"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.508647083E-1,3.201402318E0,-8.877407257E-1,1.193147743E0
7.608227084E-1,3.048264617E0,-1.053251866E0,1.158654433E0
7.707797083E-1,1.314139791E0,-1.499173761E0,1.250255159E0
7.807377083E-1,-8.233429277E-1,-1.321291374E0,1.783826451E0
7.906957084E-1,-1.991370155E0,-1.347686144E0,2.219990732E0
8.006537083E-1,-1.722418700E0,-1.810936043E0,2.218268727E0
8.106117083E-1,-7.984913841E-1,-2.147272419E0,1.781068904E0
8.205697084E-1,-2.427632377E-1,-1.420172615E0,1.214081360E0
8.305277083E-1,1.915989313E-1,-6.578114685E-1,9.774913198E-1
8.404857083E-1,8.735020977E-1,-4.778473270E-1,9.522056204E-1
8.504437084E-1,1.117285090E0,-8.025379497E-1,6.260163563E-1
8.604017083E-1,2.264427232E0,-2.129982203E0,-3.535954562E0
8.703597083E-1,2.298993632E0,-1.252045284E0,-1.867294285E0
8.803177084E-1,-2.585492581E-1,-9.354597795E-1,2.203486966E0
8.902757083E-1,-1.090550158E0,-1.203918899E0,1.774358640E0
9.002337083E-1,-1.673770743E0,-1.920541078E0,5.486518461E-1
9.101907084E-1,-2.366756430E0,-2.044062923E0,-3.940906405E-2
9.201487083E-1,-2.592323006E0,-1.179498880E0,3.378614759E-1
9.301067084E-1,-2.086112298E0,-1.444792024E0,9.479137641E-1
9.400647084E-1,-1.995337198E0,-1.900925423E0,1.461001090E0
9.500227083E-1,-5.997851622E-1,-1.349664257E0,2.792663525E0
9.599807084E-1,2.365842510E0,-6.557055938E-1,4.948048371E0
9.699387084E-1,1.392416759E0,-2.493562657E-1,6.293064677E0
9.798967083E-1,-1.497998178E-1,3.179593080E-1,6.075790914E0
9.898547084E-1,-1.017252386E0,7.137240064E-1,5.365116815E0
9.998127084E-1,-1.429007465E0,4.703851104E-1,4.296514181E0
1.009770708E0,-1.823103368E0,-1.139756817E-1,3.213943133E0
1.019728708E0,-2.421193423E0,-6.785594362E-1,2.617045326E0
1.029686708E0,-3.134564257E0,-1.043898733E0,2.560029711E0
1.039644708E0,-3.616328049E0,-1.045423687E0,2.840337628E0
1.049602708E0,-3.606849128E0,-2.698466635E-1,2.673178889E0
1.059559708E0,-3.210195653E0,7.249828202E-1,2.563582479E0
1.069517708E0,-2.336416397E0,1.132586961E0,2.855771354E0
1.079475708E0,-1.740010926E0,1.427302417E0,2.277292276E0
1.089433708E0,-1.414101743E0,1.769921772E0,1.992953873E0
1.099391708E0,-1.152590286E0,1.974956143E0,1.791251246E0
1.109349708E0,-1.039615647E0,2.227199180E0,1.391119262E0
1.119307708E0,-8.781816244E-1,2.318609287E0,1.044074149E0
1.129265708E0,-8.120642334E-1,2.070202024E0,8.066283694E-1
1.139223708E0,-9.237846440E-1,1.706840256E0,8.137479392E-1
1.149181708E0,-1.166703710E0,1.160240198E0,6.156767249E-1
1.159139708E0,-1.379959266E0,7.528377861E-1,-1.463973230E-1
1.169097708E0,-1.404930385E0,5.262055546E-1,-9.375899202E-1
1.179055708E0,-1.413574909E0,3.437092763E-1,-1.405192048E0
1.189013708E0,-1.342519544E0,3.002340585E-1,-1.590864534E0
1.198971708E0,-9.587960172E-1,2.929823416E-1,-1.616115150E0
1.208928708E0,-2.929531056E-1,3.157572466E-1,-1.486859817E0
1.218886708E0,3.095843410E-1,6.904550117E-1,-1.418960779E0
1.228844708E0,7.341898459E-1,1.092027749E0,-1.363014035E0
1.238802708E0,1.106970309E0,7.746771365E-1,-1.223937134E0
1.248760708E0,1.364898008E0,2.120463520E-1,-9.270889056E-1
1.258718708E0,1.447629678E0,-4.630819380E-2,-9.818673760E-1
1.268676708E0,1.207689183E0,-1.010200059E-1,-1.525083358E0
1.278634708E0,8.289983547E-1,-1.374674553E-1,-1.763910835E0
1.288592708E0,5.724511832E-1,6.263595879E-2,-1.746765629E0
1.298550708E0,4.557132769E-1,2.151576555E-1,-1.531562658E0
1.308508708E0,3.539249468E-1,1.532958680E-1,-1.001250896E0
1.318466708E0,2.023879212E-1,4.176315308E-2,-3.449120486E-1
1.328424708E0,2.601016939E-2,-3.345227158E-1,1.653884947E-1
1.338382708E0,-2.496462876E-1,-1.069337629E0,4.457841200E-1
1.348340708E0,-9.709500396E-1,-1.775239230E0,6.127279741E-1
1.358298708E0,-1.941059834E0,-2.392071365E0,8.576760238E-1
1.368255708E0,-3.521828274E0,-3.000477077E0,1.091425486E0
1.378213708E0,-4.949901938E0,-3.130125051E0,1.233999607E0
1.388171708E0,-3.447654004E0,-2.978295665E0,1.334194571E0
1.398129708E0,-2.424408807E0,-2.755312096E0,1.770405045E0
1.408087708E0,-2.230740838E0,-2.225169611E0,2.758746166E0
1.418045708E0,-1.653255202E0,-1.820317170E0,3.366745496E0
1.428003708E0,-1.309450032E0,-1.225704455E0,3.260741909E0
1.437961708E0,-8.566527611E-1,-8.091295159E-1,2.977663873E0
1.447919708E0,-2.573283595E-1,-9.539855129E-1,2.515990529E0
1.457877708E0,7.257037818E-2,-1.144500078E0,1.948490768E0
1.467835708E0,2.914562184E-1,-1.101984388E0,1.621882844E0
1.477793708E0,9.062190235E-2,-9.509689343E-1,1.637165711E0
1.487751708E0,2.511788428E-2,-7.073400164E-1,1.385674335E0
1.497709708E0,5.929409963E-1,-5.838485759E-1,1.217179799E0
1.507667708E0,7.723604697E-1,-4.349042058E-1,1.839652450E0
1.517625708E0,8.264922380E-2,1.321178377E-1,2.527286181E0
1.527582708E0,-1.893778664E-1,6.383036953E-1,2.631488534E0
1.537540708E0,6.622088671E-2,7.178574032E-1,2.173330244E0
1.547498708E0,3.049048144E-1,4.577071774E-1,1.723216553E0
1.557456708E0,7.913188970E-1,1.853467959E-1,1.177396806E0
1.567414708E0,1.150666552E0,1.018193203E-1,4.289163646E-1
1.577372708E0,8.735377657E-1,-6.850036526E-1,5.741731882E-1
1.587330708E0,-3.413171804E-1,-1.119547085E0,5.923533511E-1
1.597288708E0,-1.065335795E0,-4.888243049E-1,-4.225965478E-1
1.607246708E0,-6.371155411E-1,-1.945672703E-1,-9.747461982E-1
1.617204708E0,7.576412737E-2,2.244091201E-1,-6.846622483E-1
1.627162708E0,8.373078328E-1,8.710427588E-1,-3.074407518E-1
1.637120708E0,1.899019523E0,1.182653745E0,-2.206493604E-1
1.647078708E0,3.149046641E0,1.173632076E0,-6.575772876E-1
