"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.139223708E0,6.465263963E-1,1.984464765E0,-1.035651445E0
1.149181708E0,6.241266727E-1,1.893157601E0,-9.527720213E-1
1.159139708E0,6.097421646E-1,1.614749193E0,-8.285246491E-1
1.169097708E0,5.650116801E-1,1.305096865E0,-7.118452787E-1
1.179055708E0,4.434764087E-1,1.080503941E0,-5.628057718E-1
1.189013708E0,2.636740208E-1,9.260435700E-1,-4.140594900E-1
1.198971708E0,7.788497955E-2,8.566868305E-1,-3.338557184E-1
1.208928708E0,-9.222629666E-2,7.871756554E-1,-3.061745465E-1
1.218886708E0,-2.126147598E-1,5.884460807E-1,-2.762869596E-1
1.228844708E0,-2.824985981E-1,2.102152109E-1,-1.828317344E-1
1.238802708E0,-2.777690887E-1,-2.798708677E-1,-7.856577635E-2
1.248760708E0,-2.231261581E-1,-6.371737123E-1,-5.207024142E-2
1.258718708E0,-2.265842706E-1,-7.919507623E-1,-8.893078566E-2
1.268676708E0,-3.310491443E-1,-8.135655522E-1,-1.488197595E-1
1.278634708E0,-4.770982265E-1,-7.309212685E-1,-1.887892783E-1
1.288592708E0,-5.980699062E-1,-6.375375390E-1,-1.722851694E-1
1.298550708E0,-6.346934438E-1,-6.018139124E-1,-1.341223419E-1
1.308508708E0,-5.977102518E-1,-5.849581361E-1,-1.132852733E-1
1.318466708E0,-5.423274040E-1,-5.454719663E-1,-1.080202088E-1
1.328424708E0,-5.260688066E-1,-4.224380553E-1,-1.468084455E-1
1.338382708E0,-5.599237084E-1,-2.847808599E-1,-1.958074123E-1
1.348340708E0,-6.046200991E-1,-7.153200358E-2,-2.118162066E-1
1.358298708E0,-6.356669664E-1,2.639980614E-1,-2.304106504E-1
1.368255708E0,-6.694836020E-1,7.694005370E-1,-1.841437519E-1
1.378213708E0,-7.879383564E-1,1.203167200E0,-9.364287555E-2
1.388171708E0,-9.240859747E-1,1.227440357E0,-4.826046526E-2
1.398129708E0,-9.001843333E-1,9.950612187E-1,5.987159535E-2
1.408087708E0,-6.920380592E-1,6.676087379E-1,2.490084320E-1
1.418045708E0,-4.348315299E-1,2.889349759E-1,3.154002428E-1
1.428003708E0,-2.228604108E-1,1.415639520E-1,3.785283864E-1
1.437961708E0,-6.469847262E-2,1.127171218E-1,4.437846243E-1
1.447919708E0,2.437993512E-2,6.283804774E-2,3.701909482E-1
1.457877708E0,4.325001035E-3,1.743217111E-1,2.524057329E-1
1.467835708E0,-1.060849056E-1,4.188519716E-1,1.656119227E-1
1.477793708E0,-2.488074303E-1,6.777983308E-1,1.757750809E-1
1.487751708E0,-3.762846291E-1,8.229014277E-1,2.372162789E-1
1.497709708E0,-3.837723732E-1,9.006580114E-1,2.197291702E-1
1.507667708E0,-2.016321868E-1,1.128279090E0,1.552222967E-1
1.517625708E0,2.566727437E-2,1.426055670E0,1.263949126E-1
1.527582708E0,1.578095406E-1,1.605626941E0,1.808769554E-1
1.537540708E0,2.490289360E-1,1.621794701E0,2.074550390E-1
1.547498708E0,3.462265134E-1,1.713326335E0,9.318467975E-2
1.557456708E0,3.032355905E-1,1.730616927E0,-1.619593240E-3
1.567414708E0,2.752917111E-1,1.971182108E0,-2.407785058E-1
1.577372708E0,3.228014410E-1,2.784626961E0,-7.088063955E-1
1.587330708E0,1.421169639E-1,3.647417307E0,-8.770071864E-1
1.597288708E0,-2.288906723E-1,4.162606716E0,-8.874656558E-1
1.607246708E0,-4.858043492E-1,4.407899857E0,-8.366969824E-1
1.617204708E0,-5.384970903E-1,4.355957508E0,-7.614959478E-1
1.627162708E0,-4.292806387E-1,4.102271080E0,-7.040187120E-1
1.637120708E0,-2.920849621E-1,3.870276213E0,-8.288658261E-1
1.647078708E0,-2.191404402E-1,3.665063143E0,-1.015594125E0
1.657036708E0,-2.699522078E-1,3.360716343E0,-1.068735719E0
1.666994708E0,-4.264087081E-1,2.941348553E0,-1.087959647E0
1.676952708E0,-5.736879110E-1,2.330972672E0,-1.092871547E0
1.686910708E0,-6.892377734E-1,1.550024152E0,-1.019058228E0
1.696868708E0,-7.683137059E-1,6.858690977E-1,-8.310568333E-1
1.706825708E0,-8.106577992E-1,-1.524548512E-2,-5.163208246E-1
1.716783708E0,-8.930211067E-1,-4.708545506E-1,-1.505891681E-1
1.726741708E0,-1.085176229E0,-7.490331531E-1,1.239812076E-1
1.736699417E0,-1.381384492E0,-8.696352243E-1,3.457354307E-1
1.746657417E0,-1.686933994E0,-1.050890923E0,5.906866789E-1
1.756615417E0,-1.936253309E0,-1.105090499E0,8.617882133E-1
1.766573417E0,-2.132550240E0,-8.515759110E-1,1.158853531E0
1.776531417E0,-2.294556618E0,-6.004377007E-1,1.463637471E0
1.786489417E0,-2.409045219E0,-4.812479019E-1,1.691839933E0
1.796447417E0,-2.480633259E0,-5.337923169E-1,1.762003660E0
1.806405417E0,-2.485503912E0,-5.660413504E-1,1.678988099E0
1.816363417E0,-2.358261585E0,-4.948414564E-1,1.494759440E0
1.826321417E0,-2.108538151E0,-5.205232501E-1,1.242949367E0
1.836279417E0,-1.792781353E0,-6.430742145E-1,9.551510811E-1
1.846237417E0,-1.501749754E0,-8.790093064E-1,6.444366574E-1
1.856195417E0,-1.259435177E0,-1.055337667E0,2.451638579E-1
1.866153417E0,-1.062270403E0,-9.655024409E-1,-2.315516472E-1
1.876111417E0,-8.992833495E-1,-7.720714211E-1,-6.969355941E-1
1.886069417E0,-7.085890174E-1,-5.672500134E-1,-1.137120366E0
1.896026417E0,-5.023407340E-1,-4.034259021E-1,-1.544217229E0
1.905984417E0,-3.479185998E-1,-3.455551863E-1,-1.873620033E0
1.915942417E0,-2.759312093E-1,-3.584318459E-1,-2.072451830E0
1.925900417E0,-2.313772440E-1,-2.262491435E-1,-2.024816036E0
