"Time (s)","X (hPa)"
9.841812329E1,1.008969650E3
9.949302229E1,1.008965988E3
1.005678493E2,1.008961105E3
1.016427183E2,1.008957977E3
1.027176223E2,1.008956299E3
1.037924743E2,1.008954239E3
1.048673723E2,1.008953552E3
1.059422913E2,1.008952713E3
1.070171673E2,1.008951797E3
1.080920903E2,1.008950348E3
1.091669783E2,1.008948288E3
1.102418643E2,1.008944702E3
1.113167573E2,1.008943634E3
1.123916763E2,1.008942337E3
1.134665673E2,1.008940887E3
1.145414283E2,1.008940277E3
1.156163213E2,1.008937759E3
1.166911943E2,1.008934631E3
1.177660873E2,1.008931656E3
1.188410003E2,1.008928909E3
1.199158843E2,1.008926849E3
1.209908023E2,1.008925400E3
1.220657193E2,1.008925400E3
1.231405973E2,1.008925400E3
1.242154573E2,1.008925552E3
1.252903533E2,1.008926239E3
1.263652213E2,1.008927841E3
1.274401203E2,1.008930130E3
1.285149523E2,1.008932266E3
1.295898643E2,1.008935471E3
1.306646923E2,1.008937607E3
1.317396043E2,1.008941345E3
1.328144373E2,1.008943634E3
1.338893253E2,1.008944321E3
1.349642013E2,1.008946152E3
1.360391313E2,1.008946762E3
1.371140423E2,1.008946838E3
1.381889313E2,1.008946838E3
1.392638673E2,1.008946838E3
1.403388193E2,1.008946838E3
1.414137313E2,1.008946762E3
1.424886883E2,1.008946762E3
1.435636603E2,1.008946609E3
1.446385833E2,1.008946609E3
1.457135743E2,1.008944702E3
1.467884873E2,1.008944244E3
1.478634103E2,1.008944244E3
1.489383083E2,1.008943024E3
1.500132433E2,1.008943024E3
1.510881243E2,1.008942795E3
1.521630173E2,1.008942795E3
1.532379363E2,1.008942642E3
1.543128373E2,1.008941803E3
1.553877373E2,1.008941574E3
1.564625703E2,1.008941574E3
1.575374993E2,1.008941116E3
1.586124333E2,1.008940506E3
1.596873393E2,1.008940125E3
1.607623003E2,1.008939667E3
1.618372413E2,1.008936920E3
1.629121823E2,1.008934402E3
1.639870823E2,1.008931503E3
1.650619813E2,1.008929596E3
1.661368363E2,1.008923264E3
1.672116713E2,1.008917084E3
1.682865143E2,1.008910141E3
1.693613663E2,1.008903809E3
1.704361913E2,1.008898849E3
1.715110703E2,1.008896942E3
1.725859323E2,1.008896255E3
1.736607853E2,1.008896255E3
1.747356333E2,1.008896255E3
1.758105133E2,1.008899460E3
1.768853453E2,1.008900681E3
1.779601813E2,1.008900681E3
1.790350163E2,1.008900681E3
1.801098483E2,1.008902359E3
1.811847303E2,1.008902664E3
1.822596243E2,1.008903046E3
1.833345043E2,1.008905334E3
1.844093333E2,1.008909073E3
1.854842263E2,1.008911209E3
1.865590663E2,1.008911209E3
1.876338663E2,1.008911209E3
1.887086223E2,1.008909302E3
1.897834053E2,1.008907928E3
1.908582613E2,1.008906555E3
1.919331593E2,1.008906555E3
1.930080423E2,1.008906784E3
1.940829203E2,1.008906784E3
1.951577843E2,1.008907013E3
1.962326033E2,1.008906403E3
1.973074183E2,1.008905487E3
1.983822473E2,1.008904953E3
1.994571023E2,1.008904266E3
2.005320053E2,1.008904266E3
2.016068963E2,1.008904266E3
2.026817593E2,1.008903885E3
2.037566243E2,1.008903885E3
2.048314633E2,1.008903885E3
2.059062973E2,1.008903885E3
2.069811663E2,1.008903885E3
2.080559823E2,1.008903885E3
2.091308353E2,1.008905334E3
2.102056243E2,1.008905716E3
2.112804453E2,1.008906021E3
2.123552903E2,1.008906860E3
2.134301333E2,1.008908691E3
2.145050133E2,1.008909607E3
2.155799163E2,1.008909912E3
2.166548243E2,1.008909988E3
2.177297203E2,1.008909988E3
2.188046253E2,1.008908539E3
2.198795343E2,1.008907623E3
2.209544283E2,1.008907242E3
2.220293653E2,1.008907166E3
2.231043083E2,1.008906326E3
2.241792093E2,1.008906326E3
2.252541083E2,1.008904724E3
2.263289903E2,1.008903427E3
2.274038303E2,1.008902359E3
2.284786673E2,1.008900223E3
2.295535543E2,1.008898392E3
2.306284633E2,1.008897552E3
2.317033493E2,1.008897171E3
2.327782483E2,1.008896637E3
2.338531303E2,1.008894119E3
2.349280123E2,1.008889923E3
2.360028903E2,1.008886414E3
2.370777953E2,1.008880310E3
2.381527013E2,1.008876877E3
2.392276463E2,1.008873291E3
2.403024893E2,1.008872223E3
2.413773903E2,1.008871613E3
2.424522613E2,1.008871613E3
2.435271763E2,1.008872223E3
2.446021083E2,1.008873062E3
2.456770233E2,1.008873978E3
2.467519733E2,1.008876648E3
2.478269663E2,1.008878632E3
2.489019353E2,1.008882599E3
2.499768403E2,1.008884659E3
2.510518393E2,1.008887482E3
2.521267523E2,1.008889389E3
2.532016993E2,1.008892059E3
2.542765913E2,1.008893127E3
2.553514843E2,1.008893814E3
2.564264003E2,1.008893814E3
2.575013223E2,1.008892670E3
2.585763133E2,1.008889542E3
2.596512623E2,1.008887711E3
2.607261693E2,1.008883667E3
2.618010673E2,1.008883667E3
2.628759533E2,1.008883896E3
2.639508263E2,1.008885956E3
2.650257703E2,1.008886566E3
2.661007003E2,1.008890228E3
2.671755843E2,1.008891449E3
2.682504843E2,1.008891449E3
2.693253633E2,1.008892441E3
2.704002573E2,1.008892441E3
2.714751243E2,1.008891678E3
2.725499873E2,1.008890839E3
2.736248733E2,1.008890839E3
2.746997393E2,1.008890839E3
2.757746203E2,1.008891068E3
2.768495323E2,1.008891068E3
2.779244733E2,1.008891296E3
2.789994113E2,1.008892517E3
2.800743333E2,1.008892746E3
2.811493353E2,1.008892746E3
2.822243223E2,1.008892746E3
2.832993083E2,1.008892517E3
2.843742853E2,1.008890152E3
2.854492533E2,1.008887482E3
2.865242393E2,1.008883286E3
2.875992093E2,1.008877945E3
2.886741643E2,1.008871460E3
2.897491583E2,1.008866348E3
2.908241143E2,1.008861771E3
2.918990273E2,1.008857574E3
2.929740003E2,1.008854752E3
2.940489613E2,1.008852463E3
2.951239353E2,1.008852463E3
2.961988433E2,1.008853149E3
2.972737703E2,1.008854752E3
2.983486863E2,1.008859253E3
2.994236623E2,1.008863297E3
3.004985803E2,1.008867416E3
3.015735833E2,1.008870621E3
3.026485693E2,1.008870621E3
3.037235133E2,1.008870392E3
3.047984693E2,1.008870163E3
3.058733963E2,1.008868332E3
3.069482553E2,1.008867264E3
3.080230983E2,1.008867264E3
3.090979893E2,1.008871384E3
3.101728683E2,1.008871384E3
3.112477713E2,1.008870773E3
3.123226883E2,1.008869324E3
3.133975663E2,1.008867035E3
3.144724373E2,1.008864136E3
3.155473113E2,1.008862000E3
3.166221563E2,1.008861771E3
3.176970403E2,1.008857803E3
3.187718933E2,1.008855667E3
3.198468213E2,1.008852234E3
3.209217183E2,1.008849487E3
3.219965563E2,1.008843079E3
3.230714493E2,1.008840714E3
3.241464263E2,1.008837738E3
3.252213763E2,1.008834839E3
3.262963013E2,1.008834839E3
3.273712343E2,1.008837280E3
3.284461023E2,1.008844528E3
3.295209993E2,1.008850555E3
3.305959203E2,1.008857956E3
3.316708023E2,1.008862991E3
3.327457023E2,1.008866806E3
3.338206273E2,1.008866806E3
3.348955543E2,1.008866806E3
3.359705433E2,1.008869781E3
3.370455093E2,1.008870544E3
3.381204583E2,1.008871078E3
3.391954433E2,1.008871384E3
3.402703913E2,1.008871384E3
3.413453443E2,1.008871384E3
3.424202903E2,1.008871384E3
3.434952693E2,1.008871918E3
3.445701943E2,1.008871918E3
3.456451613E2,1.008872528E3
3.467201653E2,1.008872528E3
3.477951393E2,1.008874130E3
3.488700453E2,1.008874207E3
3.499449433E2,1.008876266E3
3.510198773E2,1.008878403E3
3.520948173E2,1.008878403E3
3.531697973E2,1.008874588E3
3.542447803E2,1.008871689E3
3.553196883E2,1.008866348E3
3.563945923E2,1.008864059E3
3.574695073E2,1.008862610E3
3.585444753E2,1.008860474E3
3.596194663E2,1.008856125E3
3.606944433E2,1.008856049E3
3.617694413E2,1.008852310E3
3.628443523E2,1.008847885E3
3.639192023E2,1.008843689E3
3.649941223E2,1.008842163E3
3.660690503E2,1.008841400E3
3.671439483E2,1.008841171E3
3.682189153E2,1.008841400E3
3.692938753E2,1.008845978E3
3.703687883E2,1.008846436E3
3.714437323E2,1.008846588E3
3.725186763E2,1.008846588E3
3.735936203E2,1.008849716E3
3.746685063E2,1.008849716E3
3.757434073E2,1.008849106E3
3.768183123E2,1.008849106E3
3.778932983E2,1.008850327E3
3.789682793E2,1.008850327E3
3.800432183E2,1.008850327E3
3.811182463E2,1.008849487E3
3.821931813E2,1.008849335E3
3.832681203E2,1.008849106E3
3.843431213E2,1.008849106E3
3.854180943E2,1.008850861E3
3.864929673E2,1.008852081E3
3.875679373E2,1.008852310E3
3.886429263E2,1.008853378E3
3.897178473E2,1.008854752E3
3.907927653E2,1.008854752E3
3.918677133E2,1.008853302E3
3.929426463E2,1.008853302E3
3.940176693E2,1.008853302E3
3.950926393E2,1.008852921E3
3.961676463E2,1.008852921E3
3.972426433E2,1.008854141E3
3.983176063E2,1.008854141E3
3.993925603E2,1.008854599E3
4.004674773E2,1.008853531E3
4.015424043E2,1.008853531E3
4.026172773E2,1.008852310E3
4.036922643E2,1.008846588E3
4.047672043E2,1.008840942E3
4.058421363E2,1.008834229E3
4.069170973E2,1.008829193E3
4.079920393E2,1.008827591E3
4.090670423E2,1.008827591E3
4.101420293E2,1.008829498E3
4.112169753E2,1.008831482E3
4.122919013E2,1.008836441E3
4.133668583E2,1.008839798E3
4.144417943E2,1.008841553E3
4.155166643E2,1.008842392E3
4.165915053E2,1.008842392E3
4.176663703E2,1.008839874E3
4.187412913E2,1.008835831E3
4.198162133E2,1.008831863E3
4.208911353E2,1.008831253E3
4.219660273E2,1.008830185E3
4.230409453E2,1.008830185E3
4.241158883E2,1.008833084E3
4.251908293E2,1.008835907E3
4.262657643E2,1.008837814E3
4.273406793E2,1.008839417E3
4.284155983E2,1.008840866E3
4.294905473E2,1.008841553E3
4.305654683E2,1.008841553E3
4.316403823E2,1.008843384E3
4.327153293E2,1.008843384E3
4.337902743E2,1.008843842E3
4.348652243E2,1.008843842E3
4.359401183E2,1.008843231E3
4.370150023E2,1.008842392E3
4.380899083E2,1.008840332E3
4.391648803E2,1.008834534E3
4.402398793E2,1.008830872E3
4.413148433E2,1.008824539E3
4.423898233E2,1.008818436E3
4.434647853E2,1.008814774E3
4.445398113E2,1.008811264E3
4.456147463E2,1.008811264E3
4.466896923E2,1.008811798E3
4.477645993E2,1.008812103E3
4.488394683E2,1.008813324E3
4.499144333E2,1.008816681E3
4.509894003E2,1.008822021E3
4.520643343E2,1.008822327E3
4.531392723E2,1.008825531E3
4.542141973E2,1.008826370E3
4.552891003E2,1.008827667E3
4.563640113E2,1.008828888E3
4.574389803E2,1.008831024E3
4.585139843E2,1.008832703E3
4.595889543E2,1.008837967E3
4.606638793E2,1.008838806E3
4.617387913E2,1.008839264E3
4.628137603E2,1.008840256E3
4.638887053E2,1.008840256E3
4.649636883E2,1.008836670E3
4.660386563E2,1.008835220E3
4.671135453E2,1.008834381E3
4.681884353E2,1.008833313E3
4.692633953E2,1.008832703E3
4.703383333E2,1.008831253E3
4.714132113E2,1.008831253E3
4.724880563E2,1.008832855E3
4.735629763E2,1.008833160E3
4.746379063E2,1.008833160E3
4.757127623E2,1.008831406E3
4.767876683E2,1.008829498E3
4.778625943E2,1.008827820E3
4.789375153E2,1.008825989E3
4.800124083E2,1.008825989E3
4.810873093E2,1.008826599E3
4.821621473E2,1.008826599E3
4.832370413E2,1.008826599E3
4.843119823E2,1.008819427E3
4.853868823E2,1.008815002E3
4.864618133E2,1.008802338E3
4.875366993E2,1.008789978E3
4.886115673E2,1.008778610E3
4.896864693E2,1.008770370E3
4.907612973E2,1.008761520E3
4.918361503E2,1.008759918E3
4.929110343E2,1.008759918E3
4.939858533E2,1.008763046E3
4.950607473E2,1.008766403E3
4.961356323E2,1.008772888E3
4.972105303E2,1.008781509E3
4.982854463E2,1.008789368E3
4.993604013E2,1.008797150E3
5.004353253E2,1.008804092E3
5.015102393E2,1.008807602E3
5.025851703E2,1.008809814E3
5.036601033E2,1.008810577E3
5.047350513E2,1.008810654E3
5.058099793E2,1.008810959E3
5.068849073E2,1.008812256E3
5.079597993E2,1.008812332E3
5.090347163E2,1.008813324E3
5.101096553E2,1.008813400E3
5.111845733E2,1.008813400E3
5.122594923E2,1.008813400E3
5.133343693E2,1.008815231E3
5.144092563E2,1.008815460E3
5.154841603E2,1.008816299E3
5.165590773E2,1.008816681E3
5.176339783E2,1.008817139E3
5.187088723E2,1.008817139E3
5.197836873E2,1.008817139E3
5.208585163E2,1.008815918E3
5.219333953E2,1.008813553E3
5.230082093E2,1.008809357E3
5.240830503E2,1.008805084E3
5.251578703E2,1.008798370E3
5.262326833E2,1.008792953E3
5.273075383E2,1.008787842E3
5.283823683E2,1.008786545E3
5.294572413E2,1.008786545E3
5.305321203E2,1.008788681E3
5.316069683E2,1.008792343E3
5.326817843E2,1.008794632E3
5.337566723E2,1.008799210E3
5.348315933E2,1.008801575E3
5.359064573E2,1.008803635E3
5.369813553E2,1.008804703E3
5.380562113E2,1.008806763E3
5.391310703E2,1.008806763E3
5.402059093E2,1.008806000E3
5.412807513E2,1.008804855E3
5.423556673E2,1.008804092E3
5.434305483E2,1.008802872E3
5.445054173E2,1.008799057E3
5.455802723E2,1.008791809E3
5.466551513E2,1.008785172E3
5.477300543E2,1.008776321E3
5.488049663E2,1.008767395E3
5.498799493E2,1.008761520E3
5.509548853E2,1.008758545E3
5.520298393E2,1.008758545E3
5.531047573E2,1.008758545E3
5.541797023E2,1.008760452E3
5.552546453E2,1.008763199E3
5.563296303E2,1.008765182E3
5.574046003E2,1.008766327E3
5.584794633E2,1.008769989E3
5.595543403E2,1.008775635E3
5.606292173E2,1.008780975E3
5.617041303E2,1.008787079E3
5.627790783E2,1.008792877E3
5.638539913E2,1.008796692E3
5.649289553E2,1.008797302E3
5.660039363E2,1.008797760E3
5.670788883E2,1.008798599E3
5.681538253E2,1.008799210E3
5.692287833E2,1.008799667E3
5.703036903E2,1.008800888E3
5.713786283E2,1.008803177E3
5.724535123E2,1.008803177E3
5.735284223E2,1.008803177E3
5.746032963E2,1.008806000E3
5.756781583E2,1.008806000E3
5.767530593E2,1.008806000E3
5.778279003E2,1.008807068E3
5.789027983E2,1.008807602E3
5.799776883E2,1.008807602E3
5.810526293E2,1.008807602E3
5.821275833E2,1.008807602E3
5.832025223E2,1.008807602E3
5.842774383E2,1.008806458E3
5.853523473E2,1.008806458E3
5.864272403E2,1.008806610E3
5.875022083E2,1.008806610E3
5.885771783E2,1.008806610E3
5.896521333E2,1.008807220E3
5.907270523E2,1.008807220E3
5.918020233E2,1.008807449E3
5.928770033E2,1.008807678E3
5.939519173E2,1.008807678E3
5.950268073E2,1.008806000E3
5.961017443E2,1.008805542E3
5.971766623E2,1.008804474E3
5.982515643E2,1.008803024E3
5.993265193E2,1.008802032E3
6.004013783E2,1.008801956E3
6.014761983E2,1.008800964E3
6.025510293E2,1.008800278E3
6.036258893E2,1.008796234E3
6.047007523E2,1.008795700E3
6.057756453E2,1.008793716E3
6.068505103E2,1.008793488E3
6.079253963E2,1.008792343E3
6.090003713E2,1.008792114E3
6.100752873E2,1.008788910E3
6.111502453E2,1.008787079E3
6.122251173E2,1.008784103E3
6.133000513E2,1.008781128E3
6.143750143E2,1.008778992E3
6.154499023E2,1.008778152E3
6.165248143E2,1.008778152E3
6.175997163E2,1.008779449E3
6.186746153E2,1.008781128E3
6.197495443E2,1.008784714E3
6.208244543E2,1.008786011E3
6.218993943E2,1.008786774E3
6.229743003E2,1.008788528E3
6.240492653E2,1.008791656E3
6.251242733E2,1.008792343E3
6.261992673E2,1.008794861E3
6.272742573E2,1.008794861E3
6.283491743E2,1.008791275E3
6.294241213E2,1.008784027E3
