"Time (s)","Temperature (°C)"
2.597358800E0,3.023046875E1
2.615252415E0,3.021093750E1
2.633143285E0,3.025390625E1
2.651042943E0,3.021093750E1
2.668933384E0,3.024609375E1
2.686827183E0,3.019531250E1
2.704713231E0,3.024609375E1
2.722611241E0,3.023828125E1
2.740510777E0,3.023046875E1
2.758401646E0,3.023046875E1
2.776291722E0,3.025390625E1
2.794188634E0,3.024609375E1
2.812082249E0,3.028515625E1
2.829979039E0,3.026953125E1
2.847869298E0,3.026171875E1
2.865763218E0,3.029296875E1
2.883656407E0,3.023828125E1
2.901549107E0,3.023828125E1
2.919443883E0,3.023046875E1
2.937337559E0,3.026953125E1
2.955231419E0,3.023046875E1
2.973124730E0,3.029296875E1
2.991006749E0,3.029296875E1
3.008912022E0,3.025390625E1
3.026802586E0,3.026171875E1
3.044687474E0,3.026171875E1
3.062589756E0,3.025390625E1
3.080484776E0,3.023046875E1
3.098380101E0,3.030468750E1
3.116273839E0,3.028125000E1
3.134153416E0,3.022265625E1
3.152063939E0,3.027734375E1
3.169954747E0,3.026171875E1
3.187848302E0,3.026171875E1
3.205741917E0,3.032031250E1
3.223635472E0,3.024218750E1
3.241525304E0,3.023828125E1
3.259422825E0,3.023828125E1
3.277304844E0,3.026953125E1
3.295209874E0,3.027734375E1
3.313103550E0,3.026953125E1
3.330997288E0,3.026171875E1
3.348890538E0,3.028515625E1
3.366784398E0,3.028515625E1
3.384679173E0,3.027734375E1
3.402559483E0,3.024609375E1
3.420465428E0,3.027734375E1
3.438358861E0,3.026953125E1
3.456252598E0,3.026953125E1
3.474146153E0,3.031250000E1
3.492039769E0,3.025000000E1
3.509933568E0,3.028515625E1
3.527826817E0,3.026171875E1
3.545720738E0,3.027734375E1
3.563613988E0,3.023046875E1
3.581508030E0,3.029296875E1
3.599401341E0,3.026171875E1
3.617298131E0,3.030078125E1
3.635176915E0,3.026171875E1
3.653079808E0,3.027734375E1
3.670975804E0,3.027734375E1
3.688869603E0,3.026953125E1
3.706763157E0,3.027734375E1
3.724643223E0,3.026171875E1
3.742550206E0,3.026953125E1
3.760444066E0,3.023046875E1
3.778337620E0,3.026171875E1
3.796231358E0,3.029296875E1
3.814124974E0,3.028515625E1
3.832021581E0,3.030078125E1
3.849912144E0,3.030468750E1
3.867805943E0,3.028125000E1
3.885699498E0,3.029296875E1
3.903575657E0,3.026953125E1
3.921486485E0,3.024609375E1
3.939380345E0,3.026171875E1
3.957273594E0,3.029296875E1
3.975167698E0,3.026953125E1
3.993061009E0,3.029296875E1
4.010954869E0,3.025390625E1
4.028848363E0,3.030468750E1
4.046742283E0,3.029687500E1
4.064627172E0,3.026171875E1
4.082526280E0,3.027734375E1
4.100422764E0,3.026953125E1
4.118316380E0,3.025390625E1
4.136198460E0,3.030468750E1
4.154091344E0,3.027343750E1
4.171994358E0,3.027734375E1
4.189890965E0,3.020312500E1
4.207784398E0,3.030078125E1
4.225678258E0,3.026953125E1
4.243571812E0,3.027734375E1
4.261465550E0,3.027734375E1
4.279358861E0,3.026171875E1
4.297252598E0,3.027734375E1
4.315146397E0,3.029296875E1
4.333040013E0,3.023046875E1
4.350933568E0,3.025390625E1
4.368815282E0,3.029296875E1
4.386722996E0,3.027734375E1
4.404603734E0,3.022265625E1
4.422507786E0,3.029296875E1
4.440398228E0,3.027734375E1
4.458295384E0,3.029296875E1
4.476191930E0,3.028515625E1
4.494082677E0,3.028515625E1
4.511976292E0,3.026953125E1
4.529866429E0,3.026171875E1
4.547760656E0,3.026171875E1
4.565656956E0,3.030468750E1
4.583550511E0,3.025781250E1
4.601444249E0,3.024609375E1
4.619334751E0,3.030468750E1
4.637231358E0,3.029687500E1
4.655125218E0,3.023828125E1
4.673018773E0,3.027734375E1
4.690915257E0,3.021093750E1
4.708806126E0,3.027734375E1
4.726700047E0,3.026953125E1
4.744582737E0,3.024609375E1
4.762483799E0,3.026953125E1
4.780380345E0,3.026953125E1
4.798273839E0,3.026953125E1
4.816167943E0,3.026171875E1
4.834049534E0,3.026171875E1
4.851955052E0,3.027734375E1
4.869848607E0,3.028515625E1
4.887742161E0,3.026171875E1
4.905636326E0,3.028515625E1
4.923529515E0,3.024609375E1
4.941423131E0,3.028515625E1
4.959316868E0,3.029296875E1
4.977210362E0,3.027734375E1
4.995103917E0,3.031250000E1
5.012993077E0,3.030468750E1
5.030891331E0,3.027734375E1
5.048784886E0,3.027734375E1
5.066678685E0,3.028515625E1
5.084570958E0,3.027734375E1
5.102462803E0,3.026171875E1
5.120359288E0,3.027734375E1
5.138244115E0,3.028515625E1
5.156146702E0,3.032812500E1
5.174031224E0,3.027343750E1
5.191936742E0,3.030078125E1
5.209827611E0,3.031250000E1
5.227720860E0,3.025781250E1
5.245614964E0,3.027734375E1
5.263508519E0,3.030078125E1
5.281401890E0,3.027734375E1
5.299295811E0,3.029296875E1
5.317189122E0,3.028515625E1
5.335082982E0,3.030468750E1
5.352976475E0,3.028125000E1
5.370870152E0,3.027734375E1
5.388763890E0,3.030078125E1
5.406657750E0,3.030078125E1
5.424550999E0,3.031250000E1
5.442441564E0,3.030859375E1
5.460338353E0,3.026562500E1
5.478231907E0,3.027734375E1
5.496125706E0,3.027734375E1
5.514009495E0,3.029296875E1
5.531912816E0,3.030078125E1
5.549806370E0,3.028515625E1
5.567699925E0,3.028515625E1
5.585593724E0,3.030468750E1
5.603487218E0,3.025781250E1
5.621381749E0,3.027734375E1
5.639274815E0,3.030078125E1
5.657156163E0,3.031250000E1
5.675061925E0,3.028125000E1
5.692952610E0,3.030078125E1
5.710849217E0,3.027734375E1
5.728742650E0,3.030078125E1
5.746639439E0,3.029296875E1
5.764530003E0,3.026953125E1
5.782420262E0,3.032031250E1
5.800317113E0,3.025781250E1
5.818210850E0,3.027734375E1
5.836104588E0,3.029296875E1
5.853986790E0,3.025390625E1
5.871891575E0,3.024609375E1
5.889785435E0,3.026953125E1
5.907678929E0,3.028515625E1
5.925572789E0,3.025390625E1
5.943466221E0,3.030468750E1
5.961359776E0,3.030468750E1
5.979253697E0,3.031250000E1
5.997147069E0,3.030859375E1
6.015040989E0,3.032421875E1
6.032934239E0,3.029687500E1
6.050828099E0,3.030468750E1
6.068721715E0,3.027343750E1
6.086618016E0,3.028515625E1
6.104508946E0,3.032812500E1
6.122399510E0,3.033203125E1
6.140296361E0,3.026562500E1
6.158192906E0,3.030078125E1
6.176083653E0,3.025390625E1
6.193970433E0,3.028515625E1
6.211870579E0,3.026953125E1
6.229757725E0,3.028515625E1
