"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.436511449E0,-4.686522484E-2,-1.201170683E-2,-6.541347504E-2
1.454405003E0,-5.207884312E-2,-1.582741737E-2,-4.114055634E-2
1.472298497E0,-3.728640079E-2,-3.105363250E-2,-1.962280273E-2
1.490192296E0,-4.223215580E-2,-3.962045908E-2,-1.201629639E-4
1.508085850E0,-6.018519402E-2,-4.607522488E-2,-1.146984100E-2
1.525979161E0,-5.188012123E-2,-3.724700212E-2,-2.376365662E-2
1.543861058E0,-4.831933975E-2,-4.251906276E-2,-4.975318909E-2
1.561767186E0,-4.513633251E-2,-3.126442432E-2,-6.830787659E-2
1.579659825E0,-3.510701656E-2,-1.896768808E-2,-3.823661804E-2
1.597553624E0,-2.936494350E-2,-3.288656473E-3,-2.443885803E-2
1.615447423E0,-2.543574572E-2,-1.106429100E-2,-1.523780823E-2
1.633340977E0,-1.777708530E-2,-3.851097822E-2,-1.905918121E-2
1.651236424E0,-3.673934937E-2,-4.610785842E-2,-3.224277496E-2
1.669128392E0,-4.268717766E-2,-3.154772520E-2,-4.848861694E-2
1.687021642E0,-4.184889793E-2,-6.978988647E-3,-4.984951019E-2
1.704915196E0,-2.732384205E-2,-1.753714681E-2,-5.648899078E-2
1.722797825E0,-1.023828983E-2,-2.104192972E-2,-4.772758484E-2
1.740705541E0,-8.406877518E-3,-3.991210461E-2,-2.154445648E-2
1.758596104E0,-2.720224857E-2,-2.145856619E-2,-4.923820496E-3
1.776489720E0,-5.175495148E-2,-4.261434078E-4,-4.901885986E-4
1.794383275E0,-5.475497246E-2,1.184770465E-2,-2.818965912E-2
1.812276768E0,-6.057202816E-2,1.775541902E-2,-5.489635468E-2
1.830170262E0,-5.079150200E-2,-9.550064802E-3,-7.016086578E-2
1.848063878E0,-4.004371166E-2,-3.089901805E-2,-7.364273071E-2
1.865957677E0,-2.377057076E-2,-3.281754255E-2,-3.170204163E-2
1.883839085E0,-1.503682137E-2,-2.850890160E-2,-5.886077881E-3
1.901742039E0,-8.274257183E-3,-4.426497221E-2,3.337860107E-4
1.919638402E0,-4.711747169E-4,-7.306477427E-2,-1.996231079E-2
1.937532140E0,1.201832294E-2,-7.650636137E-2,-3.412818909E-2
1.955425755E0,-4.116714001E-3,-3.983291984E-2,-3.796672821E-2
1.973316136E0,-1.632964611E-2,-1.217299700E-2,-4.212570190E-2
1.991212804E0,-2.470982075E-2,-2.042353153E-4,-5.541515350E-2
2.009106541E0,-2.742362022E-2,-6.676733494E-3,-6.102848053E-2
2.026999913E0,-4.103267193E-2,-2.258566022E-2,-5.334281921E-2
2.044893651E0,-5.886554718E-2,-3.108105063E-2,-4.321098328E-2
2.062790319E0,-4.771518707E-2,-1.429653168E-2,-3.204250336E-2
2.080683812E0,-4.642951488E-2,-6.487429142E-3,-2.749347687E-2
2.098574376E0,-4.050958157E-2,-1.094090939E-2,-2.215766907E-2
2.116468175E0,-5.487644672E-2,-2.327230573E-2,-4.667568207E-2
2.134358860E0,-4.529809952E-2,-2.499866486E-2,-5.895614624E-2
2.152258214E0,-4.794526100E-2,-2.047473192E-2,-5.735111237E-2
2.170148900E0,-3.681886196E-2,-1.040214300E-2,-5.107975006E-2
2.188042638E0,-2.330994606E-2,-2.022907138E-2,-3.817653656E-2
2.205936009E0,-1.705348492E-2,-2.767407894E-2,-1.018810272E-2
2.223818089E0,-7.897377014E-3,-2.889284492E-2,-1.075744629E-2
2.241720067E0,-1.658916473E-2,-1.969373226E-2,-2.899265289E-2
2.259616612E0,-1.833915710E-2,-9.490668774E-3,-3.620719910E-2
2.277507176E0,-3.211748600E-2,1.050084829E-3,-4.241466522E-2
2.295404210E0,-3.724300861E-2,-1.899451017E-3,-4.846286774E-2
2.313297826E0,-2.220022678E-2,-2.401143312E-3,-4.731369019E-2
2.331192235E0,-3.348839283E-2,-4.961758852E-3,-4.403686523E-2
2.349085118E0,-2.365446091E-2,-3.722167015E-2,-2.951812744E-2
2.366978673E0,-1.731348038E-2,-5.466637015E-2,-1.514148712E-2
2.384872288E0,-3.548979759E-2,-3.868299723E-2,-3.072547913E-2
2.402765782E0,-4.186928272E-2,-2.836292982E-2,-3.650283813E-2
2.420662327E0,-4.138290882E-2,-1.661595702E-2,-5.912780762E-2
2.438552831E0,-3.815293312E-2,-6.788313389E-3,-6.256771088E-2
2.456446446E0,-4.481303692E-2,-9.890377522E-3,-4.521751404E-2
2.474340001E0,-6.205308437E-2,-9.699463844E-4,-3.259086609E-2
2.492230931E0,-5.346703529E-2,4.640668631E-3,-2.281093597E-2
2.510127354E0,-3.190326691E-2,9.631752968E-3,-4.315567017E-2
2.528021153E0,-2.386200428E-2,1.228305697E-2,-5.103302002E-2
2.545914647E0,-1.474857330E-2,-1.519933343E-2,-5.625534058E-2
2.563797093E0,-7.218718529E-3,-2.595472336E-2,-3.546524048E-2
2.581699314E0,-2.089738846E-4,-2.686694264E-2,-2.459144592E-2
2.599595311E0,-6.799817085E-3,-2.705743909E-2,-1.532363892E-2
2.617489171E0,-1.442778111E-2,-3.121840954E-2,-3.715515137E-2
2.635368077E0,-4.395127296E-3,-4.286399484E-2,-4.891109467E-2
