"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.066335940E-1,3.894151375E-2,7.543963939E-2,-1.068982761E-3
2.090154690E-1,3.527642787E-2,8.017370105E-2,-3.512371797E-3
2.113973960E-1,3.023693897E-2,8.628217876E-2,-3.512371797E-3
2.137792710E-1,2.397575416E-2,9.223793447E-2,-4.734066315E-3
2.161611980E-1,2.015795931E-2,9.712471068E-2,-5.955760833E-3
2.185430730E-1,1.771457121E-2,1.018587798E-1,-9.773556143E-3
2.209250000E-1,1.389677543E-2,1.067455560E-1,-1.466033421E-2
2.233068750E-1,1.389677543E-2,1.079672500E-1,-1.832541823E-2
2.256888020E-1,1.389677543E-2,1.102579311E-1,-1.954711229E-2
2.280707300E-1,1.267508045E-2,1.151447073E-1,-2.199050039E-2
2.304526050E-1,1.130067464E-2,1.163664013E-1,-2.321219631E-2
2.328345320E-1,1.007897966E-2,1.188097894E-1,-2.825168520E-2
2.352164070E-1,7.482878864E-3,1.235438585E-1,-3.191677108E-2
2.375983340E-1,5.039489828E-3,1.308740228E-1,-3.191677108E-2
2.399802090E-1,-2.443389036E-3,1.343863904E-1,-3.558185324E-2
2.423621360E-1,-8.704573847E-3,1.368297935E-1,-3.924693540E-2
2.447440110E-1,-1.618745178E-2,1.391204596E-1,-4.184303805E-2
2.471259380E-1,-1.863084175E-2,1.354553849E-1,-4.428642616E-2
2.495078130E-1,-2.229592577E-2,1.305686086E-1,-4.428642616E-2
2.518897400E-1,-2.718270384E-2,1.244601309E-1,-4.550812021E-2
2.542716150E-1,-2.840439789E-2,1.160609797E-1,-4.917320609E-2
2.566535420E-1,-2.473931387E-2,1.050657257E-1,-5.024218559E-2
2.590354690E-1,-1.969982497E-2,9.544488788E-2,-4.902049154E-2
2.614173440E-1,-1.466033421E-2,8.460234851E-2,-5.024218559E-2
2.637992710E-1,-4.734066315E-3,7.482878864E-2,-5.268557742E-2
2.661811460E-1,1.527118147E-3,6.765133142E-2,-5.253286287E-2
2.685630730E-1,1.145338640E-2,6.398624927E-2,-5.375456065E-2
2.709449480E-1,1.771457121E-2,6.169557199E-2,-5.131116882E-2
2.733268750E-1,2.015795931E-2,6.169557199E-2,-5.131116882E-2
2.757087500E-1,2.886253223E-2,6.291726977E-2,-5.008947477E-2
2.780906770E-1,3.130592033E-2,6.658235192E-2,-4.764608666E-2
2.804725520E-1,3.756710514E-2,6.658235192E-2,-4.627167806E-2
2.828544800E-1,4.001049697E-2,6.902574003E-2,-4.382828996E-2
2.852363550E-1,3.741439432E-2,7.513421029E-2,-4.398100078E-2
2.876182820E-1,3.741439432E-2,8.124268800E-2,-4.275930673E-2
2.900001570E-1,3.619270027E-2,8.964183182E-2,-4.275930673E-2
2.923820840E-1,3.619270027E-2,9.697200358E-2,-4.153761268E-2
2.947639590E-1,3.619270027E-2,9.819369763E-2,-4.153761268E-2
2.971458860E-1,3.497100621E-2,1.006370857E-1,-3.909422457E-2
2.995278130E-1,3.619270027E-2,1.018587798E-1,-4.031591862E-2
