"Time (s)","Pressure (hPa)"
5.973066719E0,9.948948364E2
6.013066927E0,9.950701294E2
6.053065677E0,9.950310669E2
6.093092448E0,9.950827026E2
6.133061615E0,9.950567627E2
6.173057813E0,9.950303955E2
6.213066250E0,9.950197754E2
6.253060209E0,9.950352783E2
6.293084844E0,9.950482788E2
6.333071771E0,9.950690918E2
6.373092865E0,9.951294556E2
6.413067500E0,9.951607056E2
6.453069167E0,9.951290283E2
6.493075677E0,9.949177856E2
6.533067240E0,9.954573364E2
6.573066667E0,9.951056519E2
6.613072448E0,9.950762939E2
6.653074584E0,9.950221558E2
6.693105417E0,9.949698486E2
6.733083959E0,9.950184937E2
6.773070730E0,9.951168823E2
6.813076927E0,9.950941772E2
6.853057657E0,9.951018066E2
6.893072865E0,9.951881104E2
6.933090677E0,9.952057495E2
6.973070938E0,9.951772461E2
7.013077032E0,9.949966431E2
7.053068750E0,9.951508789E2
7.093078490E0,9.950601807E2
7.133070157E0,9.950078735E2
7.173066771E0,9.949396973E2
7.213064375E0,9.949526367E2
7.253058542E0,9.949218140E2
7.293065677E0,9.949864502E2
7.333058438E0,9.950567627E2
7.373059740E0,9.950463257E2
7.413074063E0,9.950606079E2
7.453060834E0,9.951069336E2
7.493064948E0,9.951066895E2
7.533073490E0,9.950988159E2
7.573076355E0,9.949942627E2
7.613066719E0,9.951300659E2
7.653059532E0,9.949995728E2
7.693076667E0,9.950023804E2
7.733089571E0,9.950025635E2
7.773088790E0,9.949738770E2
7.813072488E0,9.949889526E2
7.853069154E0,9.950361328E2
7.893106811E0,9.950750122E2
7.933074831E0,9.950778198E2
7.973070065E0,9.951298828E2
8.013081106E0,9.950858765E2
8.053066262E0,9.950123291E2
8.093098398E0,9.951090088E2
8.133074492E0,9.950725098E2
8.173071731E0,9.949966431E2
8.213079440E0,9.949394531E2
8.253066471E0,9.949190674E2
8.293076575E0,9.949322510E2
8.333083242E0,9.949524536E2
8.373070950E0,9.949401245E2
8.413083554E0,9.950074463E2
8.453068867E0,9.950357056E2
8.493111992E0,9.950960693E2
8.533076054E0,9.950306396E2
8.573073502E0,9.949679565E2
8.613084544E0,9.950595093E2
8.653068346E0,9.950357056E2
8.693099440E0,9.950021362E2
8.733076783E0,9.949526367E2
8.773083971E0,9.949209595E2
8.813073294E0,9.949292603E2
8.853103762E0,9.949447632E2
8.893067669E0,9.950176392E2
8.933088867E0,9.950930786E2
8.973065221E0,9.950648193E2
9.013071627E0,9.949630737E2
9.053063762E0,9.948113403E2
9.093092148E0,9.946651001E2
9.133068346E0,9.947280273E2
9.173067929E0,9.947905273E2
9.213093762E0,9.948665771E2
9.253063710E0,9.949080200E2
9.293121054E0,9.949596558E2
9.333074179E0,9.949919434E2
9.373068919E0,9.949734497E2
9.413062877E0,9.948899536E2
9.453058190E0,9.948508301E2
9.493069960E0,9.948563843E2
9.533075065E0,9.949082031E2
9.573071002E0,9.948663330E2
9.613090065E0,9.948193970E2
9.653066262E0,9.951090088E2
9.693089283E0,9.950227661E2
9.733078606E0,9.951065063E2
9.773077929E0,9.950775757E2
9.813063971E0,9.948818970E2
9.853063710E0,9.948247070E2
9.893085637E0,9.948038940E2
9.933076575E0,9.947872925E2
9.973075846E0,9.947335205E2
1.001310345E1,9.947592773E2
1.005307991E1,9.949471436E2
1.009307230E1,9.948942261E2
1.013306595E1,9.950074463E2
1.017306908E1,9.950144653E2
1.021306434E1,9.949630737E2
1.025306038E1,9.948402100E2
1.029306689E1,9.947913208E2
1.033306126E1,9.948323364E2
1.037307001E1,9.948002930E2
1.041306371E1,9.948004761E2
1.045306355E1,9.947277832E2
1.049306486E1,9.950072632E2
1.053306965E1,9.948608398E2
1.057306236E1,9.950491333E2
1.061306402E1,9.950584717E2
1.065306079E1,9.950352783E2
1.069306434E1,9.948818970E2
1.073306939E1,9.947333374E2
1.077306418E1,9.947671509E2
1.081306382E1,9.947356567E2
1.085306324E1,9.946959229E2
1.089306517E1,9.947435303E2
1.093306142E1,9.948897095E2
1.097306090E1,9.948295898E2
1.101306408E1,9.948680420E2
1.105306376E1,9.949282227E2
1.109306204E1,9.949146118E2
1.113306637E1,9.948342896E2
1.117307168E1,9.947713623E2
1.121306741E1,9.947322998E2
1.125306324E1,9.947063599E2
1.129306340E1,9.947422485E2
1.133306762E1,9.947036133E2
1.137306449E1,9.947267456E2
1.141306236E1,9.949447632E2
1.145306376E1,9.948688965E2
1.149306829E1,9.949296875E2
1.153306616E1,9.949188232E2
1.157306850E1,9.949269409E2
1.161305782E1,9.948948364E2
1.165305970E1,9.948971558E2
1.169306241E1,9.948744507E2
1.173306277E1,9.948631592E2
1.177306376E1,9.948863525E2
1.181306199E1,9.946953125E2
1.185306590E1,9.945992432E2
1.189306329E1,9.953115234E2
1.193306293E1,9.949033203E2
1.197306329E1,9.948939819E2
1.201306637E1,9.948219604E2
1.205306324E1,9.947274170E2
1.209306470E1,9.947363281E2
1.213306397E1,9.948219604E2
1.217306689E1,9.948538208E2
1.221306283E1,9.949233398E2
1.225306251E1,9.949439087E2
1.229306595E1,9.949439087E2
1.233306564E1,9.948413086E2
1.237306428E1,9.949439087E2
1.241306262E1,9.948829346E2
