"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.760617917E0,8.959169312E0,4.890330505E-1,3.182382202E0
2.770572917E0,9.021290131E0,5.905220032E-1,3.240611115E0
2.780526917E0,9.050629120E0,6.893165588E-1,3.332819366E0
2.790480917E0,9.039103088E0,7.598199463E-1,3.369493103E0
2.800435917E0,8.972042542E0,8.634045410E-1,3.280727692E0
2.810389917E0,8.911119232E0,9.756710815E-1,3.093766479E0
2.820343917E0,8.937015381E0,1.088536377E0,2.961142273E0
2.830298917E0,9.079219666E0,1.145567780E0,2.969973907E0
2.840252917E0,9.218579865E0,1.020128632E0,3.093766479E0
2.850206917E0,9.264534302E0,8.132588196E-1,3.172802124E0
2.860160917E0,9.277108154E0,6.604266357E-1,3.119363251E0
2.870115917E0,9.330846405E0,5.959107971E-1,2.929857330E0
2.880069917E0,9.311686249E0,5.035528564E-1,2.733316040E0
2.890023917E0,9.264384613E0,5.129832458E-1,2.603835297E0
2.899978875E0,9.224417725E0,5.608836365E-1,2.669548645E0
2.909932875E0,9.149872742E0,5.704637146E-1,2.780467987E0
2.919886875E0,9.077273712E0,6.132746887E-1,2.844085693E0
2.929841875E0,8.939859467E0,7.059320068E-1,2.929707642E0
2.939795875E0,8.843609619E0,7.982899475E-1,3.084785156E0
2.949749875E0,8.789272614E0,9.030720520E-1,3.163521423E0
2.959703875E0,8.757987671E0,9.518705750E-1,3.105741577E0
2.969658875E0,8.843160553E0,9.753717041E-1,3.038231964E0
2.979612875E0,9.062604218E0,1.074765015E0,2.990481262E0
2.989566875E0,9.384285278E0,1.226549377E0,2.967129822E0
2.999521875E0,9.628577271E0,1.367705841E0,2.971470795E0
3.009475875E0,9.746531982E0,1.432521057E0,2.983894958E0
3.019429875E0,9.755213928E0,1.329086151E0,3.093616791E0
3.029384875E0,9.748627625E0,1.128353577E0,3.275937653E0
3.039338875E0,9.724527740E0,9.503736877E-1,3.406915283E0
3.049292875E0,9.684710541E0,7.658074951E-1,3.556604004E0
3.059246875E0,9.647288361E0,5.866300964E-1,3.744912415E0
3.069201875E0,9.598489838E0,4.724176025E-1,3.850742340E0
3.079155875E0,9.450597382E0,4.736151123E-1,3.877686310E0
3.089109875E0,9.224268036E0,5.462141418E-1,3.899989929E0
3.099064875E0,9.016949158E0,6.405180359E-1,4.011208649E0
3.109018875E0,9.035809937E0,7.524851990E-1,3.892355804E0
3.118972875E0,9.801767120E0,1.151854706E0,3.430266724E0
3.128926875E0,1.115210907E1,1.691183167E0,2.883004761E0
3.138881875E0,1.262998581E1,2.035018158E0,2.148182831E0
3.148835875E0,1.394440247E1,2.178419952E0,1.252744904E0
3.158789875E0,1.484687576E1,2.068249054E0,4.644841003E-1
3.168744875E0,1.538380920E1,1.560355225E0,-9.355545044E-2
3.178698875E0,1.542422516E1,7.970924377E-1,-4.333488464E-1
3.188652875E0,1.442640015E1,-1.441502380E-1,-1.999841309E-1
3.198607875E0,1.271770340E1,-9.717791748E-1,4.558021545E-1
3.208561875E0,1.140523270E1,-1.270258484E0,7.321275330E-1
3.218515875E0,1.040336609E1,-1.012195129E0,3.132984924E-1
3.228469875E0,9.810000000E0,-5.755531311E-1,5.987548828E-2
3.238424875E0,9.323511658E0,-2.248324585E-1,-2.248324585E-1
3.248378875E0,8.907377014E0,4.924758911E-2,-6.893165588E-1
3.258332875E0,8.582253113E0,3.195854187E-1,-1.160686340E0
3.268287875E0,8.522377625E0,4.802014160E-1,-1.213676147E0
3.278241875E0,8.694819031E0,6.285429382E-1,-7.198530579E-1
3.288195875E0,8.850644989E0,6.682104492E-1,-9.205856323E-2
3.298150875E0,9.062903595E0,7.234455872E-1,3.158432007E-1
3.308104875E0,9.263187103E0,7.586224365E-1,5.545967102E-1
3.318058875E0,9.385033722E0,7.295828247E-1,8.493338013E-1
3.328012875E0,9.593699799E0,6.619235229E-1,8.605604553E-1
3.337967875E0,9.592651978E0,6.132746887E-1,8.454418945E-1
3.347921875E0,9.164991302E0,5.289999390E-1,8.860075378E-1
3.357875875E0,8.732989655E0,2.877017212E-1,7.521858215E-1
3.367830875E0,8.395740967E0,7.529342651E-2,3.511697388E-1
3.377784875E0,8.234226837E0,1.969903564E-1,2.209405518E-1
3.387738875E0,8.372389526E0,3.848497009E-1,5.282514954E-1
3.397693875E0,8.077652435E0,3.790118408E-1,9.125024414E-1
