"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.557927400E-2,8.248658180E0,-3.619144261E-1,3.139981508E0
1.796114900E-2,8.316853523E0,-4.271188378E-1,3.308077335E0
2.034302400E-2,8.417351723E0,-4.779663086E-1,3.461217880E0
2.272484700E-2,8.495118141E0,-5.288137794E-1,3.657429457E0
2.510672200E-2,8.591429710E0,-5.898307562E-1,3.815953970E0
2.748859700E-2,8.659027100E0,-6.215356588E-1,3.950550079E0
2.987042000E-2,8.716454506E0,-6.490531564E-1,4.079762459E0
3.225229500E-2,8.764310837E0,-6.197410822E-1,4.165904045E0
3.463417000E-2,8.787641525E0,-6.000002623E-1,4.199403763E0
3.701599300E-2,8.816354752E0,-5.808576941E-1,4.204189301E0
3.939786800E-2,8.839685440E0,-5.617151260E-1,4.165306091E0
4.177974300E-2,8.834898949E0,-5.324030519E-1,4.098307133E0
4.416161800E-2,8.858229637E0,-5.180460811E-1,4.060021877E0
4.654344100E-2,8.877371788E0,-5.186443329E-1,3.983451605E0
4.892531600E-2,8.910871506E0,-4.941178858E-1,3.920639992E0
5.130719100E-2,8.919844627E0,-4.516452849E-1,3.867399693E0
5.368901400E-2,8.947959900E0,-4.181457460E-1,3.829114437E0
5.607088900E-2,8.957531929E0,-4.133601189E-1,3.800400496E0
5.845276400E-2,8.967103004E0,-4.271188378E-1,3.814757586E0
6.083463900E-2,8.976674080E0,-4.127618968E-1,3.829114437E0
6.321646200E-2,8.986245155E0,-4.031906128E-1,3.838685751E0
6.559833700E-2,8.986245155E0,-3.984049559E-1,3.862613916E0
6.798021200E-2,8.962317467E0,-3.888336718E-1,3.891327858E0
7.036203500E-2,8.966505051E0,-3.792623878E-1,3.930211306E0
7.274391000E-2,8.952147484E0,-3.457628787E-1,3.963112593E0
7.512578500E-2,8.946763992E0,-3.170489967E-1,3.987040758E0
7.750766000E-2,8.946763992E0,-3.026920557E-1,3.982254982E0
7.988948300E-2,8.961120605E0,-3.020938635E-1,3.996612072E0
8.227135800E-2,8.961120605E0,-2.829512656E-1,4.006183147E0
8.465323300E-2,8.946166039E0,-2.356930375E-1,3.996612072E0
8.703505500E-2,8.941379547E0,-2.069791555E-1,4.000799656E0
8.941693000E-2,8.946166039E0,-2.117647976E-1,3.996013880E0
9.179880500E-2,8.940781593E0,-1.830509305E-1,3.986442566E0
9.418068000E-2,8.935996056E0,-1.782652885E-1,3.986442566E0
9.656250300E-2,8.940781593E0,-1.734796464E-1,3.967299938E0
9.894437800E-2,8.964112282E0,-1.495514214E-1,3.957728624E0
1.013262530E-1,8.983254433E0,-1.543370634E-1,3.957728624E0
1.037080760E-1,8.968897820E0,-1.208375469E-1,3.943371773E0
1.060899510E-1,8.997611046E0,-1.016949639E-1,3.952943087E0
1.084718260E-1,9.001798630E0,-9.690931439E-2,3.947559118E0
1.108537010E-1,8.992227554E0,-6.819544733E-2,3.937987804E0
1.132355240E-1,9.005986214E0,-2.512463741E-2,3.966701746E0
1.156173990E-1,9.020342827E0,-3.888336942E-2,3.957130432E0
1.179992740E-1,9.015557289E0,-2.033899166E-2,3.937987804E0
1.203810970E-1,9.020342827E0,-5.982056726E-3,3.947559118E0
1.227629720E-1,9.020342827E0,3.589233849E-3,3.933202267E0
1.251448470E-1,9.010771751E0,8.374879137E-3,3.947559118E0
1.275266700E-1,9.019744873E0,3.230310604E-2,3.937389612E0
1.299085450E-1,9.019744873E0,4.666004330E-2,3.922434568E0
1.322904200E-1,9.010173798E0,4.666004330E-2,3.937389612E0
1.346722950E-1,8.995817184E0,2.273181453E-2,3.933202267E0
1.370541180E-1,8.991629601E0,-1.196411322E-3,3.927818298E0
1.394359930E-1,8.995817184E0,1.794617064E-2,3.894318819E0
1.418178680E-1,8.991030693E0,2.751746029E-2,3.923032761E0
1.441997430E-1,8.977272034E0,2.991028363E-3,3.913461447E0
1.465815660E-1,8.977272034E0,-1.076770201E-2,3.927818298E0
1.489634410E-1,8.962915421E0,-1.794616925E-3,3.933202267E0
1.513452640E-1,8.967700958E0,3.589233849E-3,3.947559118E0
1.537271390E-1,8.958129883E0,7.776673418E-3,3.961916208E0
1.561090140E-1,8.972486496E0,-1.076770201E-2,3.985844374E0
1.584908890E-1,8.972486496E0,-1.196411322E-3,3.976273060E0
1.608727120E-1,8.972486496E0,8.374879137E-3,3.995415688E0
1.632545870E-1,8.986844063E0,-1.076770201E-2,3.995415688E0
1.656364620E-1,9.001200676E0,4.187439568E-3,4.004986763E0
1.680183370E-1,9.015557289E0,-5.982056609E-4,4.024129391E0
1.704001600E-1,9.025128365E0,-5.383851007E-3,4.033700943E0
1.727820350E-1,9.077771187E0,-9.571290575E-3,4.038486481E0
1.751639100E-1,9.077771187E0,-9.571290575E-3,4.024129391E0
1.775457850E-1,9.101698875E0,-2.811566554E-2,4.038486481E0
1.799276080E-1,9.130413055E0,-2.811566554E-2,4.062414646E0
1.823094830E-1,9.144769669E0,-3.230310604E-2,4.057629108E0
1.846913580E-1,9.149555206E0,-1.794617064E-2,4.043272018E0
1.870731800E-1,9.154341698E0,-2.273181453E-2,4.067200184E0
1.894550550E-1,9.163912773E0,-3.708875179E-2,4.062414646E0
1.918369300E-1,9.150154114E0,-6.580262631E-2,4.071985722E0
1.942187530E-1,9.139984131E0,-5.144568533E-2,4.057629108E0
1.966006280E-1,9.125627518E0,-5.682953820E-2,4.052843571E0
1.989825030E-1,9.116654396E0,-7.597211748E-2,4.067200184E0
2.013643780E-1,9.087940216E0,-8.075776696E-2,4.052843571E0
2.037462010E-1,9.073583603E0,-7.178468257E-2,4.057629108E0
2.061280760E-1,9.064012527E0,-7.657032460E-2,4.067200184E0
2.085099510E-1,9.044869423E0,-8.614161611E-2,4.076771736E0
2.108917740E-1,9.025727272E0,-9.571290761E-2,4.091128349E0
2.132736490E-1,9.007183075E0,-1.052841991E-1,4.101297855E0
2.156555240E-1,9.002396584E0,-1.148554832E-1,4.120440483E0
2.180373990E-1,8.997611046E0,-1.244267747E-1,4.120440483E0
2.204192220E-1,8.978468895E0,-1.298106313E-1,4.130012035E0
2.228010970E-1,8.968897820E0,-1.250249892E-1,4.153940201E0
2.251829720E-1,8.944969177E0,-1.429711580E-1,4.153940201E0
2.275647950E-1,8.949754715E0,-1.381855011E-1,4.163511276E0
2.299466700E-1,8.921041489E0,-1.525424421E-1,4.158725739E0
2.323285450E-1,8.916853905E0,-1.716850251E-1,4.177868366E0
2.347103680E-1,8.921639442E0,-1.716850251E-1,4.173082829E0
2.370922430E-1,8.912068367E0,-1.956132501E-1,4.182653904E0
2.394741180E-1,8.897710800E0,-2.099701911E-1,4.177868366E0
2.418559930E-1,8.869595528E0,-2.153540403E-1,4.173082829E0
2.442378160E-1,8.873783112E0,-2.153540403E-1,4.168296814E0
2.466196910E-1,8.874381065E0,-2.249253243E-1,4.173082829E0
2.490015660E-1,8.850452423E0,-2.297109663E-1,4.158725739E0
2.513834410E-1,8.831310272E0,-2.303091735E-1,4.149154663E0
2.537652640E-1,8.812167168E0,-2.159522474E-1,4.149154663E0
2.561471390E-1,8.788239479E0,-2.069791555E-1,4.125226021E0
2.585290140E-1,8.763712883E0,-1.926222295E-1,4.130012035E0
2.609108370E-1,8.769096375E0,-2.021935135E-1,4.139583111E0
2.632927120E-1,8.745168686E0,-2.123630047E-1,4.139583111E0
2.656745870E-1,8.721240044E0,-2.027917206E-1,4.149154663E0
2.680564100E-1,8.716454506E0,-2.123630047E-1,4.140181541E0
2.704382850E-1,8.697312355E0,-2.075773627E-1,4.154538155E0
2.728201600E-1,8.682954788E0,-2.225325108E-1,4.159324169E0
2.752020350E-1,8.668598175E0,-2.273181528E-1,4.188037872E0
2.775838580E-1,8.664410591E0,-2.315055877E-1,4.216751575E0
2.799657330E-1,8.673981667E0,-2.602194548E-1,4.211966038E0
