"Time (s)","X (hPa)"
2.198282775E2,1.008613739E3
2.209030155E2,1.008612289E3
2.219777215E2,1.008610840E3
2.230524095E2,1.008609924E3
2.241270855E2,1.008609924E3
2.252017715E2,1.008610764E3
2.262764475E2,1.008611603E3
2.273512285E2,1.008613739E3
2.284259775E2,1.008615494E3
2.295006865E2,1.008616867E3
2.305754535E2,1.008617554E3
2.316501875E2,1.008618622E3
2.327248915E2,1.008618774E3
2.337996015E2,1.008620148E3
2.348743755E2,1.008620911E3
2.359491145E2,1.008620529E3
2.370237945E2,1.008620529E3
2.380984525E2,1.008620529E3
2.391730905E2,1.008618851E3
2.402477085E2,1.008618622E3
2.413224185E2,1.008615036E3
2.423971295E2,1.008612976E3
2.434718795E2,1.008612976E3
2.445466445E2,1.008612976E3
2.456213795E2,1.008613129E3
2.466961075E2,1.008613510E3
2.477708285E2,1.008614426E3
2.488455695E2,1.008614426E3
2.499203095E2,1.008614197E3
2.509951215E2,1.008613586E3
2.520698885E2,1.008613586E3
2.531446135E2,1.008611603E3
2.542194175E2,1.008610001E3
2.552942205E2,1.008606873E3
2.563690435E2,1.008605194E3
2.574438805E2,1.008603821E3
2.585186435E2,1.008601151E3
2.595934495E2,1.008600922E3
2.606682995E2,1.008600693E3
2.617431055E2,1.008599930E3
2.628179375E2,1.008599930E3
2.638927255E2,1.008599854E3
2.649675585E2,1.008599930E3
2.660423925E2,1.008601151E3
2.671172005E2,1.008601990E3
2.681919825E2,1.008603210E3
2.692668185E2,1.008605499E3
2.703416845E2,1.008609085E3
2.714164665E2,1.008609085E3
2.724912695E2,1.008608551E3
2.735660645E2,1.008607483E3
2.746408785E2,1.008607483E3
2.757157265E2,1.008606644E3
2.767905545E2,1.008605576E3
2.778653645E2,1.008605499E3
2.789401825E2,1.008605347E3
2.800150135E2,1.008605194E3
2.810898765E2,1.008604736E3
2.821646915E2,1.008604050E3
2.832395235E2,1.008604736E3
2.843143675E2,1.008604279E3
2.853892095E2,1.008604279E3
2.864640445E2,1.008603668E3
2.875387935E2,1.008601990E3
2.886135695E2,1.008597946E3
2.896883945E2,1.008595505E3
2.907631965E2,1.008594818E3
2.918379845E2,1.008594818E3
2.929127945E2,1.008594971E3
2.939875025E2,1.008596497E3
2.950623285E2,1.008596954E3
2.961371365E2,1.008597107E3
2.972119975E2,1.008597183E3
2.982868275E2,1.008597183E3
2.993616355E2,1.008597183E3
3.004364035E2,1.008597336E3
3.015111495E2,1.008597717E3
3.025859235E2,1.008597946E3
3.036607545E2,1.008598557E3
3.047355375E2,1.008600464E3
3.058102625E2,1.008600769E3
3.068850795E2,1.008602142E3
3.079598575E2,1.008602219E3
3.090346215E2,1.008603897E3
3.101093385E2,1.008603897E3
3.111840975E2,1.008603668E3
3.122588275E2,1.008603668E3
3.133335595E2,1.008603210E3
3.144083405E2,1.008603210E3
3.154831085E2,1.008602142E3
3.165578845E2,1.008601074E3
3.176326885E2,1.008601074E3
3.187074815E2,1.008597946E3
3.197823015E2,1.008597565E3
3.208571295E2,1.008597183E3
3.219318965E2,1.008597183E3
3.230066995E2,1.008596344E3
3.240814045E2,1.008595276E3
3.251561215E2,1.008594818E3
3.262308915E2,1.008591690E3
3.273056155E2,1.008588943E3
3.283804085E2,1.008587646E3
3.294551465E2,1.008586807E3
3.305298845E2,1.008585281E3
3.316046005E2,1.008584137E3
3.326793205E2,1.008584061E3
3.337540765E2,1.008583832E3
3.348288765E2,1.008584061E3
3.359036785E2,1.008586578E3
3.369784615E2,1.008588333E3
3.380531935E2,1.008589935E3
3.391279085E2,1.008590622E3
3.402026485E2,1.008590622E3
3.412774095E2,1.008589706E3
3.423521795E2,1.008588943E3
3.434269805E2,1.008587875E3
3.445017495E2,1.008587036E3
3.455764935E2,1.008587036E3
3.466512745E2,1.008586044E3
3.477260205E2,1.008586044E3
3.488007295E2,1.008585663E3
3.498754465E2,1.008583679E3
3.509502215E2,1.008583221E3
3.520250525E2,1.008582458E3
3.530998445E2,1.008581390E3
3.541746935E2,1.008581390E3
3.552495155E2,1.008582001E3
3.563243015E2,1.008582993E3
3.573991425E2,1.008585281E3
3.584738855E2,1.008587875E3
3.595486325E2,1.008589401E3
3.606233925E2,1.008589401E3
3.616981515E2,1.008588104E3
3.627729175E2,1.008587418E3
3.638476825E2,1.008586655E3
3.649224625E2,1.008586578E3
3.659972235E2,1.008586578E3
3.670720025E2,1.008590775E3
3.681468165E2,1.008592072E3
3.692215925E2,1.008592453E3
3.702963915E2,1.008592682E3
3.713711705E2,1.008592682E3
3.724459405E2,1.008592682E3
3.735206665E2,1.008592682E3
3.745954385E2,1.008595276E3
3.756702395E2,1.008597336E3
3.767450195E2,1.008597946E3
3.778197595E2,1.008598862E3
3.788945635E2,1.008598862E3
3.799693145E2,1.008597794E3
3.810440595E2,1.008597794E3
3.821188395E2,1.008597565E3
3.831935885E2,1.008598557E3
3.842683535E2,1.008598785E3
3.853430825E2,1.008598785E3
3.864178865E2,1.008598785E3
3.874926915E2,1.008598785E3
3.885674745E2,1.008599930E3
3.896422595E2,1.008600540E3
3.907170465E2,1.008601532E3
3.917918275E2,1.008603287E3
3.928665435E2,1.008603287E3
3.939412735E2,1.008601532E3
3.950160635E2,1.008599625E3
3.960909105E2,1.008599243E3
3.971657635E2,1.008597183E3
3.982405715E2,1.008597183E3
3.993154025E2,1.008597412E3
4.003901355E2,1.008597412E3
4.014649125E2,1.008597107E3
4.025396555E2,1.008596344E3
4.036144085E2,1.008594360E3
4.046891755E2,1.008592529E3
4.057639575E2,1.008590775E3
4.068387285E2,1.008587646E3
4.079134785E2,1.008586426E3
4.089882185E2,1.008586426E3
4.100629735E2,1.008586578E3
4.111377635E2,1.008587265E3
4.122125155E2,1.008589783E3
4.132872255E2,1.008592300E3
4.143620105E2,1.008593979E3
4.154367605E2,1.008595810E3
4.165115025E2,1.008595810E3
4.175862815E2,1.008594208E3
4.186610705E2,1.008593979E3
4.197359255E2,1.008593750E3
4.208106415E2,1.008593750E3
4.218853715E2,1.008594360E3
4.229601255E2,1.008595886E3
4.240348955E2,1.008595886E3
4.251096605E2,1.008595886E3
4.261844535E2,1.008593979E3
4.272591895E2,1.008592453E3
4.283339035E2,1.008591843E3
4.294085965E2,1.008591843E3
4.304833075E2,1.008593826E3
4.315580155E2,1.008595657E3
4.326327675E2,1.008598862E3
4.337075155E2,1.008600540E3
4.347822615E2,1.008602982E3
4.358569625E2,1.008603058E3
4.369317435E2,1.008604050E3
4.380065025E2,1.008604736E3
4.390812325E2,1.008605576E3
4.401559815E2,1.008605576E3
4.412307055E2,1.008603897E3
4.423054215E2,1.008601074E3
4.433801705E2,1.008596878E3
4.444548945E2,1.008593979E3
4.455296435E2,1.008591309E3
4.466044005E2,1.008588943E3
4.476791665E2,1.008587723E3
4.487539685E2,1.008587723E3
4.498287345E2,1.008588257E3
4.509035145E2,1.008589554E3
4.519782375E2,1.008592682E3
4.530529805E2,1.008596649E3
4.541277405E2,1.008599091E3
4.552025175E2,1.008602829E3
4.562773525E2,1.008604126E3
4.573521455E2,1.008604736E3
4.584269385E2,1.008604965E3
4.595017305E2,1.008604736E3
4.605765275E2,1.008604736E3
4.616512715E2,1.008604736E3
4.627260405E2,1.008605728E3
4.638008985E2,1.008607025E3
4.648757665E2,1.008607178E3
4.659505245E2,1.008607254E3
4.670253055E2,1.008607254E3
4.681000895E2,1.008605804E3
4.691748465E2,1.008604279E3
4.702496005E2,1.008603058E3
4.713243225E2,1.008602371E3
4.723990915E2,1.008602219E3
4.734738995E2,1.008600540E3
4.745487015E2,1.008600082E3
4.756234845E2,1.008600082E3
4.766982855E2,1.008601532E3
4.777730495E2,1.008601761E3
4.788478205E2,1.008604660E3
4.799226265E2,1.008607483E3
4.809974245E2,1.008610382E3
4.820721685E2,1.008610611E3
4.831469025E2,1.008610840E3
4.842216815E2,1.008611450E3
4.852964585E2,1.008610840E3
4.863712325E2,1.008611450E3
4.874460325E2,1.008612518E3
4.885208565E2,1.008612900E3
4.895956195E2,1.008614655E3
4.906703885E2,1.008616028E3
4.917452145E2,1.008617401E3
4.928199455E2,1.008617554E3
4.938946945E2,1.008617554E3
4.949694815E2,1.008617401E3
4.960442895E2,1.008617325E3
4.971191075E2,1.008617401E3
4.981939455E2,1.008618011E3
4.992687505E2,1.008618011E3
5.003435155E2,1.008617935E3
5.014183115E2,1.008617935E3
5.024931225E2,1.008617935E3
5.035678925E2,1.008618088E3
5.046426795E2,1.008618622E3
5.057174865E2,1.008618622E3
5.067923225E2,1.008618774E3
5.078671275E2,1.008618774E3
5.089419995E2,1.008619614E3
5.100168535E2,1.008620453E3
5.110917375E2,1.008621292E3
5.121665635E2,1.008621292E3
5.132413445E2,1.008621750E3
5.143160945E2,1.008622818E3
5.153908805E2,1.008622971E3
5.164656905E2,1.008624725E3
5.175405025E2,1.008627243E3
5.186152795E2,1.008628769E3
5.196900005E2,1.008630371E3
5.207647575E2,1.008631668E3
5.218395425E2,1.008633575E3
5.229143275E2,1.008634033E3
5.239891495E2,1.008634872E3
5.250639775E2,1.008635025E3
5.261387805E2,1.008635025E3
5.272136135E2,1.008634796E3
5.282884955E2,1.008634796E3
5.293632875E2,1.008634186E3
5.304381105E2,1.008633957E3
5.315128475E2,1.008633804E3
5.325876375E2,1.008632736E3
5.336623695E2,1.008632736E3
5.347371685E2,1.008632736E3
5.358119195E2,1.008632736E3
5.368866575E2,1.008632965E3
5.379613855E2,1.008634338E3
5.390361215E2,1.008634567E3
5.401108485E2,1.008635635E3
5.411855505E2,1.008635635E3
5.422602995E2,1.008637161E3
5.433350395E2,1.008637314E3
5.444097205E2,1.008637772E3
5.454844645E2,1.008640671E3
5.465591865E2,1.008641510E3
5.476339365E2,1.008641968E3
5.487086405E2,1.008644485E3
5.497833565E2,1.008644485E3
5.508580975E2,1.008643188E3
5.519327855E2,1.008642349E3
5.530074875E2,1.008641739E3
5.540822735E2,1.008639832E3
5.551570275E2,1.008639832E3
5.562318285E2,1.008640900E3
5.573065885E2,1.008640900E3
5.583813655E2,1.008639069E3
5.594562435E2,1.008638382E3
5.605310995E2,1.008637314E3
5.616059475E2,1.008636093E3
5.626807765E2,1.008635635E3
5.637555655E2,1.008635635E3
5.648303335E2,1.008636093E3
5.659050665E2,1.008636475E3
5.669798345E2,1.008636475E3
5.680546385E2,1.008637619E3
5.691294355E2,1.008638840E3
5.702041845E2,1.008638992E3
5.712789575E2,1.008638992E3
5.723537215E2,1.008637085E3
5.734284315E2,1.008637085E3
5.745031875E2,1.008638229E3
5.755779895E2,1.008639832E3
5.766527495E2,1.008640671E3
5.777275335E2,1.008642426E3
5.788022815E2,1.008642807E3
5.798770645E2,1.008643265E3
5.809518085E2,1.008644028E3
5.820266035E2,1.008644028E3
5.831013585E2,1.008644485E3
5.841760605E2,1.008647537E3
5.852507725E2,1.008648758E3
5.863254685E2,1.008649292E3
5.874001645E2,1.008649750E3
5.884749145E2,1.008652954E3
5.895496585E2,1.008653183E3
5.906243895E2,1.008653336E3
5.916989925E2,1.008655014E3
5.927736675E2,1.008656082E3
5.938483575E2,1.008657608E3
5.949230835E2,1.008658447E3
5.959978345E2,1.008659439E3
5.970726125E2,1.008659897E3
5.981473255E2,1.008660889E3
5.992220655E2,1.008660965E3
6.002968545E2,1.008661728E3
6.013716225E2,1.008661804E3
6.024463715E2,1.008661804E3
6.035211645E2,1.008662872E3
6.045958825E2,1.008663025E3
6.056705845E2,1.008664017E3
6.067453045E2,1.008664474E3
6.078200175E2,1.008664932E3
6.088947775E2,1.008666382E3
6.099695395E2,1.008666840E3
6.110442935E2,1.008667450E3
6.121190525E2,1.008668289E3
6.131937965E2,1.008668900E3
6.142685095E2,1.008668900E3
6.153432685E2,1.008666458E3
6.164180425E2,1.008666458E3
6.174927745E2,1.008666611E3
6.185674735E2,1.008666840E3
6.196422095E2,1.008667679E3
6.207170005E2,1.008669128E3
6.217917085E2,1.008669128E3
6.228664055E2,1.008669586E3
6.239411405E2,1.008668976E3
6.250159185E2,1.008668289E3
6.260906945E2,1.008667068E3
6.271654235E2,1.008668060E3
6.282400975E2,1.008667068E3
6.293147785E2,1.008666153E3
6.303895635E2,1.008665543E3
6.314643195E2,1.008665161E3
6.325389875E2,1.008664780E3
6.336137455E2,1.008662186E3
6.346884775E2,1.008660126E3
6.357632805E2,1.008657761E3
6.368380225E2,1.008654633E3
6.379128045E2,1.008651428E3
6.389876075E2,1.008647842E3
6.400623845E2,1.008643188E3
6.411370965E2,1.008640671E3
6.422118235E2,1.008637772E3
6.432865655E2,1.008637543E3
6.443613355E2,1.008637543E3
6.454360425E2,1.008642044E3
6.465107525E2,1.008645325E3
6.475855215E2,1.008647690E3
6.486602275E2,1.008650665E3
6.497349475E2,1.008654022E3
6.508096985E2,1.008655472E3
6.518844215E2,1.008658600E3
6.529591125E2,1.008661804E3
6.540337515E2,1.008663635E3
6.551084765E2,1.008664780E3
6.561831785E2,1.008665924E3
6.572579105E2,1.008666382E3
6.583326755E2,1.008666611E3
6.594074295E2,1.008667679E3
6.604821875E2,1.008670120E3
6.615569235E2,1.008672256E3
6.626316825E2,1.008673401E3
6.637063815E2,1.008674393E3
6.647812335E2,1.008674393E3
6.658560145E2,1.008672943E3
6.669307405E2,1.008672333E3
6.680054855E2,1.008671417E3
6.690802085E2,1.008671188E3
6.701549945E2,1.008671188E3
6.712298165E2,1.008670578E3
6.723046455E2,1.008671265E3
6.733794435E2,1.008671265E3
6.744542065E2,1.008672714E3
6.755289665E2,1.008673096E3
6.766037545E2,1.008672714E3
6.776786285E2,1.008672104E3
6.787534505E2,1.008668747E3
6.798281765E2,1.008666382E3
6.809029045E2,1.008665771E3
6.819776785E2,1.008665543E3
6.830524185E2,1.008665543E3
6.841272415E2,1.008668900E3
6.852019835E2,1.008669510E3
6.862766985E2,1.008669586E3
6.873514415E2,1.008671875E3
6.884261765E2,1.008673706E3
6.895009435E2,1.008674393E3
6.905756565E2,1.008674622E3
6.916503355E2,1.008676529E3
6.927250395E2,1.008678360E3
6.937998135E2,1.008680267E3
6.948745685E2,1.008681946E3
6.959492825E2,1.008682556E3
6.970239385E2,1.008682556E3
6.980986125E2,1.008679504E3
6.991733265E2,1.008678360E3
7.002480735E2,1.008676529E3
7.013227855E2,1.008676529E3
7.023974845E2,1.008676910E3
7.034722295E2,1.008679428E3
7.045469675E2,1.008681335E3
7.056216995E2,1.008695908E3
7.066964175E2,1.008697357E3
7.077711735E2,1.008699493E3
7.088459545E2,1.008700256E3
7.099206915E2,1.008700256E3
7.109954525E2,1.008688126E3
7.120701825E2,1.008688049E3
7.131448605E2,1.008688049E3
7.142195935E2,1.008688049E3
7.152943365E2,1.008687897E3
7.163690965E2,1.008688507E3
7.174438645E2,1.008688507E3
7.185186295E2,1.008689728E3
7.195934395E2,1.008691406E3
7.206681165E2,1.008693161E3
7.217428255E2,1.008694458E3
7.228175945E2,1.008694839E3
7.238923105E2,1.008694839E3
7.249670285E2,1.008694611E3
7.260417415E2,1.008692551E3
7.271164345E2,1.008692322E3
7.281911365E2,1.008692322E3
7.292658735E2,1.008690567E3
7.303406165E2,1.008690567E3
7.314154085E2,1.008693542E3
7.324902305E2,1.008696747E3
7.335650605E2,1.008698883E3
7.346398405E2,1.008700027E3
7.357145655E2,1.008704300E3
7.367893275E2,1.008704300E3
7.378639965E2,1.008702545E3
7.389387015E2,1.008699493E3
7.400134495E2,1.008699493E3
7.410881815E2,1.008699493E3
7.421629345E2,1.008700562E3
7.432376215E2,1.008701935E3
7.443123455E2,1.008703384E3
7.453871165E2,1.008703384E3
7.464618665E2,1.008703232E3
7.475366285E2,1.008702393E3
7.486113395E2,1.008702393E3
7.496860725E2,1.008703079E3
7.507608125E2,1.008703690E3
7.518354975E2,1.008703690E3
7.529101795E2,1.008703384E3
7.539849175E2,1.008702545E3
7.550595755E2,1.008702240E3
7.561343685E2,1.008702011E3
7.572092075E2,1.008701935E3
7.582840075E2,1.008701935E3
7.593588025E2,1.008705597E3
7.604335895E2,1.008705597E3
7.615083365E2,1.008705826E3
7.625830825E2,1.008706589E3
7.636578275E2,1.008707275E3
7.647326355E2,1.008707275E3
7.658074085E2,1.008705292E3
7.668821855E2,1.008703842E3
7.679569745E2,1.008702621E3
7.690317105E2,1.008698120E3
7.701064755E2,1.008698120E3
7.711812215E2,1.008699646E3
7.722559955E2,1.008699646E3
7.733307225E2,1.008698654E3
7.744054395E2,1.008698654E3
7.754802395E2,1.008698120E3
7.765550115E2,1.008691025E3
7.776298095E2,1.008691025E3
7.787046535E2,1.008691025E3
7.797794615E2,1.008694229E3
7.808542955E2,1.008694763E3
7.819290555E2,1.008698425E3
7.830038005E2,1.008707809E3
7.840785695E2,1.008707809E3
7.851533635E2,1.008709946E3
7.862280755E2,1.008711700E3
7.873028185E2,1.008714371E3
7.883775645E2,1.008714371E3
7.894523185E2,1.008709946E3
7.905270145E2,1.008709946E3
7.916017285E2,1.008709946E3
7.926764465E2,1.008705521E3
7.937512315E2,1.008705521E3
7.948260045E2,1.008709106E3
7.959007605E2,1.008709259E3
7.969755845E2,1.008711472E3
7.980504385E2,1.008713531E3
7.991252765E2,1.008716507E3
8.002001355E2,1.008716507E3
8.012749915E2,1.008715744E3
8.023499155E2,1.008715744E3
8.034247565E2,1.008711472E3
8.044995845E2,1.008709793E3
8.055743945E2,1.008707047E3
8.066492365E2,1.008702850E3
8.077241115E2,1.008697357E3
8.087989705E2,1.008695068E3
8.098737495E2,1.008690414E3
8.109485895E2,1.008688660E3
8.120233865E2,1.008688660E3
8.130981835E2,1.008688889E3
8.141730625E2,1.008692551E3
8.152478665E2,1.008695679E3
8.163226275E2,1.008697357E3
8.173973995E2,1.008699493E3
8.184721825E2,1.008702393E3
8.195469305E2,1.008707047E3
8.206217585E2,1.008707047E3
8.216965835E2,1.008708649E3
8.227714055E2,1.008709259E3
8.238462565E2,1.008709259E3
8.249211085E2,1.008705826E3
8.259959215E2,1.008705826E3
8.270706735E2,1.008707428E3
8.281454635E2,1.008707428E3
8.292202675E2,1.008707428E3
8.302950685E2,1.008708344E3
8.313699145E2,1.008708649E3
8.324447205E2,1.008708649E3
8.335195245E2,1.008710632E3
8.345943565E2,1.008715210E3
8.356691705E2,1.008717346E3
8.367439235E2,1.008719177E3
8.378186565E2,1.008721161E3
8.388933855E2,1.008721161E3
8.399681225E2,1.008717194E3
8.410428675E2,1.008716507E3
8.421175505E2,1.008715210E3
8.431922365E2,1.008710175E3
8.442670045E2,1.008709946E3
8.453417375E2,1.008709564E3
8.464164715E2,1.008709106E3
8.474911305E2,1.008709106E3
8.485658185E2,1.008709183E3
8.496405435E2,1.008709183E3
8.507152735E2,1.008709106E3
8.517900095E2,1.008707886E3
8.528647595E2,1.008707886E3
8.539394905E2,1.008710556E3
8.550142555E2,1.008711853E3
8.560890725E2,1.008712463E3
8.571639085E2,1.008716049E3
8.582386765E2,1.008718872E3
8.593134615E2,1.008718872E3
8.603881825E2,1.008718033E3
8.614629385E2,1.008718033E3
8.625376445E2,1.008718033E3
8.636123715E2,1.008715210E3
8.646871125E2,1.008715210E3
8.657618045E2,1.008715744E3
8.668364695E2,1.008715744E3
8.679111215E2,1.008714218E3
8.689858235E2,1.008711700E3
8.700605035E2,1.008711395E3
8.711352105E2,1.008709488E3
8.722099845E2,1.008705368E3
8.732846995E2,1.008702393E3
8.743594565E2,1.008697281E3
8.754342255E2,1.008695602E3
8.765089835E2,1.008692093E3
8.775837285E2,1.008692093E3
8.786584585E2,1.008696747E3
8.797331955E2,1.008700714E3
8.808078965E2,1.008701172E3
8.818826635E2,1.008707504E3
8.829574745E2,1.008711929E3
8.840322415E2,1.008712616E3
8.851069875E2,1.008714828E3
8.861818025E2,1.008717499E3
8.872566015E2,1.008717499E3
8.883313745E2,1.008717499E3
8.894060915E2,1.008717499E3
8.904807775E2,1.008717499E3
8.915555595E2,1.008716660E3
8.926302535E2,1.008712692E3
8.937049395E2,1.008711395E3
8.947797105E2,1.008710785E3
8.958544045E2,1.008708344E3
8.969291015E2,1.008708344E3
8.980038135E2,1.008709183E3
8.990785305E2,1.008709183E3
9.001532565E2,1.008708496E3
9.012279195E2,1.008708496E3
9.023025885E2,1.008708496E3
9.033772565E2,1.008707886E3
9.044519285E2,1.008705521E3
9.055266175E2,1.008705521E3
9.066013075E2,1.008707809E3
9.076759655E2,1.008709183E3
9.087505875E2,1.008709717E3
9.098252585E2,1.008710022E3
9.108999185E2,1.008710022E3
9.119746145E2,1.008708267E3
9.130493685E2,1.008704453E3
9.141241295E2,1.008698120E3
9.151988565E2,1.008692932E3
9.162736785E2,1.008686829E3
9.173484285E2,1.008682022E3
9.184231935E2,1.008682022E3
9.194979655E2,1.008684769E3
9.205727195E2,1.008686600E3
9.216474375E2,1.008691711E3
9.227221365E2,1.008697510E3
9.237968835E2,1.008701706E3
9.248717235E2,1.008704758E3
9.259465005E2,1.008706589E3
9.270213115E2,1.008706818E3
9.280961405E2,1.008706589E3
9.291709225E2,1.008706818E3
9.302457255E2,1.008707809E3
9.313204425E2,1.008708038E3
9.323952025E2,1.008710861E3
9.334699565E2,1.008711395E3
9.345446915E2,1.008711395E3
