"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.387334764E0,5.962800980E-2,-9.380388260E-2,-1.766586304E-2
4.405229479E0,6.807029247E-2,-8.695890754E-2,-1.956653595E-2
4.423137986E0,6.285154819E-2,-9.210352600E-2,-1.632785797E-2
4.441029100E0,7.013750076E-2,-7.906874269E-2,-1.828956604E-2
4.458923875E0,6.521081924E-2,-8.635672182E-2,-1.893138885E-2
4.476818163E0,7.197129726E-2,-8.302121609E-2,-1.760005951E-2
4.494712633E0,6.749725342E-2,-8.771561831E-2,-1.863193512E-2
4.512607164E0,6.649255753E-2,-9.594009072E-2,-1.666831970E-2
4.530501756E0,6.657719612E-2,-9.369308501E-2,-2.522277832E-2
4.548396288E0,6.723427773E-2,-8.534366637E-2,-1.821994781E-2
4.566289537E0,6.993997097E-2,-8.936347812E-2,-1.991367340E-2
4.584182176E0,6.732225418E-2,-8.848358691E-2,-1.470756531E-2
4.602079698E0,6.273341179E-2,-8.916880190E-2,-1.349544525E-2
4.619974168E0,7.009363174E-2,-9.091457725E-2,-1.646614075E-2
4.637866380E0,6.710612774E-2,-9.840297699E-2,-1.951408386E-2
4.655763170E0,6.996393204E-2,-8.805325627E-2,-2.280712128E-2
4.673645494E0,6.001889706E-2,-9.426409006E-2,-2.785491943E-2
4.691552232E0,6.825637817E-2,-9.335113317E-2,-1.142501831E-2
4.709446275E0,6.911480427E-2,-8.763296902E-2,-2.299404144E-2
4.727341051E0,6.753718853E-2,-8.665674180E-2,-2.632808685E-2
4.745235582E0,6.355106831E-2,-8.082256466E-2,-1.577281952E-2
4.763130113E0,6.577944756E-2,-8.980817348E-2,-1.880836487E-2
4.781024217E0,5.972135067E-2,-8.719157428E-2,-2.778339386E-2
4.798919237E0,6.722664833E-2,-8.801465482E-2,-3.213691711E-2
4.816813524E0,6.450223923E-2,-9.189514071E-2,-1.566219330E-2
4.834707750E0,5.748856068E-2,-8.069863915E-2,-2.186012268E-2
4.852602586E0,6.647992134E-2,-8.679696918E-2,-2.430820465E-2
4.870496813E0,6.165063381E-2,-8.358264714E-2,-2.144145966E-2
4.888391344E0,6.317889690E-2,-8.371300995E-2,-1.752281189E-2
4.906285631E0,5.895674229E-2,-8.678361773E-2,-2.259540558E-2
4.924180467E0,6.570851803E-2,-8.926041424E-2,-2.093315125E-2
4.942074754E0,6.524372101E-2,-8.505864441E-2,-1.488780975E-2
4.959969286E0,5.870711803E-2,-8.838019520E-2,-2.222728729E-2
4.977863878E0,6.172609329E-2,-9.095154703E-2,-1.580524445E-2
4.995758043E0,7.249307632E-2,-8.549968898E-2,-1.662254333E-2
5.013640672E0,6.671297550E-2,-8.469656855E-2,-2.289581299E-2
5.031544969E0,5.605971813E-2,-8.925404400E-2,-1.914787292E-2
5.049441698E0,6.265854836E-2,-9.299797565E-2,-3.593349457E-2
5.067336168E0,6.689393520E-2,-8.947546780E-2,-2.492618561E-2
5.085216111E0,5.554151535E-2,-8.092819154E-2,-1.482486725E-2
5.103128282E0,6.047868729E-2,-7.154995203E-2,-1.455211639E-2
5.121019273E0,7.076609135E-2,-8.124733716E-2,-2.180957794E-2
5.138916002E0,6.492900848E-2,-8.112303913E-2,-2.711296082E-2
5.156808641E0,6.525290012E-2,-7.595904171E-2,-2.779388428E-2
5.174702928E0,6.143176556E-2,-8.001995087E-2,-1.668357849E-2
5.192597398E0,6.213378906E-2,-8.963169158E-2,-2.120590210E-2
5.210491991E0,6.491565704E-2,-8.153890818E-2,-2.533054352E-2
5.228384813E0,6.638598442E-2,-8.304925263E-2,-1.237869263E-2
5.246280748E0,6.052148342E-2,-8.617309481E-2,-9.986877441E-3
5.264175340E0,6.377589703E-2,-8.680288494E-2,-1.322746277E-2
5.282069811E0,6.884086132E-2,-8.382083476E-2,-1.552391052E-2
5.299963854E0,6.349766254E-2,-8.031582087E-2,-2.029800415E-2
5.317858751E0,6.529736519E-2,-8.676366508E-2,-1.876926422E-2
5.335753160E0,6.222999096E-2,-8.566731960E-2,-2.358436584E-2
5.353635545E0,5.916583538E-2,-8.639362454E-2,-1.892948151E-2
5.371542284E0,6.550812721E-2,-7.473394275E-2,-1.722908020E-2
5.389436510E0,6.035375595E-2,-7.664562017E-2,-1.946544647E-2
5.407318102E0,6.118679047E-2,-7.919739932E-2,-2.094745636E-2
5.425225572E0,6.605958939E-2,-7.508377731E-2,-1.679992676E-2
5.443120165E0,6.982922554E-2,-8.225253224E-2,-2.195072174E-2
