"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.329426458E0,1.218660782E1,1.494941254E0,3.310964813E0
2.339381458E0,1.326047470E1,1.624871063E0,3.310366058E0
2.349336458E0,1.381567017E1,1.135388947E0,3.478616180E0
2.359292458E0,1.329340622E1,-1.395098877E-1,4.049379272E0
2.369247458E0,1.261411880E1,-1.020877075E0,4.796625366E0
2.379202458E0,1.214589249E1,-1.494791565E0,5.190306702E0
2.389157458E0,1.150821854E1,-1.539847870E0,5.319637756E0
2.399112458E0,1.093131821E1,-9.675878906E-1,5.127587128E0
2.409067458E0,1.050650162E1,-1.706451416E-1,4.205803986E0
2.419022458E0,1.034543655E1,4.183799744E-1,2.670895844E0
2.428977458E0,1.023571472E1,7.532336426E-1,1.513352966E0
2.438932458E0,1.030187714E1,9.547146606E-1,9.190887451E-1
2.448887458E0,1.019020935E1,8.906478882E-1,5.105882263E-1
2.458842458E0,9.850116577E0,5.914201355E-1,4.001179504E-1
2.468797458E0,9.489366760E0,2.977308655E-1,4.882846069E-1
2.478752458E0,9.201215973E0,-5.089416504E-3,5.882766724E-1
2.488707458E0,8.868457947E0,-2.859054565E-1,4.471202087E-1
2.498663458E0,8.467292175E0,-5.189707947E-1,3.448828125E-1
2.508618458E0,8.212372284E0,-6.161187744E-1,5.167254639E-1
2.518573458E0,8.298592987E0,-4.275109863E-1,7.842192078E-1
2.528528458E0,8.630752258E0,-2.791694641E-1,9.780661011E-1
2.538483458E0,8.981023865E0,-3.188369751E-1,1.067879333E0
2.548438458E0,9.196425934E0,-4.659809875E-1,9.780661011E-1
2.558393458E0,9.159003754E0,-8.622070312E-2,1.404080200E0
2.568348458E0,9.293723602E0,5.568420410E-1,1.860331421E0
2.578303458E0,9.764494629E0,5.513035583E-1,1.901645508E0
2.588258458E0,1.007704468E1,3.855981445E-1,2.185155945E0
2.598213458E0,1.019155655E1,2.234852600E-1,2.459834747E0
2.608168458E0,1.006312363E1,1.562750244E-1,2.622396698E0
2.618123458E0,9.833650818E0,1.799258423E-1,2.679278412E0
2.628078458E0,9.342372437E0,1.607656860E-1,2.571801910E0
2.638033458E0,8.942104797E0,6.122268677E-2,2.419418793E0
2.647989458E0,8.717122650E0,2.709365845E-2,2.252366180E0
2.657944458E0,8.386609955E0,-9.086105347E-2,2.107168121E0
2.667899458E0,8.308472443E0,-3.716770935E-1,2.083666992E0
2.677854458E0,8.391549683E0,-4.923262024E-1,2.128423920E0
2.687809458E0,7.994874573E0,-7.173083496E-1,2.439926147E0
2.697764458E0,7.654183044E0,-8.285270691E-1,2.543061676E0
2.707719458E0,7.560028839E0,-7.695497131E-1,2.301464081E0
2.717674458E0,7.563022614E0,-7.704478455E-1,2.188598785E0
2.727629458E0,7.517517242E0,-1.035247192E0,2.377056885E0
2.737584458E0,7.719147949E0,-1.191971283E0,2.584824829E0
2.747539458E0,8.405770111E0,-1.097817078E0,2.670596466E0
2.757494458E0,8.751401367E0,-9.425898743E-1,2.669548645E0
2.767449458E0,8.974138184E0,-8.223898315E-1,2.702929230E0
2.777404458E0,9.127120056E0,-7.409591675E-1,2.622097321E0
2.787360458E0,9.003327484E0,-7.077282715E-1,2.675386505E0
2.797315458E0,8.945248260E0,-6.908134460E-1,2.996917877E0
2.807270458E0,9.092991028E0,-4.611909485E-1,3.238515472E0
2.817225458E0,8.957522736E0,-4.093986511E-1,3.306773529E0
2.827180458E0,8.845555573E0,-4.683760071E-1,3.376977539E0
2.837135458E0,9.050329742E0,-5.337899780E-1,3.369343414E0
2.847090458E0,8.743318176E0,-4.144880676E-1,3.434458008E0
2.857045458E0,8.576115875E0,-3.138972473E-1,3.237767029E0
2.867000458E0,8.530610504E0,-2.820135498E-1,2.888692932E0
2.876955458E0,8.545279999E0,-3.583547974E-1,2.682122498E0
2.886910458E0,8.695717163E0,-1.046324158E-1,2.865191803E0
2.896865458E0,8.853788452E0,1.689985657E-1,3.191962280E0
2.906820458E0,8.817264404E0,1.261875916E-1,3.480412445E0
2.916775458E0,8.534203033E0,-5.613327026E-2,3.540437622E0
2.926730458E0,8.416098633E0,-3.306623840E-1,3.483855286E0
2.936686458E0,8.674012299E0,-5.037025452E-1,3.329975281E0
2.946641458E0,9.170230408E0,-5.706134033E-1,3.056344299E0
2.956596458E0,9.629325714E0,-6.393205261E-1,2.819985809E0
2.966551458E0,9.795180817E0,-7.927514648E-1,2.877466278E0
2.976506458E0,9.626331940E0,-9.735754395E-1,3.191662903E0
2.986461458E0,9.177116089E0,-1.072968750E0,3.700754242E0
2.996416458E0,8.657396851E0,-1.122066650E0,4.070186005E0
3.006371458E0,8.353379059E0,-1.036893768E0,4.311334534E0
3.016326458E0,8.670569458E0,-7.093748474E-1,4.549788666E0
3.026281458E0,9.230704651E0,-4.432283020E-1,4.896617432E0
3.036236458E0,9.782606964E0,-2.674937439E-1,5.477110291E0
3.046191458E0,1.022388931E1,-1.222956848E-1,6.121669922E0
3.056144542E0,1.025756927E1,-2.110610962E-2,6.322402496E0
3.066099542E0,9.991273041E0,-7.858657837E-2,5.979016571E0
3.076054542E0,9.659862213E0,-3.068618774E-2,5.484295349E0
3.086010542E0,9.384884033E0,4.790039062E-3,5.135370941E0
3.095965542E0,9.066645813E0,2.387535095E-1,5.174739075E0
3.105920542E0,8.891060944E0,5.694158936E-1,5.334906006E0
3.115875542E0,9.547745361E0,6.788383484E-1,5.038073273E0
3.125830542E0,1.099703156E1,-4.670288086E-1,4.025279388E0
3.135785542E0,1.253223907E1,-1.969005432E0,1.740281067E0
3.145740542E0,1.295076874E1,-2.800825653E0,1.173858948E0
3.155695542E0,1.198198334E1,-3.047662354E0,3.013683014E0
3.165650542E0,1.138382721E1,-1.620081024E0,5.032385101E0
3.175605542E0,1.178993271E1,-1.377136230E-2,5.996081085E0
3.185560542E0,1.206595871E1,2.562670898E-1,5.109923859E0
3.195515542E0,1.149160309E1,-2.170486450E-2,3.168012085E0
3.205470542E0,1.041324554E1,-1.565744019E-1,2.054926758E0
3.215425542E0,9.561666412E0,-3.031196594E-1,1.646575928E0
3.225380542E0,8.833879852E0,-2.788700867E-1,1.215023346E0
3.235336542E0,8.126600647E0,-2.824626160E-1,5.116360474E-1
3.245291542E0,7.879464569E0,-2.951861572E-1,-1.468446350E-1
3.255246542E0,8.485853577E0,-5.147795105E-1,-5.707630920E-1
3.265201542E0,9.623637543E0,-9.620494080E-1,-5.207670593E-1
3.275156542E0,1.064496368E1,-1.266965332E0,3.622467041E-2
3.285111542E0,1.111678253E1,-1.309177551E0,9.753717041E-1
3.295066542E0,1.096380066E1,-1.546134796E0,2.033670959E0
3.305021542E0,1.064361649E1,-1.768272858E0,2.803070984E0
3.314976542E0,1.059242294E1,-1.615440674E0,2.899769897E0
3.324931542E0,9.924362183E0,-1.109792175E0,2.462229767E0
3.334886542E0,9.241931305E0,-5.188211060E-1,1.926044769E0
3.344841542E0,9.866432648E0,-1.188528442E-1,1.694176941E0
3.354796542E0,9.896220703E0,-9.729766846E-2,1.688638458E0
3.364751542E0,9.157057800E0,-2.677931213E-1,1.646276550E0
3.374707542E0,8.649163971E0,-3.719764709E-1,1.629511414E0
3.384662542E0,8.280031586E0,-3.185375977E-1,1.886826324E0
3.394617542E0,8.220605164E0,-1.498384094E-1,2.161654816E0
3.404572542E0,8.377179565E0,2.050735474E-2,2.262095947E0
3.414527542E0,8.429720306E0,1.496887207E-2,2.411185913E0
3.424482542E0,8.525670776E0,-2.564167786E-1,2.546654205E0
3.434437542E0,8.712182922E0,-5.029541016E-1,2.414029999E0
3.444392542E0,8.731193390E0,-5.896238708E-1,2.325713654E0
3.454347542E0,8.682394867E0,-6.228547668E-1,2.343376923E0
3.464302542E0,8.847202148E0,-5.025050354E-1,2.301613770E0
3.474257542E0,8.661588135E0,-3.279679871E-1,2.333198090E0
3.484212542E0,8.203540649E0,-1.552272034E-1,2.440524902E0
3.494167542E0,8.052654419E0,-5.358856201E-2,2.378853149E0
3.504122542E0,7.841443634E0,1.646575928E-2,2.301314392E0
3.514077542E0,7.996521149E0,-2.350112915E-2,2.494113464E0
3.524033542E0,8.501121826E0,4.355941772E-2,2.729873199E0
3.533988542E0,8.445587311E0,1.950444031E-1,3.128643951E0
3.543943542E0,8.502019958E0,4.700225830E-2,3.234174500E0
3.553898542E0,8.790170746E0,3.338058472E-2,3.226240997E0
3.563853542E0,8.931925964E0,2.260299683E-2,3.175047455E0
3.573808542E0,8.964109039E0,-6.301895142E-2,3.363804932E0
3.583763542E0,8.955876160E0,-1.757345581E-1,3.562441864E0
3.593718542E0,8.807384949E0,-1.561253357E-1,3.577859802E0
3.603673542E0,8.755742340E0,-4.296066284E-2,3.631897430E0
3.613628542E0,8.729546814E0,8.352630615E-2,3.672762451E0
3.623583542E0,8.669521637E0,8.562194824E-2,3.808979187E0
