"Time (s)","Pressure (hPa)"
4.602960466E0,1.008366272E3
4.642959529E0,1.008294678E3
4.682960102E0,1.008254944E3
4.722960935E0,1.008220276E3
4.762959008E0,1.008189026E3
4.802962237E0,1.008234497E3
4.842962393E0,1.008194580E3
4.882963279E0,1.008202209E3
4.922962914E0,1.008213257E3
4.962960883E0,1.008245178E3
5.002960466E0,1.008227722E3
5.042960779E0,1.008210938E3
5.082961248E0,1.008187561E3
5.122961664E0,1.008203308E3
5.162959998E0,1.008166321E3
5.202961352E0,1.008119995E3
5.242969373E0,1.008000977E3
5.282961612E0,1.008084900E3
5.322962706E0,1.008111267E3
5.362961560E0,1.008147217E3
5.402959581E0,1.008152100E3
5.442965050E0,1.008135071E3
5.482961820E0,1.008127014E3
5.522969841E0,1.008116394E3
5.562960935E0,1.008114868E3
5.602962029E0,1.008161011E3
5.642963279E0,1.008132751E3
5.682962550E0,1.008146790E3
5.722970050E0,1.008125488E3
5.762960675E0,1.008155457E3
5.802959164E0,1.008178833E3
5.842959789E0,1.008036072E3
5.882959425E0,1.008026672E3
5.922962237E0,1.008093201E3
5.962960466E0,1.008095581E3
6.002968852E0,1.008082581E3
6.042960779E0,1.008072205E3
6.082963695E0,1.008078125E3
6.122960779E0,1.008070251E3
6.162958487E0,1.008078552E3
6.202959737E0,1.008116150E3
6.242961768E0,1.008114014E3
6.282963070E0,1.008126770E3
6.322965935E0,1.008116821E3
6.362958643E0,1.008149719E3
6.402967654E0,1.008127197E3
6.442960414E0,1.008076843E3
6.482966716E0,1.008163330E3
6.522958227E0,1.008281677E3
6.562958904E0,1.008277039E3
6.602962081E0,1.008306580E3
6.642963331E0,1.008270203E3
6.682961977E0,1.008292969E3
6.722958383E0,1.008277039E3
6.762958748E0,1.008338013E3
6.802965154E0,1.008309143E3
6.842960727E0,1.008315247E3
6.882965623E0,1.008304199E3
6.922958956E0,1.008316956E3
6.962966716E0,1.008359253E3
7.002963279E0,1.008250061E3
7.042962498E0,1.008228760E3
7.082961248E0,1.008292297E3
7.122959529E0,1.008281921E3
7.162960206E0,1.008307861E3
7.202963487E0,1.008303162E3
7.242959633E0,1.008273865E3
7.282960414E0,1.008284668E3
7.322961300E0,1.008290649E3
7.362964216E0,1.008280396E3
7.402962914E0,1.008258972E3
7.442961716E0,1.008212830E3
7.482961977E0,1.008183289E3
7.522963123E0,1.008154602E3
7.562962237E0,1.008099365E3
7.602963070E0,1.008094055E3
7.642965154E0,1.008077087E3
7.682963591E0,1.008098755E3
7.722961508E0,1.008118896E3
7.762963227E0,1.008129578E3
7.802964945E0,1.008136780E3
7.842960466E0,1.008093018E3
7.882965310E0,1.008104492E3
7.922962550E0,1.008119568E3
7.962959477E0,1.008141479E3
8.002965414E0,1.008122742E3
8.042960414E0,1.008166321E3
8.082958748E0,1.008203735E3
8.122962081E0,1.008213501E3
8.162962706E0,1.008122986E3
8.202960206E0,1.008033508E3
8.242960466E0,1.008105957E3
8.282961768E0,1.008113159E3
8.322967914E0,1.008123840E3
8.362958175E0,1.008130798E3
8.402969789E0,1.008125305E3
8.442961195E0,1.008111694E3
8.482964893E0,1.008187378E3
8.522960154E0,1.008187805E3
8.562962289E0,1.008192688E3
8.602960987E0,1.008172668E3
8.642960466E0,1.008186707E3
8.682961352E0,1.008227722E3
8.722962862E0,1.008261719E3
8.762968487E0,1.008150574E3
8.802959112E0,1.008119324E3
8.842959633E0,1.008258118E3
8.882961091E0,1.008293823E3
8.922967341E0,1.008293823E3
8.962962498E0,1.008336304E3
9.002961873E0,1.008372681E3
9.042958904E0,1.008326538E3
9.082959425E0,1.008384155E3
9.122959998E0,1.008376465E3
9.162965935E0,1.008386475E3
9.202958800E0,1.008406860E3
9.242959998E0,1.008395203E3
9.282960675E0,1.008388184E3
9.322963331E0,1.008445557E3
9.362965675E0,1.008395630E3
9.402959164E0,1.008278503E3
9.442961404E0,1.008283386E3
9.482962081E0,1.008267700E3
9.522968070E0,1.008234924E3
9.562962237E0,1.008212830E3
9.602958800E0,1.008196472E3
9.642967341E0,1.008172241E3
9.682964008E0,1.008218140E3
9.722963539E0,1.008231323E3
9.762961977E0,1.008207336E3
9.802962810E0,1.008142944E3
9.842961820E0,1.008077942E3
9.882971091E0,1.008097229E3
9.922959789E0,1.008118286E3
9.962963852E0,1.008076660E3
1.000296130E1,1.007854797E3
1.004295958E1,1.008001648E3
1.008296213E1,1.008088318E3
1.012296953E1,1.008138672E3
1.016296099E1,1.008170166E3
1.020296401E1,1.008170593E3
