"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.177185223E0,9.793225288E0,-8.913264424E-2,3.596412420E0
5.179567202E0,9.783653259E0,-9.391828626E-2,3.596412420E0
5.181949181E0,9.788438797E0,-8.434699476E-2,3.591626883E0
5.184331108E0,9.802796364E0,-8.913264424E-2,3.596412420E0
5.186713087E0,9.798010826E0,-7.956135273E-2,3.596412420E0
5.189095066E0,9.802796364E0,-7.956135273E-2,3.601198196E0
5.191477046E0,9.802796364E0,-6.520441920E-2,3.601198196E0
5.193859025E0,9.821340561E0,-5.563312769E-2,3.629313707E0
5.196240952E0,9.806983948E0,-5.084748194E-2,3.614956856E0
5.198622931E0,9.807581902E0,-6.041877344E-2,3.634697676E0
5.201004910E0,9.840482712E0,-4.546362907E-2,3.648456335E0
5.203386837E0,9.841081619E0,-6.460621208E-2,3.643670797E0
5.205768816E0,9.850652695E0,-5.982056633E-2,3.662813187E0
5.208150796E0,9.859625816E0,-5.982056633E-2,3.667598963E0
5.210532775E0,9.855438232E0,-6.879365444E-2,3.682554007E0
5.212914754E0,9.869794846E0,-6.879365444E-2,3.692125320E0
5.215296681E0,9.879366875E0,-6.400800496E-2,3.696312666E0
5.217678660E0,9.878767967E0,-5.922235921E-2,3.696312666E0
5.220060639E0,9.879366875E0,-8.793623000E-2,3.716053486E0
5.222442618E0,9.869794846E0,-7.357929647E-2,3.720839262E0
5.224824598E0,9.879366875E0,-7.836493850E-2,3.720839262E0
5.227206525E0,9.884152412E0,-7.357929647E-2,3.716053486E0
5.229588504E0,9.874580383E0,-8.315058798E-2,3.720839262E0
5.231970483E0,9.874580383E0,-8.315058798E-2,3.720839262E0
5.234352410E0,9.860223770E0,-8.315058798E-2,3.720839262E0
5.236734389E0,9.860223770E0,-9.272187948E-2,3.706482172E0
5.239116368E0,9.874580383E0,-9.272187948E-2,3.687339783E0
5.241498348E0,9.874580383E0,-9.750752151E-2,3.687339783E0
5.243880327E0,9.888937950E0,-6.879365444E-2,3.696312666E0
5.246262254E0,9.884152412E0,-7.836493850E-2,3.687339783E0
5.248644233E0,9.855438232E0,-9.750752151E-2,3.682554007E0
5.251026212E0,9.874580383E0,-8.793623000E-2,3.677768469E0
5.253408191E0,9.869794846E0,-8.793623000E-2,3.668197155E0
5.255790118E0,9.869794846E0,-8.315058798E-2,3.672982693E0
5.258172098E0,9.874580383E0,-7.357929647E-2,3.663411379E0
5.260554077E0,9.860223770E0,-8.315058798E-2,3.677768469E0
5.262936056E0,9.869794846E0,-6.879365444E-2,3.662813187E0
5.265317983E0,9.874580383E0,-8.793623000E-2,3.668197155E0
5.267699962E0,9.888339996E0,-6.400800496E-2,3.648456335E0
5.270081941E0,9.869794846E0,-6.879365444E-2,3.653241873E0
5.272463921E0,9.850652695E0,-7.417750359E-2,3.653840065E0
5.274845848E0,9.883553505E0,-5.443671346E-2,3.667598963E0
5.277227827E0,9.878767967E0,-6.400800496E-2,3.658027649E0
5.279609806E0,9.878767967E0,-4.965107143E-2,3.667598963E0
5.281991785E0,9.883553505E0,-5.922235921E-2,3.677170277E0
5.284373764E0,9.884152412E0,-6.879365444E-2,3.667598963E0
5.286755691E0,9.873982430E0,-4.965107143E-2,3.686741590E0
5.289137671E0,9.878767967E0,-6.400800496E-2,3.686741590E0
5.291519650E0,9.873982430E0,-6.400800496E-2,3.667598963E0
5.293901629E0,9.869794846E0,-6.400800496E-2,3.662813187E0
5.296283556E0,9.883553505E0,-6.400800496E-2,3.672384501E0
5.298665535E0,9.865009308E0,-8.315058798E-2,3.644268990E0
5.301047514E0,9.864411354E0,-6.460621208E-2,3.629313707E0
5.303429493E0,9.865009308E0,-7.417750359E-2,3.620340586E0
5.305811421E0,9.865009308E0,-7.417750359E-2,3.601198196E0
5.308193400E0,9.865009308E0,-7.417750359E-2,3.605983734E0
