"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.066801417E0,-1.440391898E0,1.108050466E0,-5.247637630E-1
1.076759417E0,-1.442425847E0,1.561301708E0,-5.631980896E-1
1.086717417E0,-1.429520726E0,1.924665451E0,-4.612767994E-1
1.096675417E0,-1.365720272E0,2.044203520E0,-2.637107670E-1
1.106633417E0,-1.258967638E0,2.101742268E0,-3.013663180E-2
1.116590417E0,-1.152479768E0,2.127057314E0,1.979331374E-1
1.126548417E0,-1.079081178E0,2.100647211E0,4.202951193E-1
1.136506417E0,-1.020229578E0,1.984495401E0,6.387510896E-1
1.146464417E0,-9.500878453E-1,1.722311974E0,9.204530716E-1
1.156422417E0,-8.523001671E-1,1.351386428E0,1.208938718E0
1.166380417E0,-7.313681841E-1,1.011050463E0,1.389950156E0
1.176337417E0,-5.938915610E-1,7.820544839E-1,1.436296463E0
1.186295417E0,-4.607537091E-1,4.997114837E-1,1.329986334E0
1.196253417E0,-3.128554821E-1,4.678324610E-2,1.085326195E0
1.206211417E0,-1.502090544E-1,-4.915292263E-1,8.420844078E-1
1.216169417E0,3.891077265E-2,-1.069023252E0,5.391201973E-1
1.226127417E0,1.974926889E-1,-1.438475251E0,1.951101273E-1
1.236084417E0,3.387325406E-1,-1.715365052E0,2.446775511E-2
1.246042417E0,5.555242300E-1,-1.909543753E0,7.639753073E-2
1.256000417E0,9.088495374E-1,-1.918119192E0,2.180247158E-1
1.265958417E0,1.500505805E0,-1.807624936E0,3.018732667E-1
1.275916417E0,1.915595889E0,-1.653673768E0,1.917871386E-1
1.285874417E0,1.997594953E0,-1.415346146E0,2.051925659E-2
1.295831417E0,1.884220243E0,-1.179544091E0,-1.560558677E-1
1.305789417E0,1.646300673E0,-1.111582637E0,-3.293363154E-1
1.315747417E0,1.527018666E0,-1.312452435E0,-5.142463446E-1
1.325705417E0,1.709306121E0,-1.737187266E0,-7.492839098E-1
1.335663417E0,2.051296473E0,-2.128776312E0,-9.596207142E-1
1.345621417E0,2.313474417E0,-2.175131559E0,-1.140284538E0
1.355578417E0,2.310117722E0,-1.814473629E0,-1.243529320E0
1.365536417E0,2.063993216E0,-1.419002295E0,-1.280355811E0
1.375494417E0,1.630786777E0,-1.115583301E0,-1.217483759E0
1.385452417E0,9.720291495E-1,-7.222605348E-1,-1.056201220E0
1.395410417E0,2.366325557E-1,-4.754168391E-1,-8.618683815E-1
1.405368417E0,-4.665423632E-1,-4.637109339E-1,-6.507087350E-1
1.415325417E0,-9.403176308E-1,-7.609934211E-1,-5.252642035E-1
1.425283417E0,-9.841119647E-1,-1.334120870E0,-5.793902874E-1
1.435241417E0,-6.726274490E-1,-1.936775088E0,-8.334055543E-1
1.445199417E0,-1.944770962E-1,-2.288837194E0,-1.225528240E0
1.455157417E0,3.868450522E-1,-2.210952997E0,-1.715568304E0
1.465115417E0,7.308596969E-1,-1.621537209E0,-2.100507498E0
1.475072417E0,4.829506278E-1,-8.352237940E-1,-2.188268661E0
1.485030417E0,1.198842824E-1,-1.745624840E-2,-2.458886385E0
1.494988417E0,-2.296872437E-1,4.169397950E-1,-2.514739752E0
1.504946417E0,-5.926856995E-1,2.989841402E-1,-2.100988865E0
1.514904417E0,-9.048123360E-1,-5.493282806E-4,-1.872900963E0
1.524862417E0,-1.037168741E0,-3.966878951E-1,-1.536891818E0
1.534819417E0,-8.706226945E-1,-9.176602364E-1,-9.630801678E-1
1.544777417E0,-6.301475167E-1,-1.157270670E0,-4.597989023E-1
1.554735417E0,-3.594217896E-1,-1.068267226E0,-1.855757535E-1
1.564693417E0,-5.586376041E-2,-9.830636382E-1,-1.376039684E-1
1.574651417E0,2.015546411E-1,-1.203132629E0,-1.944554895E-1
1.584609417E0,4.019670784E-1,-1.639015675E0,-3.808560073E-1
1.594566417E0,5.728197694E-1,-2.187093735E0,-6.756748557E-1
1.604524417E0,7.432854772E-1,-2.794713259E0,-9.588676691E-1
1.614482417E0,8.509288430E-1,-3.047233343E0,-1.171109200E0
1.624440417E0,9.025952220E-1,-3.078145742E0,-1.304231048E0
1.634398417E0,8.712439537E-1,-2.574140310E0,-1.269775033E0
1.644356417E0,6.609218717E-1,-1.535182357E0,-9.467993379E-1
1.654314417E0,3.284004927E-1,-4.698478580E-1,-4.660815895E-1
1.664271417E0,2.988063730E-2,3.716212809E-1,-1.671707928E-1
1.674229417E0,-3.028056324E-1,8.900699615E-1,-1.297529936E-1
1.684187417E0,-4.793936908E-1,8.256251812E-1,-3.764903247E-1
1.694145417E0,-2.933145463E-1,4.421585202E-1,-6.338224411E-1
1.704103417E0,1.962048374E-2,3.913267553E-1,-6.399948597E-1
1.714061417E0,2.885880768E-1,4.613319039E-1,-4.106842279E-1
1.724018417E0,4.471140802E-1,3.004873693E-1,-1.565435678E-1
1.733976417E0,5.359063148E-1,-2.140019238E-1,-7.426450029E-4
1.743934417E0,4.641216099E-1,-9.597669244E-1,4.292121157E-2
1.753892417E0,3.425023556E-1,-1.638850093E0,-1.393059734E-2
1.763850417E0,1.805206686E-1,-2.096827745E0,-8.842027932E-2
1.773807417E0,7.854198664E-2,-2.181183577E0,-1.412543356E-1
1.783765417E0,-9.504285455E-2,-2.000577927E0,-2.000354417E-2
1.793723417E0,-4.377864301E-1,-1.372229815E0,-9.135729633E-4
1.803681417E0,-7.847893834E-1,-7.349476218E-1,-1.125205308E-1
1.813639417E0,-1.007888556E0,-5.537140965E-1,-5.391650200E-1
1.823597417E0,-1.191915870E0,-5.324096084E-1,-6.464622021E-1
