"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.656769972E0,-7.692689300E-1,-1.009447336E0,1.777660370E0
1.674662488E0,1.435353011E-1,-7.299559116E-1,1.761375427E0
1.692555616E0,7.381089032E-2,-1.306635499E0,1.608459473E0
1.710436902E0,-2.992721796E-1,-5.802261829E-2,-4.341859818E-1
1.728342237E0,-4.858571291E-2,-2.497233152E-1,-5.667591095E-1
1.746235791E0,1.283754259E-1,-1.122698545E0,1.108429909E0
1.764128614E0,-8.424975872E-1,-4.524010420E-1,7.283163071E-1
1.782025159E0,-3.862274885E-1,-5.900764465E-2,-3.865728378E-1
1.799915235E0,5.402438045E-1,1.117897034E-2,4.042158127E-1
1.817808484E0,-6.355968714E-1,-2.482596636E-1,1.055916786E0
1.835705091E0,3.105235994E-1,-5.830192566E-2,-6.825170517E-1
1.853595349E0,-5.457788110E-1,-1.595526576E0,-3.188858032E-1
1.871488172E0,-8.294230103E-1,-1.087666035E0,1.067390442E-1
1.889381726E0,5.058045387E-1,-1.002501249E-1,-7.889747620E-2
1.907275525E0,-1.577699333E-1,3.446302414E-1,-1.783274651E0
1.925168286E0,-7.102462053E-1,-1.707669973E0,-7.510375977E-1
1.943061475E0,1.450064778E-1,-1.434095740E0,6.255083084E-1
1.960954969E0,-2.500585020E-1,2.975126505E-1,-8.756656647E-1
1.978833936E0,2.310224324E-1,-8.176027536E-1,-1.384140015E0
1.996738721E0,3.962558210E-1,-6.747665405E-1,-2.657327652E-1
2.014634961E0,-3.771317005E-1,-9.119632244E-1,4.004487991E-1
2.032527967E0,-9.686286449E-1,-3.754310608E-1,-3.578853607E-2
2.050409619E0,1.160094365E-1,-6.786252260E-1,-6.126232147E-1
2.068314649E0,2.715125680E-1,-1.423540473E0,-1.931953430E-1
2.086208203E0,-2.874221802E-1,-5.129761696E-1,3.394126892E-1
2.104100904E0,-4.850585163E-1,-1.883197784E0,5.631456375E-1
2.121994580E0,-6.209713966E-2,-6.018033028E-1,7.049560547E-2
2.139875867E0,-2.315053642E-1,-1.710978746E-1,1.947994232E-1
2.157784192E0,1.736496091E-1,-4.349288940E-1,4.576625824E-1
2.175677198E0,-7.122569084E-1,-4.666956663E-1,8.156557083E-1
