"Time (s)","Temperature (°C)"
3.906513063E1,2.993750000E1
3.908303285E1,2.996484375E1
3.910092634E1,2.999609375E1
3.911880781E1,2.995312500E1
3.913671309E1,2.994531250E1
3.915460664E1,2.992968750E1
3.917250026E1,2.992968750E1
3.919038539E1,2.994531250E1
3.920828682E1,2.995312500E1
3.922618055E1,2.998828125E1
3.924407374E1,2.998828125E1
3.926196742E1,2.995312500E1
3.927986079E1,3.002734375E1
3.929775435E1,3.002734375E1
3.931565089E1,2.998828125E1
3.933354091E1,2.995312500E1
3.935143483E1,2.996484375E1
3.936932832E1,2.998046875E1
3.938722139E1,2.994531250E1
3.940511531E1,2.997265625E1
3.942300856E1,2.996484375E1
3.944089888E1,2.992968750E1
3.945879762E1,2.998828125E1
3.947668593E1,2.994531250E1
3.949458229E1,2.994531250E1
3.951246382E1,2.992968750E1
3.953036183E1,3.000390625E1
3.954826393E1,3.002734375E1
3.956615907E1,2.998046875E1
3.958404951E1,2.995312500E1
3.960194307E1,2.999609375E1
3.961983961E1,2.995312500E1
3.963773292E1,2.998046875E1
3.965562648E1,2.998046875E1
3.967351686E1,2.997265625E1
3.969141041E1,2.998828125E1
3.970930391E1,2.995312500E1
3.972719777E1,2.992578125E1
3.974509047E1,2.998437500E1
3.976298408E1,3.000390625E1
3.978087764E1,2.999609375E1
3.979876784E1,2.998828125E1
3.981666206E1,3.004296875E1
3.983455812E1,2.993750000E1
3.985245173E1,3.000390625E1
3.987035591E1,2.999609375E1
3.988822377E1,2.996484375E1
3.990612062E1,2.994531250E1
3.992401332E1,2.999609375E1
3.994190712E1,2.998828125E1
3.995981502E1,2.999609375E1
3.997770576E1,2.996484375E1
3.999560231E1,3.001171875E1
4.001349269E1,2.998046875E1
4.003138594E1,2.998046875E1
4.004927980E1,2.995312500E1
4.006717598E1,2.993750000E1
4.008506660E1,2.996484375E1
4.010295985E1,2.997265625E1
4.012085353E1,3.000390625E1
4.013874678E1,2.996484375E1
4.015663063E1,2.997265625E1
4.017453389E1,2.997265625E1
4.019242921E1,2.993750000E1
4.021030879E1,2.995312500E1
4.022821132E1,2.992968750E1
4.024610792E1,2.998828125E1
4.026400123E1,2.995312500E1
4.028189747E1,2.992578125E1
4.029978810E1,2.997656250E1
4.031768428E1,2.994531250E1
4.033557759E1,2.998828125E1
4.035346846E1,2.997265625E1
4.037136201E1,2.996484375E1
4.038925563E1,2.998046875E1
4.040715278E1,3.000390625E1
4.042504255E1,2.997265625E1
4.044293574E1,3.001171875E1
4.046082905E1,2.995312500E1
4.047871980E1,2.996484375E1
4.049661921E1,2.992968750E1
4.051449775E1,2.996484375E1
4.053240309E1,3.000390625E1
4.055028145E1,2.998828125E1
4.056819026E1,2.998828125E1
4.058608668E1,2.997265625E1
4.060397682E1,2.996484375E1
4.062187025E1,2.993750000E1
4.063976368E1,2.996484375E1
4.065765437E1,2.997265625E1
4.067555244E1,2.997265625E1
4.069344435E1,2.998828125E1
4.071133796E1,2.998046875E1
4.072923244E1,3.001953125E1
4.074712465E1,3.001171875E1
4.076501802E1,2.998046875E1
4.078291127E1,3.002734375E1
4.080080494E1,3.000390625E1
4.081870192E1,3.002734375E1
4.083658857E1,3.000390625E1
4.085448561E1,2.999609375E1
4.087236659E1,2.997265625E1
4.089025667E1,3.001171875E1
4.090816273E1,2.998046875E1
4.092605934E1,2.999609375E1
4.094395265E1,2.996484375E1
4.096184639E1,3.001171875E1
4.097972743E1,2.995312500E1
4.099763301E1,2.996484375E1
4.101552931E1,2.995312500E1
4.103341987E1,2.993750000E1
4.105129878E1,2.998046875E1
4.106920991E1,2.998828125E1
4.108709761E1,2.995312500E1
4.110499373E1,2.996484375E1
4.112288740E1,2.997265625E1
4.114077669E1,2.993750000E1
4.115867402E1,2.994531250E1
4.117656593E1,2.996484375E1
4.119446119E1,2.996484375E1
4.121235475E1,2.996484375E1
4.123024415E1,2.998828125E1
4.124813856E1,3.001953125E1
4.126603492E1,2.999609375E1
4.128392848E1,3.001953125E1
4.130182197E1,2.999609375E1
4.131971827E1,2.998828125E1
4.133760878E1,3.001953125E1
4.135549177E1,3.001953125E1
4.137339601E1,2.992968750E1
4.139128859E1,2.999609375E1
4.140918281E1,3.000390625E1
4.142707618E1,2.998828125E1
4.144496943E1,2.997265625E1
4.146286305E1,2.998828125E1
4.148075660E1,2.999609375E1
4.149865010E1,2.999609375E1
4.151653999E1,2.997265625E1
4.153443678E1,2.994531250E1
4.155231593E1,2.991796875E1
4.157020942E1,2.998437500E1
4.158811494E1,2.995312500E1
4.160601076E1,2.993750000E1
4.162390400E1,2.994531250E1
4.164179445E1,2.995312500E1
4.165969111E1,2.995312500E1
4.167758412E1,2.993750000E1
4.169547804E1,2.998046875E1
4.171337159E1,2.998828125E1
4.173126429E1,2.998046875E1
4.174915864E1,2.993750000E1
4.176705195E1,2.996484375E1
4.178494532E1,2.997265625E1
4.180283888E1,2.994531250E1
4.182073237E1,2.999609375E1
4.183862574E1,2.996484375E1
4.185651924E1,2.997265625E1
4.187441279E1,2.996484375E1
4.189230616E1,2.996484375E1
4.191018776E1,2.998828125E1
4.192809022E1,3.001171875E1
4.194598683E1,2.998828125E1
4.196387983E1,2.995312500E1
4.198177778E1,2.998046875E1
4.199966694E1,2.996484375E1
4.201756025E1,2.998046875E1
4.203545357E1,2.995312500E1
4.205333162E1,2.992968750E1
4.207124098E1,2.994531250E1
4.208913423E1,2.991796875E1
4.210703053E1,2.999218750E1
4.212492109E1,2.998046875E1
4.214281465E1,2.996484375E1
4.216070802E1,2.998046875E1
4.217858955E1,3.000390625E1
4.219649507E1,2.996484375E1
4.221438868E1,2.996484375E1
4.223228200E1,2.999609375E1
4.225017555E1,2.995312500E1
4.226806581E1,2.996484375E1
4.228596242E1,2.996484375E1
4.230385566E1,3.000390625E1
4.232174922E1,2.997265625E1
4.233964253E1,2.997265625E1
4.235753602E1,2.998046875E1
4.237543171E1,2.999609375E1
4.239332741E1,2.998046875E1
4.241121675E1,2.997265625E1
4.242909932E1,2.995312500E1
4.244700343E1,3.000390625E1
4.246489698E1,2.998828125E1
4.248279054E1,3.000390625E1
4.250068409E1,2.999609375E1
4.251858040E1,3.000390625E1
4.253647090E1,2.998828125E1
4.255435011E1,2.999609375E1
4.257225782E1,2.997265625E1
4.259015126E1,2.994531250E1
4.260804329E1,2.998828125E1
4.262593794E1,2.996484375E1
4.264383156E1,2.995312500E1
4.266172505E1,2.994531250E1
4.267961866E1,2.998046875E1
4.269751185E1,2.996484375E1
4.271540577E1,2.997265625E1
4.273329878E1,2.999609375E1
4.275119233E1,2.995312500E1
4.276907698E1,2.993750000E1
4.278697621E1,2.998828125E1
4.280486982E1,2.998046875E1
4.282276606E1,2.997265625E1
4.284065968E1,2.993750000E1
4.285855299E1,3.001171875E1
4.287644655E1,2.997265625E1
4.289432875E1,2.993750000E1
4.291223359E1,2.998828125E1
4.293012690E1,2.998046875E1
4.294801924E1,3.000390625E1
4.296591676E1,2.992968750E1
4.298379268E1,2.997265625E1
4.300170131E1,2.999609375E1
4.301959425E1,2.999609375E1
4.303748750E1,2.996484375E1
4.305536665E1,3.000390625E1
4.307327461E1,2.998046875E1
4.309116823E1,2.995312500E1
4.310904683E1,3.000390625E1
4.312694056E1,3.001953125E1
4.314483687E1,3.001953125E1
4.316274287E1,2.993750000E1
4.318062465E1,2.992968750E1
4.319852906E1,2.998828125E1
4.321642225E1,3.001171875E1
4.323431099E1,2.998828125E1
4.325220942E1,3.001171875E1
4.327010298E1,2.998046875E1
4.328799360E1,2.995312500E1
4.330587764E1,2.997265625E1
4.332378328E1,2.999609375E1
4.334167653E1,2.996484375E1
4.335956984E1,2.996484375E1
4.337746339E1,2.999609375E1
4.339535689E1,3.000390625E1
4.341325056E1,2.998046875E1
4.343114406E1,2.996484375E1
4.344902583E1,2.999609375E1
4.346693086E1,2.998046875E1
4.348482472E1,2.995312500E1
4.350271773E1,3.001953125E1
4.352061110E1,3.001171875E1
4.353850465E1,3.000390625E1
4.355638350E1,2.998828125E1
4.357429164E1,3.001171875E1
4.359218532E1,2.998828125E1
4.361006685E1,2.998046875E1
4.362797096E1,2.999609375E1
4.364586555E1,3.001171875E1
4.366375593E1,2.998828125E1
4.368164924E1,2.995312500E1
4.369954585E1,2.995312500E1
4.371743940E1,2.998046875E1
4.373533278E1,2.998046875E1
4.375322627E1,2.995312500E1
4.377111995E1,2.999609375E1
4.378899836E1,2.998046875E1
4.380690669E1,2.995312500E1
4.382480006E1,2.995312500E1
4.384269337E1,2.993750000E1
4.386058687E1,3.000390625E1
4.387848042E1,2.998046875E1
4.389637398E1,2.997265625E1
4.391426735E1,2.998046875E1
4.393216090E1,2.996484375E1
4.395005452E1,3.004296875E1
4.396794777E1,2.998046875E1
4.398584138E1,3.001171875E1
4.400373482E1,3.000390625E1
4.402162812E1,3.004296875E1
4.403952113E1,3.001171875E1
4.405740339E1,2.998046875E1
4.407530861E1,3.003515625E1
4.409320210E1,2.997265625E1
4.411109572E1,2.998828125E1
4.412897749E1,3.001171875E1
4.414688362E1,3.000390625E1
4.416477583E1,3.000390625E1
4.418266939E1,2.998046875E1
4.420056251E1,3.000390625E1
4.421845625E1,2.998046875E1
4.423633455E1,2.999609375E1
4.425424367E1,3.001953125E1
4.427213521E1,2.993750000E1
4.429003029E1,2.996484375E1
4.430792354E1,2.997265625E1
4.432581935E1,2.999609375E1
4.434371046E1,2.997265625E1
4.436160396E1,2.998046875E1
4.437949751E1,3.001171875E1
4.439739082E1,2.998828125E1
4.441528419E1,2.995312500E1
4.443317769E1,2.999609375E1
4.445107155E1,2.999609375E1
