"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.262855143E0,-5.339001417E-1,7.387924194E-2,3.851089478E-1
3.280749430E0,-4.785408378E-1,2.716541290E-2,4.107501507E-1
3.298643778E0,-3.769630194E-1,-6.516456604E-3,2.957403660E-1
3.316535502E0,-1.945991516E-1,-2.687740326E-2,1.033678055E-1
3.334431559E0,-6.191439182E-2,-2.323532104E-2,-1.448583603E-2
3.352325663E0,7.181503624E-2,-2.289581299E-2,-3.000378609E-2
3.370208415E0,1.238896102E-1,3.201580048E-2,-3.439688683E-2
3.388113627E0,1.397976279E-1,1.136522293E-1,4.611825943E-2
3.406004679E0,1.196567714E-1,1.056156158E-1,1.850965023E-1
3.423902079E0,5.847918987E-2,9.786128998E-2,3.163890839E-1
3.441796061E0,1.853121817E-2,6.844043732E-2,3.562617302E-1
3.459690348E0,-3.850322217E-2,7.932662964E-2,2.576162815E-1
3.477584269E0,-1.003194451E-1,1.307868958E-1,1.330535412E-1
3.495461039E0,-1.779757589E-1,7.888507843E-2,1.274871826E-2
3.513372477E0,-2.279822230E-1,-5.904579163E-2,-5.340480804E-2
3.531266520E0,-2.286260724E-1,-5.952930450E-2,-6.365895271E-2
3.549160624E0,-1.522354484E-1,1.867103577E-2,7.077455521E-3
3.567054606E0,-5.377658457E-2,3.921890259E-2,9.242320061E-2
3.584948771E0,3.023648262E-2,7.001113892E-2,1.372177601E-1
3.602839762E0,3.775364906E-2,1.252079010E-1,1.934325695E-1
3.620737223E0,-1.703056693E-2,1.404399872E-1,2.540864944E-1
3.638631327E0,-6.265072525E-2,6.502056122E-2,2.990353107E-1
3.656522074E0,-1.140366793E-1,-1.266193390E-2,2.221629620E-1
3.674419169E0,-1.320177466E-1,4.242897034E-3,5.328059196E-2
3.692313151E0,-1.549760550E-1,2.636241913E-2,-1.801228523E-2
3.710195964E0,-1.818645149E-1,-1.723289490E-3,2.571368217E-2
3.728101481E0,-1.905768365E-1,2.768039703E-2,1.384871006E-1
3.745995829E0,-1.971130371E-1,9.094429016E-2,2.417538166E-1
3.763889628E0,-2.235359251E-1,9.655570984E-2,3.289594650E-1
3.781784098E0,-2.610732317E-1,5.248165131E-2,2.995119095E-1
3.799677958E0,-2.868362665E-1,2.615547180E-2,2.085554600E-1
3.817572001E0,-3.257248998E-1,1.405715942E-2,1.039869785E-1
3.835469218E0,-3.307228684E-1,-2.820014954E-2,6.024742126E-2
3.853360026E0,-3.098127842E-1,-4.072189331E-2,2.835726738E-2
3.871254130E0,-2.848103642E-1,4.272460938E-3,3.917407990E-2
3.889148356E0,-2.023155391E-1,7.075309753E-2,1.059193611E-1
3.907022746E0,-1.409593374E-1,1.164894104E-1,2.002489567E-1
3.924936503E0,-1.007438004E-1,1.163673401E-1,2.856662273E-1
3.942830546E0,-6.252153218E-2,1.103353500E-1,3.142924309E-1
3.960724833E0,-4.362820089E-2,1.302394867E-1,3.225142956E-1
3.978618754E0,-8.823446929E-2,2.629661560E-2,2.724368572E-1
3.996512858E0,-1.502244174E-1,-2.425861359E-2,1.271681786E-1
4.014406962E0,-2.214667350E-1,7.356071472E-2,4.858970642E-2
4.032306803E0,-2.528436184E-1,1.218538284E-1,2.450180054E-2
4.050183512E0,-2.037682086E-1,7.627964020E-2,8.306932449E-2
4.068089701E0,-3.904752433E-2,1.222209930E-1,1.642789841E-1
4.085983378E0,1.316024661E-1,1.472482681E-1,2.333374023E-1
4.103862955E0,2.161716819E-1,6.513404846E-2,2.240693569E-1
4.121773844E0,2.093494534E-1,2.605056763E-2,1.314277649E-1
4.139665751E0,1.181501001E-1,5.753326416E-2,6.016254425E-2
4.157559733E0,-1.557110250E-2,3.322696686E-2,4.215478897E-2
4.175453776E0,-1.048683971E-1,-1.063728333E-2,3.371882439E-2
4.193348124E0,-1.438671201E-1,3.824424744E-2,3.503799438E-2
4.211242106E0,-1.164789498E-1,9.329986572E-2,7.733011246E-2
4.229136210E0,-6.319171190E-2,1.161623001E-1,1.152796745E-1
4.247033183E0,-4.267531633E-2,9.954547882E-2,1.934318542E-1
4.264924296E0,-4.356870055E-2,6.826305389E-2,2.225401402E-1
4.282817607E0,-4.607927799E-2,9.927749634E-3,1.226620674E-1
4.300712870E0,-4.916188121E-2,-1.296806335E-2,-3.153705597E-2
4.318606852E0,-6.294423342E-2,-5.105113983E-2,-1.510417461E-1
4.336500956E0,-5.813400447E-2,-6.862258911E-2,-1.740403175E-1
4.354380351E0,-5.009479821E-2,1.874732971E-2,-9.690260887E-2
4.372280314E0,-4.882758856E-2,8.022308350E-2,6.814169884E-2
4.390171305E0,-8.105523884E-2,1.147737503E-1,2.614209652E-1
4.408066264E0,-1.089367718E-1,1.302223206E-1,3.645260334E-1
4.425959941E0,-1.129587442E-1,1.200284958E-1,2.968745232E-1
4.443868388E0,-1.298589408E-1,8.024406433E-2,1.700236797E-1
4.461759684E0,-1.731814444E-1,1.802635193E-2,3.624987602E-2
4.479653849E0,-1.785019934E-1,-3.020381927E-2,-1.068971157E-1
4.497548136E0,-1.065649390E-1,-7.313632965E-2,-1.605539322E-1
4.515441813E0,-1.240359247E-1,-6.760692596E-2,-9.475708008E-2
4.533336100E0,-5.506326258E-2,4.357337952E-2,3.133654594E-2
4.551230143E0,-1.087740809E-2,1.375141144E-1,2.176430225E-1
4.569124186E0,7.485732436E-3,1.624212265E-1,3.356382847E-1
4.587021037E0,-5.070045590E-4,1.614732742E-1,3.472251892E-1
4.604900798E0,-1.255798340E-2,1.333370209E-1,2.782614231E-1
4.622806620E0,9.261786938E-3,7.602214813E-2,1.513679028E-1
4.640703593E0,4.438252002E-2,-3.402519226E-2,-8.534908295E-3
4.658595867E0,6.264707446E-2,-1.099510193E-1,-1.060338020E-1
4.676488749E0,5.189450085E-2,-8.422851562E-2,-1.228964329E-1
4.694382670E0,-7.250510156E-3,-5.792999268E-2,-4.417991638E-2
4.712277018E0,-5.870477110E-2,-1.690006256E-2,-2.720355988E-2
4.730159098E0,-7.756359875E-2,5.296039581E-2,2.720665932E-2
4.748067301E0,-3.756880760E-2,1.050338745E-1,9.284830093E-2
4.765959452E0,3.119112551E-2,1.273727417E-1,1.577749252E-1
4.783853495E0,4.601106793E-2,1.802816391E-1,2.108530998E-1
