"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.740790116E0,4.307280540E0,-1.111203909E0,7.979774475E-2
3.758686600E0,4.203931332E0,-1.126839519E0,5.699367523E-1
3.776582596E0,4.176720142E0,-5.424273014E-1,-3.522787094E-1
3.794478470E0,4.818595409E0,-8.984034061E-1,1.835597038E0
3.812374833E0,4.536300659E0,-7.812862396E-1,-2.271556854E-1
3.830265152E0,4.962202549E0,-1.269340754E0,1.403746605E0
3.848163285E0,4.596920967E0,-8.246212006E-1,5.516653061E-1
3.866062821E0,5.825476170E0,-1.022722721E0,9.419441223E-2
3.883961746E0,4.980595112E0,-1.369796395E0,-1.002773762E0
3.901854935E0,5.853461742E0,-6.110277176E-1,1.811200142E0
3.919751236E0,3.704220295E0,-9.132621288E-1,-7.027645111E-1
3.937647294E0,5.557029724E0,-7.617397308E-1,2.764263153E0
3.955543534E0,3.590849876E0,-9.137253761E-1,-8.620843887E-1
3.973439469E0,5.173236847E0,-1.316241860E0,1.216205597E0
3.991335526E0,4.565198898E0,-6.139979362E-1,4.003047943E-1
4.009218888E0,4.954169750E0,-9.916769266E-1,2.076482773E-1
4.027130509E0,5.279193878E0,-4.440455437E-1,2.119621277E0
4.045023697E0,4.548574448E0,-8.834979534E-1,1.221485138E-1
4.062919877E0,5.208122253E0,-6.726949215E-1,2.043046951E-1
4.080815995E0,4.574932098E0,-1.308044314E0,4.329814911E-1
4.098711930E0,4.693790436E0,-9.754149914E-1,9.125680923E-1
4.116608170E0,4.312049389E0,-1.454303503E0,1.240387917E0
4.134504227E0,4.749648571E0,-6.019558907E-1,1.430392265E0
4.152388809E0,4.156741142E0,-8.327028751E-1,8.905191422E-1
4.170289627E0,4.005701542E0,-1.542001963E0,1.057720184E-1
4.188189713E0,4.906260490E0,-8.686772585E-1,1.638001442E0
4.206088700E0,4.739969730E0,-1.147810221E0,1.459188461E-1
4.223987686E0,5.917182446E0,-9.147121906E-1,1.438580513E0
4.241880936E0,4.932833195E0,-3.715877533E-1,4.077243805E-2
4.259777481E0,5.505856514E0,-8.363775015E-1,5.102367401E-1
4.277673111E0,5.031690598E0,-1.283199549E0,3.121109009E-1
4.295569413E0,5.315637589E0,-9.589450359E-1,1.221435547E0
4.313465348E0,5.456189156E0,-7.867653370E-1,7.584228516E-1
4.331363175E0,5.300643921E0,-7.573962212E-1,8.118553162E-1
4.349255326E0,5.282932758E0,-4.250702858E-1,7.785549164E-1
4.367145402E0,4.958184242E0,-7.988436222E-1,5.558185577E-1
4.385035050E0,5.202543736E0,-7.235946655E-1,1.207932472E0
