"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.152511750E-1,-4.388436794E0,3.494119167E0,1.075454140E1
2.174983680E-1,-2.185843468E0,4.008575916E0,8.208578110E0
2.197352450E-1,-7.316055298E-1,3.667598963E0,6.019145489E0
2.219748090E-1,-4.295116663E-1,2.737389088E0,5.508875847E0
2.242100980E-1,-2.109273195E0,1.444666624E0,7.131209850E0
2.264476470E-1,-5.313262463E0,8.279166222E-1,1.013539886E1
2.286842800E-1,-7.546364307E0,1.336391449E0,1.292243862E1
2.309217070E-1,-7.596613884E0,2.681157827E0,1.386880016E1
2.331575470E-1,-5.704489231E0,4.567300320E0,1.248096275E1
2.353945470E-1,-2.665006161E0,6.189035892E0,9.778867722E0
2.376314240E-1,-2.141576260E-1,6.657430649E0,7.225726128E0
2.398687290E-1,6.532405615E-1,6.032305717E0,6.104688644E0
2.421060940E-1,-2.027917206E-1,4.182055950E0,6.757929325E0
2.443438270E-1,-2.656631231E0,1.502692580E0,8.666205406E0
2.465799100E-1,-5.474180222E0,-7.453642488E-1,1.064686394E1
2.488177040E-1,-7.036095142E0,-1.515853167E0,1.169731331E1
2.510535440E-1,-7.043871880E0,-5.718846321E-1,1.135214901E1
2.532909090E-1,-5.126024246E0,2.188236237E0,1.016351414E1
2.555276650E-1,-2.672184706E0,5.232504845E0,8.917451859E0
2.577647250E-1,-1.179063320E0,6.601199627E0,7.974679470E0
2.600020300E-1,-1.238883972E0,5.641677380E0,7.761718273E0
2.622398230E-1,-2.070389748E0,3.415754318E0,8.897112846E0
2.644762120E-1,-3.575475216E0,1.996810555E0,1.120319557E1
2.667140050E-1,-5.776273727E0,1.732403636E0,1.342493153E1
2.689497840E-1,-6.584449768E0,2.855833769E0,1.403988647E1
2.711869050E-1,-5.009972572E0,4.758726120E0,1.228235817E1
2.734239050E-1,-2.072184324E0,5.950351715E0,8.873783112E0
2.756609650E-1,2.267199457E-1,5.693123341E0,5.452644825E0
2.778983310E-1,4.247260094E-1,3.823730469E0,3.698107481E0
2.801360630E-1,-1.746162295E0,1.326820135E0,4.674378872E0
2.823723910E-1,-4.473381996E0,-3.116651475E-1,7.908876896E0
2.846099400E-1,-6.827919483E0,-1.187438250E0,1.137906837E1
2.868457190E-1,-7.995616913E0,-1.258624673E0,1.292303658E1
2.890827790E-1,-6.855436802E0,5.886343718E-1,1.203410339E1
2.913196570E-1,-4.037290096E0,3.817748547E0,9.941579819E0
2.935570220E-1,-1.741376638E0,6.446862221E0,7.960322857E0
2.957945710E-1,-7.674978375E-1,7.751548767E0,7.142575741E0
2.980315100E-1,-8.027920127E-1,7.691728592E0,7.809575081E0
3.002638710E-1,-1.700698733E0,5.764907837E0,9.411569595E0
3.024945830E-1,-3.557528973E0,2.606382132E0,1.068754196E1
3.047298740E-1,-4.982454777E0,-1.220339537E-1,1.082213879E1
3.069799960E-1,-5.237290382E0,-1.290927768E0,9.996614456E0
3.092140660E-1,-4.339982033E0,-5.617151260E-1,8.697312355E0
3.114394080E-1,-2.907877684E0,1.755733609E0,7.576274872E0
3.136904450E-1,-1.933400750E0,4.145565033E0,6.847062111E0
3.159279940E-1,-1.728216171E0,5.291727066E0,6.579664230E0
3.181656650E-1,-2.207977057E0,4.756931305E0,6.895516872E0
3.203904570E-1,-4.116851330E0,2.461616278E0,7.835896015E0
3.226380770E-1,-6.029314995E0,2.973082066E-1,9.424132347E0
3.248753210E-1,-6.885945320E0,-2.440679073E-1,1.133420277E1
3.271148230E-1,-6.512066841E0,1.054636598E0,1.250848007E1
3.293462680E-1,-4.977669239E0,3.247658491E0,1.209930801E1
3.315747220E-1,-2.587239504E0,5.324030399E0,1.046740246E1
3.338241120E-1,-1.262213886E-1,6.926024914E0,8.732605934E0
3.360606230E-1,6.927221417E-1,7.424330235E0,7.909475327E0
3.383004310E-1,-9.278169870E-1,6.002395630E0,8.431110382E0
3.405313270E-1,-3.344567776E0,3.324826956E0,9.863214493E0
3.427710730E-1,-5.374877930E0,6.484549642E-1,1.092682457E1
3.450081330E-1,-6.500102520E0,-1.036690354E0,1.078564835E1
3.472458650E-1,-6.172883987E0,-9.637092948E-1,9.586843491E0
3.494825590E-1,-4.619942188E0,9.044869542E-1,8.009973526E0
3.517202910E-1,-3.180659533E0,3.446262836E0,6.965506554E0
3.539566800E-1,-2.363510609E0,5.525027275E0,6.816553593E0
3.561944740E-1,-2.195414782E0,6.245865345E0,7.441678524E0
3.584302520E-1,-2.862414122E0,5.193023205E0,8.696115494E0
3.606673740E-1,-4.070191383E0,3.329612732E0,1.020479012E1
3.629043740E-1,-5.050052166E0,1.850848317E0,1.146640587E1
3.651414340E-1,-5.572884083E0,1.115055323E0,1.197787189E1
3.673787390E-1,-4.836492538E0,1.765903115E0,1.153520012E1
3.696162880E-1,-3.203989506E0,3.311068296E0,1.024128056E1
3.718528600E-1,-1.855035782E0,4.623531342E0,8.663214684E0
3.740904090E-1,-1.698305845E0,4.818546772E0,7.367500782E0
3.763262490E-1,-2.571686029E0,3.781856298E0,6.875177860E0
3.785633700E-1,-3.760919094E0,2.386242390E0,7.533802032E0
3.808005530E-1,-5.268397331E0,1.296909928E0,8.980861664E0
3.830371860E-1,-6.362515450E0,4.899304509E-1,1.016949654E1
3.852747960E-1,-6.035895348E0,6.466603279E-1,1.032443142E1
3.875124670E-1,-4.044468403E0,2.380858421E0,9.433703423E0
3.897490390E-1,-1.944766641E0,4.450051785E0,8.172087669E0
3.919869540E-1,-1.008574724E0,5.401797295E0,7.244270325E0
3.942224890E-1,-1.079761267E0,5.091926575E0,7.225128174E0
3.964595490E-1,-2.071586132E0,3.690928936E0,8.324629784E0
3.986962440E-1,-3.823132277E0,1.777269006E0,1.002831936E1
4.009334260E-1,-5.671587944E0,3.577269912E-1,1.161595726E1
4.031682290E-1,-6.248856544E0,3.002992272E-1,1.241635704E1
4.053947910E-1,-5.043471813E0,2.009970903E0,1.209571838E1
4.076309970E-1,-2.915654421E0,4.638486862E0,1.078983593E1
4.098679960E-1,-1.122832060E0,6.390032768E0,8.958129883E0
4.121095730E-1,-6.646065116E-1,6.272186279E0,7.193423271E0
4.143585970E-1,-1.383649707E0,4.780859470E0,6.297909260E0
4.165955360E-1,-3.409772158E0,2.781058073E0,6.840481758E0
4.188325960E-1,-5.705685616E0,8.572286963E-1,8.329415321E0
4.210669710E-1,-7.287939548E0,-5.312066078E-1,9.609575272E0
4.233047030E-1,-6.858428001E0,-5.288137794E-1,9.789635658E0
4.255409090E-1,-4.433900356E0,9.601200819E-1,8.846264839E0
4.277789460E-1,-1.881356835E0,2.977867842E0,7.788637638E0
4.300147860E-1,-4.875376225E-1,4.780261517E0,7.502695560E0
4.322520910E-1,-6.658028960E-1,5.826523304E0,8.352746010E0
4.344885410E-1,-2.349153519E0,5.590830326E0,9.944570541E0
4.367256630E-1,-4.443471432E0,4.423730850E0,1.153938675E1
4.389632110E-1,-5.764309883E0,2.570489645E0,1.218844032E1
4.412010650E-1,-5.806184292E0,8.967102766E-1,1.137547874E1
4.434373930E-1,-4.513461590E0,8.237292171E-1,9.532406807E0
4.456748810E-1,-2.610569477E0,2.120040894E0,7.559525013E0
4.479106600E-1,-1.266401410E0,3.324826956E0,6.396613121E0
4.501477820E-1,-1.031306505E0,4.047459602E0,6.488138676E0
4.523848420E-1,-2.065006018E0,4.095914364E0,7.589435101E0
