"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.490806917E0,-4.117380828E-3,-4.864699394E-2,-1.809699275E-2
1.500760917E0,-6.037786603E-3,-4.951864854E-2,-1.933483034E-2
1.510715917E0,-1.299736369E-2,-5.343883485E-2,-1.889075711E-2
1.520670917E0,-1.323065627E-2,-5.418159068E-2,-1.418974530E-2
1.530624917E0,-1.349376421E-2,-4.735834897E-2,-8.287228644E-3
1.540579917E0,-1.102634426E-2,-3.746790066E-2,-7.886955515E-3
1.550533917E0,-5.265574902E-3,-3.895215318E-2,-4.693760537E-3
1.560488917E0,-9.627051186E-4,-4.256073758E-2,-9.540181607E-3
1.570442917E0,4.137369804E-3,-3.857855126E-2,-1.108192839E-2
1.580397917E0,1.081711054E-2,-3.653138131E-2,-1.687430218E-2
1.590352917E0,1.415666472E-2,-4.188686982E-2,-2.287467942E-2
1.600306917E0,2.159567177E-2,-4.494178295E-2,-2.674052492E-2
1.610261917E0,1.936462335E-2,-3.591470793E-2,-2.940585651E-2
1.620215917E0,1.754408702E-2,-2.675050311E-2,-2.770888992E-2
1.630170917E0,5.915643647E-3,-2.277835272E-2,-2.864940278E-2
1.640124917E0,-4.808639642E-3,-2.215038054E-2,-2.328846045E-2
1.650079917E0,-3.686435288E-3,-1.813407242E-2,-2.133044973E-2
1.660034917E0,-8.363745175E-3,-2.288009226E-2,-2.065560408E-2
1.669988917E0,-8.307399228E-3,-2.298008651E-2,-2.212713100E-2
1.679943917E0,-6.230133586E-3,-1.750436053E-2,-2.513996512E-2
1.689897917E0,-6.060534623E-3,-7.536290213E-3,-2.580662072E-2
1.699852917E0,-9.027910419E-4,1.258788630E-2,-3.131749853E-2
1.709806917E0,4.073819146E-3,2.752205543E-2,-3.418942541E-2
1.719761917E0,4.941743333E-3,4.464964196E-2,-3.532846272E-2
1.729716917E0,1.162385568E-2,4.725719243E-2,-3.905738518E-2
1.739670917E0,1.133729890E-2,4.536901042E-2,-3.872289136E-2
1.749625917E0,9.943692014E-3,5.036425591E-2,-3.917593136E-2
1.759579917E0,1.383670047E-2,4.878899455E-2,-3.853330761E-2
1.769534917E0,1.932515018E-2,2.190986276E-2,-4.562421888E-2
1.779488917E0,3.060523421E-2,-2.787959529E-4,-5.512531102E-2
1.789443917E0,3.802540898E-2,-1.390305907E-2,-6.005156413E-2
1.799398917E0,4.374055564E-2,-1.349000260E-2,-6.429530680E-2
1.809352917E0,4.716880992E-2,-4.573659506E-3,-6.562861055E-2
1.819307917E0,5.354335159E-2,-1.050830353E-3,-7.322447747E-2
1.829261917E0,5.986869335E-2,7.910281420E-3,-8.276581019E-2
1.839216917E0,6.408686936E-2,2.251558937E-2,-8.982504904E-2
1.849170917E0,7.074384391E-2,2.768631279E-2,-9.501748532E-2
