"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.765670416E-1,-9.646390228E0,-4.379891968E-1,2.245480499E0
7.865210416E-1,-9.681267700E0,-3.896397400E-1,2.224524078E0
7.964760417E-1,-9.671837311E0,-2.734812927E-1,2.151625671E0
8.064310416E-1,-9.598340149E0,-1.758842468E-1,2.099983063E0
8.163850416E-1,-9.643396454E0,-1.366658020E-1,1.972747650E0
8.263400416E-1,-9.707762604E0,-4.760101318E-2,1.899250488E0
8.362940417E-1,-9.735754395E0,-3.607498169E-2,1.909429321E0
8.462490417E-1,-9.705517273E0,-6.451583862E-2,1.936822357E0
8.562030416E-1,-9.731712799E0,-3.847000122E-2,1.922452240E0
8.661580416E-1,-9.831255798E0,1.496887207E-3,1.858086090E0
8.761130417E-1,-9.882898407E0,-3.547622681E-2,1.800156555E0
8.860670417E-1,-9.853409729E0,-1.167572021E-1,1.782044220E0
8.960220416E-1,-9.757908325E0,-1.589694214E-1,1.728455658E0
9.059760416E-1,-9.664502563E0,-1.637594604E-1,1.732347565E0
9.159310416E-1,-9.635762329E0,-9.909393311E-2,1.735940094E0
9.258850417E-1,-9.664801941E0,-6.436614990E-3,1.690584412E0
9.358400417E-1,-9.694589996E0,1.288819885E-1,1.628014526E0
9.457950416E-1,-9.773475952E0,2.661465454E-1,1.537153473E0
9.557490416E-1,-9.813592529E0,4.279600525E-1,1.488654327E0
9.657040416E-1,-9.754315796E0,5.066963196E-1,1.568438416E0
9.756580417E-1,-9.702523499E0,4.650828552E-1,1.633103943E0
9.856130417E-1,-9.710007935E0,4.101470947E-1,1.571731567E0
9.955670416E-1,-9.750573578E0,3.040177917E-1,1.487905884E0
1.005522042E0,-9.771380310E0,2.044747925E-1,1.429377594E0
1.015477042E0,-9.783804474E0,9.175918579E-2,1.450483704E0
1.025431042E0,-9.802964630E0,-4.939727783E-3,1.494342499E0
1.035386042E0,-9.798024902E0,-2.664459229E-2,1.540596313E0
1.045340042E0,-9.716594238E0,-1.392105103E-2,1.568288727E0
1.055295042E0,-9.684560852E0,-1.511856079E-2,1.610201569E0
1.065249042E0,-9.686207428E0,-2.993774414E-2,1.662742310E0
1.075204042E0,-9.664053497E0,-7.214996338E-2,1.695973206E0
1.085159042E0,-9.655970306E0,-1.088237000E-1,1.762584686E0
1.095113042E0,-9.609417114E0,-1.463955688E-1,1.840871887E0
1.105068042E0,-9.546098785E0,-1.767823792E-1,1.909728699E0
1.115022042E0,-9.528285828E0,-1.809736633E-1,1.946701813E0
1.124977042E0,-9.534572754E0,-1.474433899E-1,1.915566559E0
1.134931042E0,-9.534722443E0,-8.532257080E-2,1.860630798E0
1.144886042E0,-9.551337891E0,-4.984634399E-2,1.860630798E0
1.154841042E0,-9.600435791E0,-3.607498169E-2,1.860032043E0
1.164795042E0,-9.645342407E0,-9.280700684E-3,1.857637024E0
1.174750042E0,-9.665101318E0,-1.796264648E-3,1.872755585E0
1.184704042E0,-9.689201202E0,-7.050338745E-2,1.863474884E0
1.194659042E0,-9.680818634E0,-1.040336609E-1,1.819765778E0
1.204612917E0,-9.682914276E0,-7.319778442E-2,1.792821808E0
1.214567917E0,-9.650880890E0,-3.323089600E-2,1.807491302E0
1.224522917E0,-9.586065674E0,4.939727783E-3,1.876946869E0
1.234476917E0,-9.570498047E0,1.257385254E-2,1.898202667E0
1.244431917E0,-9.584419098E0,2.529739380E-2,1.908680878E0
1.254385917E0,-9.604327698E0,1.960922241E-2,1.912273407E0
1.264340917E0,-9.608219604E0,7.634124756E-3,1.943258972E0
1.274294917E0,-9.588311005E0,3.742218018E-3,2.005230103E0
1.284249917E0,-9.574240265E0,-2.065704346E-2,2.026036835E0
1.294204917E0,-9.568402405E0,-4.760101318E-2,2.022144928E0
1.304158917E0,-9.596693573E0,-2.125579834E-2,1.991608429E0
1.314113917E0,-9.611363068E0,5.478607178E-2,1.923949127E0
1.324067917E0,-9.590556335E0,1.425036621E-1,1.963766327E0
1.334022917E0,-9.574389954E0,1.529818726E-1,2.023043060E0
1.343977917E0,-9.552685089E0,1.899549866E-1,2.047592010E0
1.353931917E0,-9.528285828E0,2.921923828E-1,2.016905823E0
1.363886917E0,-9.517957306E0,3.743714905E-1,1.935175781E0
1.373840917E0,-9.540560303E0,4.406835938E-1,1.884880371E0
1.383795917E0,-9.561217346E0,4.194277954E-1,1.884281616E0
1.393749917E0,-9.570647736E0,3.287164307E-1,1.931882629E0
1.403704917E0,-9.577234039E0,2.460882568E-1,2.002086639E0
1.413659917E0,-9.571246490E0,1.613644409E-1,2.092648315E0
1.423613917E0,-9.595645752E0,1.056802368E-1,2.125729523E0
1.433568917E0,-9.629325714E0,1.019380188E-1,2.120490417E0
1.443522917E0,-9.635163574E0,1.047821045E-1,2.122436371E0
1.453477917E0,-9.628876648E0,1.008901978E-1,2.146685944E0
1.463431917E0,-9.636510773E0,1.004411316E-1,2.141596527E0
1.473386917E0,-9.635912018E0,1.068777466E-1,2.086810455E0
1.483341917E0,-9.579329681E0,1.314266968E-1,2.071242828E0
1.493295917E0,-9.490713959E0,1.604663086E-1,2.078278198E0
1.503250917E0,-9.488618317E0,2.091151428E-1,2.079176331E0
1.513204917E0,-9.540709991E0,2.293231201E-1,2.062860260E0
1.523159917E0,-9.574389954E0,2.013313293E-1,2.039059753E0
1.533113917E0,-9.590556335E0,1.609153748E-1,2.029329987E0
1.543068917E0,-9.605674896E0,7.828720093E-2,2.055375824E0
1.553023917E0,-9.593250732E0,2.155517578E-2,2.088606720E0
1.562977917E0,-9.577982483E0,-1.122665405E-2,2.113455048E0
1.572932917E0,-9.587712250E0,-1.826202393E-2,2.092348938E0
1.582886917E0,-9.590256958E0,-2.245330811E-2,2.083966370E0
1.592841917E0,-9.586514740E0,-2.305206299E-2,2.066452789E0
1.602795917E0,-9.603579254E0,-2.993774414E-3,2.023192749E0
1.612750917E0,-9.578880615E0,5.927673340E-2,1.981579285E0
1.622705917E0,-9.555529175E0,1.016386414E-1,2.016157379E0
1.632659917E0,-9.557325439E0,1.565744019E-1,2.048041077E0
1.642614917E0,-9.610165558E0,1.731898499E-1,2.056273956E0
1.652568917E0,-9.621092834E0,1.469943237E-1,2.105222168E0
1.662523917E0,-9.591604156E0,8.846603394E-2,2.158062286E0
1.672477917E0,-9.522298279E0,3.143463135E-2,2.196831665E0
1.682432917E0,-9.448651428E0,1.841171265E-2,2.242786102E0
