"Time (s)","Temperature (°C)"
3.912979505E0,3.146875000E1
3.930872512E0,3.153515625E1
3.948757584E0,3.147656250E1
3.966659137E0,3.147656250E1
3.984556600E0,3.150000000E1
4.002450950E0,3.145312500E1
4.020345177E0,3.154296875E1
4.038239771E0,3.147656250E1
4.056134060E0,3.150000000E1
4.074028044E0,3.151171875E1
4.091922394E0,3.149218750E1
4.109816683E0,3.149218750E1
4.127711155E0,3.151171875E1
4.145608191E0,3.150000000E1
4.163499733E0,3.151171875E1
4.181394021E0,3.151171875E1
4.199288554E0,3.150000000E1
4.217185590E0,3.151953125E1
4.235077194E0,3.152734375E1
4.252971239E0,3.151171875E1
4.270862659E0,3.150000000E1
4.288756825E0,3.147656250E1
4.306650810E0,3.152734375E1
4.324548638E0,3.151953125E1
4.342430964E0,3.150000000E1
4.360326413E0,3.147656250E1
4.378219603E0,3.151171875E1
4.396125794E0,3.151171875E1
4.414020083E0,3.152734375E1
4.431902409E0,3.150000000E1
4.449808660E0,3.153515625E1
4.467703132E0,3.151171875E1
4.485600351E0,3.155078125E1
4.503491954E0,3.151171875E1
4.521387219E0,3.153515625E1
4.539280532E0,3.151171875E1
4.557172014E0,3.150000000E1
4.575069171E0,3.151171875E1
4.592963216E0,3.150000000E1
4.610854819E0,3.155078125E1
4.628740746E0,3.153515625E1
4.646643397E0,3.149218750E1
4.664540799E0,3.151171875E1
4.682434844E0,3.151953125E1
4.700329620E0,3.148437500E1
4.718226656E0,3.149218750E1
4.736117954E0,3.154296875E1
4.754012243E0,3.153515625E1
4.771909706E0,3.148437500E1
4.789800881E0,3.149218750E1
4.807695109E0,3.151953125E1
4.825592512E0,3.148437500E1
4.843483932E0,3.151171875E1
4.861378220E0,3.151953125E1
4.879272753E0,3.151953125E1
4.897167348E0,3.155078125E1
4.915061392E0,3.147656250E1
4.932955682E0,3.151953125E1
4.950850153E0,3.155468750E1
4.968729488E0,3.151562500E1
4.986635619E0,3.150000000E1
5.004533020E0,3.151171875E1
5.022427065E0,3.149218750E1
5.040321597E0,3.152734375E1
5.058205205E0,3.151953125E1
5.076110237E0,3.149218750E1
5.094001536E0,3.151171875E1
5.111884228E0,3.153515625E1
5.129793408E0,3.152734375E1
5.147687819E0,3.152734375E1
5.165584855E0,3.153515625E1
5.183476214E0,3.147656250E1
5.201370686E0,3.154296875E1
5.219264914E0,3.155078125E1
5.237159386E0,3.156250000E1
5.255053858E0,3.158203125E1
5.272947903E0,3.153125000E1
5.290842191E0,3.151171875E1
5.308727752E0,3.151953125E1
5.326628023E0,3.153515625E1
5.344525303E0,3.152734375E1
5.362419836E0,3.152734375E1
5.380315528E0,3.155078125E1
5.398208413E0,3.151171875E1
5.416102702E0,3.155078125E1
5.433996991E0,3.150000000E1
5.451879745E0,3.146875000E1
5.469785569E0,3.150000000E1
5.487680041E0,3.155468750E1
5.505577260E0,3.158203125E1
5.523456717E0,3.154687500E1
5.541363212E0,3.153515625E1
5.559257379E0,3.154296875E1
5.577151790E0,3.151171875E1
5.595046263E0,3.158593750E1
5.612928650E0,3.153906250E1
5.630834901E0,3.157812500E1
5.648721011E0,3.154687500E1
5.666620428E0,3.157031250E1
5.684517707E0,3.155468750E1
5.702412057E0,3.151953125E1
5.720306590E0,3.158593750E1
5.738200940E0,3.156640625E1
5.756095107E0,3.156640625E1
5.773989396E0,3.155468750E1
5.791881793E0,3.155468750E1
5.809778034E0,3.159765625E1
5.827672751E0,3.158203125E1
5.845571496E0,3.158203125E1
5.863461390E0,3.153906250E1
5.881355373E0,3.153515625E1
5.899249906E0,3.157812500E1
5.917144073E0,3.157421875E1
5.935038789E0,3.157421875E1
5.952933078E0,3.155859375E1
5.970827367E0,3.155468750E1
5.988721106E0,3.154296875E1
6.006601236E0,3.157031250E1
6.024510478E0,3.155859375E1
6.042403547E0,3.158203125E1
6.060299055E0,3.158203125E1
