"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.464559550E-1,-5.855999947E0,3.958900070E1,-4.405419922E1
9.564439930E-1,-5.941400051E0,3.985739899E1,-4.435919952E1
9.664559570E-1,-5.477799892E0,4.016239929E1,-4.374919891E1
9.764437510E-1,-6.221999645E0,4.023559952E1,-4.468859863E1
9.864554700E-1,-5.941400051E0,4.023559952E1,-4.437139893E1
9.964435080E-1,-5.746200085E0,3.977199936E1,-4.434700012E1
1.006453275E0,-6.710000038E0,4.012580109E1,-4.470079803E1
1.016444243E0,-5.965799809E0,3.978419876E1,-4.385899734E1
1.026455963E0,-6.514800072E0,4.002819824E1,-4.499359894E1
1.036455719E0,-6.343999863E0,4.033319855E1,-4.399319839E1
1.046455965E0,-6.124399662E0,3.994279861E1,-4.477399826E1
1.056455721E0,-5.733999729E0,3.957679749E1,-4.474959946E1
1.066455722E0,-6.319600105E0,4.032099915E1,-4.489599991E1
1.076455723E0,-5.660799980E0,3.996719742E1,-4.405419922E1
1.086444006E0,-5.636399746E0,3.967440033E1,-4.474959946E1
1.096444007E0,-5.270400047E0,3.968659973E1,-4.391999817E1
1.106444008E0,-5.929199696E0,4.013800049E1,-4.477399826E1
1.116455727E0,-6.051199913E0,3.949139786E1,-4.395660019E1
1.126447428E0,-5.831599712E0,4.013800049E1,-4.466419983E1
1.136444011E0,-6.197599888E0,3.993059921E1,-4.538399887E1
1.146444012E0,-5.551000118E0,3.996719742E1,-4.424939728E1
1.156443769E0,-6.014599800E0,4.050399780E1,-4.518880081E1
1.166439863E0,-5.465600014E0,4.015019989E1,-4.415179825E1
1.176455978E0,-5.343599796E0,3.957679749E1,-4.462759781E1
1.186444260E0,-5.916999817E0,3.984519958E1,-4.506679916E1
1.196455735E0,-5.526599884E0,4.032099915E1,-4.505459976E1
1.206463793E0,-5.233799934E0,4.004039764E1,-4.504240036E1
1.216444263E0,-4.465199947E0,3.967440033E1,-4.478619766E1
1.226455983E0,-4.282199860E0,4.025999832E1,-4.409079742E1
1.236455739E0,-4.428599834E0,4.066259766E1,-4.280979919E1
1.246455740E0,-4.404200077E0,4.065039825E1,-4.350519943E1
1.256444511E0,-4.977600098E0,4.073579788E1,-4.383459854E1
1.266455987E0,-3.928400040E0,4.019899750E1,-4.307819748E1
1.276444269E0,-3.830799818E0,4.019899750E1,-4.296839905E1
1.286455744E0,-4.782400131E0,3.988179779E1,-4.410300064E1
1.296444515E0,-4.306600094E0,4.017459869E1,-4.359059906E1
1.306455991E0,-3.928400040E0,4.000379944E1,-4.327339935E1
1.316444029E0,-4.587199688E0,4.035759735E1,-4.390779877E1
1.326444274E0,-4.599400043E0,4.007699966E1,-4.370039749E1
1.336453796E0,-4.587199688E0,4.091880035E1,-4.402980042E1
1.346455995E0,-4.196799755E0,3.999160004E1,-4.378580093E1
1.356455507E0,-4.672599792E0,4.054059982E1,-4.432259750E1
1.366444034E0,-4.209000111E0,3.989400101E1,-4.348080063E1
1.376463566E0,-3.696599960E0,3.997940063E1,-4.426160049E1
1.386443792E0,-4.855599880E0,3.996719742E1,-4.451779938E1
1.396455755E0,-3.696599960E0,3.999160004E1,-4.406639862E1
1.406444282E0,-4.940999985E0,3.966220093E1,-4.511560059E1
1.416455757E0,-4.282199860E0,4.025999832E1,-4.409079742E1
1.426444528E0,-4.550600052E0,3.995499802E1,-4.500579834E1
1.436455759E0,-4.660399914E0,4.006480026E1,-4.461539841E1
1.446444774E0,-3.989399910E0,3.960120010E1,-4.416399765E1
1.456455761E0,-4.672599792E0,3.996719742E1,-4.431039810E1
1.466444288E0,-3.903999805E0,4.027219772E1,-4.387120056E1
1.476439894E0,-4.379799843E0,4.007699966E1,-4.409079742E1
1.486444046E0,-3.903999805E0,4.055279922E1,-4.388339996E1
1.496455765E0,-4.160200119E0,4.024779892E1,-4.499359894E1
1.506440874E0,-3.659999847E0,4.024779892E1,-4.517659760E1
1.516456012E0,-4.245599747E0,4.080899811E1,-4.521319962E1
1.526451130E0,-3.586799860E0,3.997940063E1,-4.455439758E1
1.536456014E0,-4.050399780E0,4.080899811E1,-4.510339737E1
1.546463339E0,-3.208600044E0,4.065039825E1,-4.405419922E1
1.556456016E0,-4.062600136E0,4.016239929E1,-4.478619766E1
1.566456017E0,-4.550600052E0,4.051620102E1,-4.511560059E1
1.576455773E0,-4.050399780E0,4.052840042E1,-4.529859924E1
1.586455774E0,-4.733600140E0,4.127259827E1,-4.544499969E1
1.596443813E0,-3.476999998E0,4.034539795E1,-4.496920013E1
1.606456021E0,-4.038199902E0,4.097979736E1,-4.581100082E1
1.616444791E0,-3.708799839E0,4.055279922E1,-4.387120056E1
1.626456023E0,-3.476999998E0,4.062599945E1,-4.496920013E1
1.636444305E0,-4.343199730E0,4.071139908E1,-4.542060089E1
1.646456025E0,-3.574599981E0,4.072359848E1,-4.498139954E1
1.656444551E0,-4.245599747E0,4.090660095E1,-4.521319962E1
1.666455782E0,-3.940599918E0,4.043079758E1,-4.549379730E1
1.676440158E0,-4.209000111E0,4.078459930E1,-4.631119919E1
1.686444554E0,-3.745399952E0,4.118719864E1,-4.560359955E1
1.696447241E0,-3.623399973E0,4.060160065E1,-4.648199844E1
1.706455786E0,-4.233399868E0,4.097979736E1,-4.582320023E1
1.716452125E0,-4.440799713E0,4.099200058E1,-4.532299805E1
1.726456033E0,-3.842999935E0,4.079679871E1,-4.570119858E1
1.736456034E0,-3.720999956E0,4.069919968E1,-4.628680038E1
1.746455790E0,-3.964999914E0,4.072359848E1,-4.499359894E1
1.756455791E0,-4.026000023E0,4.050399780E1,-4.599399948E1
1.766444074E0,-4.416399956E0,4.050399780E1,-4.592079926E1
1.776456038E0,-3.062199831E0,4.052840042E1,-4.555479813E1
1.786444564E0,-3.928400040E0,4.107740021E1,-4.610379791E1
1.796455795E0,-3.745399952E0,4.041859818E1,-4.578659821E1
1.806444078E0,-4.416399956E0,4.030879974E1,-4.611599731E1
1.816456042E0,-3.745399952E0,4.033319855E1,-4.577439880E1
1.826444080E0,-3.159800053E0,4.080899811E1,-4.556699753E1
1.836455799E0,-4.391999722E0,4.115060043E1,-4.664059830E1
1.846437490E0,-3.355000019E0,4.051620102E1,-4.576219940E1
1.856456046E0,-3.928400040E0,4.050399780E1,-4.618919754E1
1.866443840E0,-3.257400036E0,4.071139908E1,-4.566460037E1
1.876456048E0,-4.111400127E0,4.068700027E1,-4.631119919E1
1.886459955E0,-3.928400040E0,4.089439774E1,-4.590859985E1
1.896444575E0,-3.037799835E0,4.041859818E1,-4.645759964E1
1.906456295E0,-3.708799839E0,4.096759796E1,-4.660400009E1
1.916455807E0,-3.635599852E0,4.089439774E1,-4.589640045E1
1.926455808E0,-3.794199944E0,4.029660034E1,-4.698220062E1
1.936444823E0,-3.550199986E0,4.080899811E1,-4.557920074E1
1.946456055E0,-3.598999977E0,4.049179840E1,-4.707979965E1
1.956444337E0,-3.147599936E0,4.023559952E1,-4.615259933E1
1.966456057E0,-4.294399738E0,4.096759796E1,-4.672599792E1
1.976445315E0,-3.440399885E0,4.033319855E1,-4.587199783E1
1.986455814E0,-3.903999805E0,4.039419937E1,-4.679919815E1
1.996444097E0,-3.245199919E0,4.089439774E1,-4.587199783E1
2.006455816E0,-3.501399994E0,4.029660034E1,-4.707979965E1
