"Time (s)","X (hPa)"
4.434443478E2,1.008999176E3
4.445192958E2,1.009001541E3
4.455942298E2,1.009003448E3
4.466690988E2,1.009004440E3
4.477439608E2,1.009004440E3
4.488188198E2,1.009004288E3
4.498936528E2,1.009002609E3
4.509685358E2,1.008999634E3
4.520433728E2,1.008993912E3
4.531182158E2,1.008990860E3
4.541930538E2,1.008990631E3
4.552679368E2,1.008990631E3
4.563428528E2,1.008992844E3
4.574177468E2,1.008993759E3
4.584925938E2,1.008997498E3
4.595674368E2,1.008997498E3
4.606422838E2,1.008996964E3
4.617171608E2,1.008996506E3
4.627920248E2,1.008996658E3
4.638668428E2,1.008996658E3
4.649417388E2,1.009001160E3
4.660165808E2,1.009002228E3
4.670914368E2,1.009005585E3
4.681662948E2,1.009010773E3
4.692411388E2,1.009011917E3
4.703160158E2,1.009012222E3
4.713909108E2,1.009012756E3
4.724658178E2,1.009012222E3
4.735406858E2,1.009012451E3
4.746155838E2,1.009012451E3
4.756905228E2,1.009012680E3
4.767654338E2,1.009015579E3
4.778403388E2,1.009015579E3
4.789152008E2,1.009015579E3
4.799900708E2,1.009015427E3
4.810649278E2,1.009015350E3
4.821397348E2,1.009011459E3
4.832145598E2,1.009011383E3
4.842893698E2,1.009008484E3
4.853641488E2,1.009007492E3
4.864389448E2,1.009005280E3
4.875137888E2,1.009004898E3
4.885886158E2,1.009004745E3
4.896634298E2,1.009003677E3
4.907383048E2,1.008999634E3
4.918132168E2,1.008996048E3
4.928881308E2,1.008994370E3
4.939630828E2,1.008991623E3
4.950379668E2,1.008989563E3
4.961129288E2,1.008989563E3
4.971878658E2,1.008989563E3
4.982627508E2,1.008989182E3
4.993376508E2,1.008988876E3
5.004125218E2,1.008987198E3
5.014874228E2,1.008982162E3
5.025622768E2,1.008978806E3
5.036371418E2,1.008976288E3
5.047120538E2,1.008976288E3
5.057869068E2,1.008976517E3
5.068618128E2,1.008981781E3
5.079366848E2,1.008987045E3
5.090115888E2,1.008994217E3
5.100864578E2,1.008999481E3
5.111613218E2,1.009004898E3
5.122362098E2,1.009006805E3
5.133111198E2,1.009010239E3
5.143860098E2,1.009010620E3
5.154609048E2,1.009010239E3
5.165357458E2,1.009006805E3
5.176105938E2,1.009004669E3
5.186854348E2,1.008998947E3
5.197602548E2,1.008997955E3
5.208351208E2,1.008997345E3
5.219099978E2,1.008997345E3
5.229848708E2,1.008997955E3
5.240597378E2,1.009000092E3
5.251345898E2,1.009004059E3
5.262094288E2,1.009007187E3
5.272842898E2,1.009008865E3
5.283591248E2,1.009013901E3
5.294339478E2,1.009014969E3
5.305088148E2,1.009016266E3
5.315836408E2,1.009016876E3
5.326585128E2,1.009020081E3
5.337333898E2,1.009020081E3
5.348082578E2,1.009019623E3
5.358831198E2,1.009017715E3
5.369580098E2,1.009010391E3
5.380328958E2,1.009004745E3
5.391077088E2,1.008993378E3
5.401826248E2,1.008989105E3
5.412575118E2,1.008984756E3
5.423323358E2,1.008982239E3
5.434071988E2,1.008977356E3
5.444821168E2,1.008973694E3
5.455570758E2,1.008973541E3
5.466319848E2,1.008973541E3
5.477068448E2,1.008974380E3
5.487817668E2,1.008978806E3
5.498567158E2,1.008982010E3
5.509316748E2,1.008985596E3
5.520066558E2,1.008987427E3
5.530815828E2,1.008992691E3
5.541565108E2,1.008998413E3
5.552314518E2,1.009003220E3
5.563063838E2,1.009007492E3
5.573813778E2,1.009011841E3
5.584563258E2,1.009012299E3
5.595312548E2,1.009012680E3
5.606061808E2,1.009012299E3
5.616810808E2,1.009011993E3
5.627560338E2,1.009011917E3
5.638309218E2,1.009011917E3
5.649059288E2,1.009010773E3
5.659808818E2,1.009011383E3
5.670558398E2,1.009011383E3
5.681307548E2,1.009011688E3
5.692057758E2,1.009011688E3
5.702807638E2,1.009009552E3
5.713557268E2,1.009008865E3
5.724306548E2,1.009006577E3
5.735055848E2,1.009006424E3
5.745805018E2,1.009006577E3
5.756553948E2,1.009006424E3
5.767302588E2,1.009006958E3
5.778051328E2,1.009006424E3
5.788799988E2,1.009006958E3
5.799549038E2,1.009007416E3
5.810297808E2,1.009009476E3
5.821047068E2,1.009014130E3
5.831795988E2,1.009014130E3
5.842544988E2,1.009014130E3
5.853294058E2,1.009013977E3
5.864043508E2,1.009009476E3
5.874792188E2,1.009002151E3
5.885540758E2,1.008996735E3
5.896289078E2,1.008990631E3
5.907037598E2,1.008981705E3
5.917786718E2,1.008978577E3
5.928535338E2,1.008976898E3
5.939283608E2,1.008975677E3
5.950032098E2,1.008975677E3
5.960780978E2,1.008978653E3
5.971529658E2,1.008978653E3
5.982278148E2,1.008977280E3
5.993026878E2,1.008977280E3
6.003775878E2,1.008979416E3
6.014524778E2,1.008981781E3
6.025273618E2,1.008983459E3
6.036022368E2,1.008987656E3
6.046770798E2,1.008992462E3
6.057519368E2,1.008999252E3
6.068267838E2,1.009003601E3
6.079016498E2,1.009010162E3
6.089764958E2,1.009015656E3
6.100513128E2,1.009018860E3
6.111262058E2,1.009018860E3
6.122010778E2,1.009018631E3
6.132759008E2,1.009015350E3
6.143507578E2,1.009012680E3
6.154256008E2,1.009009094E3
6.165004718E2,1.009004059E3
6.175753708E2,1.009001312E3
6.186502678E2,1.008996887E3
6.197251188E2,1.008990326E3
6.207999528E2,1.008983078E3
6.218748038E2,1.008975677E3
6.229496568E2,1.008967056E3
6.240245208E2,1.008959885E3
6.250993988E2,1.008959885E3
6.261742338E2,1.008960037E3
6.272491008E2,1.008962326E3
6.283239448E2,1.008966827E3
6.293987928E2,1.008971710E3
6.304736668E2,1.008976059E3
6.315485708E2,1.008980637E3
6.326234708E2,1.008984299E3
6.336984298E2,1.008987885E3
6.347733328E2,1.008990555E3
6.358481288E2,1.008991470E3
6.369229728E2,1.008993073E3
6.379979308E2,1.008993073E3
6.390728138E2,1.008992233E3
6.401476378E2,1.008990860E3
6.412224268E2,1.008990326E3
6.422972568E2,1.008988876E3
6.433720328E2,1.008988876E3
6.444468558E2,1.008990173E3
6.455217338E2,1.008996887E3
6.465966208E2,1.008999405E3
6.476714968E2,1.009003448E3
6.487463108E2,1.009006424E3
6.498212028E2,1.009011230E3
6.508960148E2,1.009011841E3
6.519708318E2,1.009014359E3
6.530456808E2,1.009014587E3
6.541205048E2,1.009014587E3
6.551953578E2,1.009013596E3
6.562702628E2,1.009013519E3
6.573450778E2,1.009013062E3
6.584198418E2,1.009012451E3
6.594947118E2,1.009011612E3
6.605696148E2,1.009010849E3
6.616445368E2,1.009007874E3
6.627194178E2,1.009003830E3
6.637942838E2,1.009000931E3
6.648691868E2,1.008999634E3
6.659441008E2,1.008999405E3
6.670189548E2,1.008999405E3
6.680938608E2,1.008999634E3
6.691687648E2,1.009000702E3
6.702436188E2,1.009003067E3
6.713185368E2,1.009003220E3
6.723933468E2,1.009005280E3
6.734682668E2,1.009005280E3
6.745431768E2,1.009004898E3
6.756181048E2,1.009001312E3
6.766930738E2,1.008996124E3
6.777680578E2,1.008988953E3
6.788429518E2,1.008980484E3
6.799178048E2,1.008976440E3
6.809926358E2,1.008972473E3
6.820674958E2,1.008966827E3
6.831423838E2,1.008965607E3
6.842172608E2,1.008963852E3
6.852921248E2,1.008962860E3
6.863669618E2,1.008962860E3
6.874418568E2,1.008965378E3
6.885167128E2,1.008970795E3
6.895916068E2,1.008979645E3
6.906664608E2,1.008987808E3
6.917413548E2,1.008998184E3
6.928162938E2,1.009006958E3
6.938911958E2,1.009011841E3
6.949660458E2,1.009012756E3
6.960409058E2,1.009012756E3
6.971157948E2,1.009006577E3
6.981906688E2,1.008998642E3
6.992654998E2,1.008991013E3
7.003403598E2,1.008983688E3
7.014152588E2,1.008981476E3
7.024902168E2,1.008981476E3
7.035651578E2,1.008986359E3
7.046400628E2,1.008991241E3
7.057149678E2,1.008997345E3
7.067898278E2,1.009002762E3
7.078646918E2,1.009006805E3
7.089395478E2,1.009008102E3
7.100144038E2,1.009009323E3
7.110892848E2,1.009009476E3
7.121641438E2,1.009012222E3
7.132390248E2,1.009012909E3
7.143138628E2,1.009014130E3
7.153887138E2,1.009016037E3
7.164635708E2,1.009016647E3
7.175384198E2,1.009017105E3
7.186132528E2,1.009017105E3
7.196880738E2,1.009017181E3
7.207629128E2,1.009017105E3
7.218377548E2,1.009015808E3
7.229125918E2,1.009015656E3
7.239874138E2,1.009014587E3
7.250622318E2,1.009013901E3
7.261370268E2,1.009013901E3
7.272117898E2,1.009013901E3
7.282866308E2,1.009013748E3
7.293614558E2,1.009013748E3
7.304363068E2,1.009013596E3
7.315111548E2,1.009013748E3
7.325859798E2,1.009013596E3
7.336608228E2,1.009013290E3
7.347357088E2,1.009011383E3
7.358105188E2,1.009007187E3
7.368853618E2,1.009005737E3
7.379602108E2,1.008999863E3
7.390350458E2,1.008994141E3
7.401098988E2,1.008989944E3
7.411848028E2,1.008988495E3
7.422596928E2,1.008986816E3
7.433345218E2,1.008986816E3
7.444093428E2,1.008988495E3
7.454842328E2,1.008990631E3
7.465591128E2,1.008993073E3
7.476339828E2,1.008994827E3
7.487088698E2,1.008998413E3
7.497836968E2,1.009000549E3
7.508585438E2,1.009001770E3
7.519334738E2,1.009004059E3
7.530083108E2,1.009004059E3
7.540832188E2,1.009003677E3
7.551581758E2,1.009003677E3
7.562331858E2,1.009005814E3
7.573080988E2,1.009006424E3
7.583830178E2,1.009007492E3
7.594579288E2,1.009010162E3
7.605328388E2,1.009011688E3
7.616076808E2,1.009011688E3
7.626825638E2,1.009011688E3
7.637573988E2,1.009011459E3
7.648323118E2,1.009011002E3
7.659072128E2,1.009010773E3
7.669820968E2,1.009010010E3
7.680569578E2,1.009007874E3
7.691317978E2,1.009004669E3
7.702067128E2,1.008998642E3
7.712816398E2,1.008994446E3
7.723565588E2,1.008988724E3
7.734314148E2,1.008984299E3
7.745062638E2,1.008980103E3
7.755811578E2,1.008980103E3
7.766559498E2,1.008980103E3
7.777308048E2,1.008981476E3
7.788056928E2,1.008983231E3
7.798805938E2,1.008989334E3
7.809554498E2,1.008990021E3
7.820303318E2,1.008992462E3
7.831052328E2,1.008995895E3
7.841802048E2,1.008998108E3
7.852551108E2,1.008999176E3
7.863299988E2,1.009001083E3
7.874048988E2,1.009002609E3
7.884797098E2,1.009002609E3
7.895546028E2,1.009002609E3
7.906295158E2,1.009001923E3
7.917043828E2,1.009000702E3
7.927792708E2,1.008998413E3
7.938541408E2,1.008998413E3
7.949289918E2,1.009000473E3
7.960038508E2,1.009001999E3
7.970786538E2,1.009005585E3
7.981535268E2,1.009005966E3
7.992284348E2,1.009007263E3
8.003033678E2,1.009007645E3
8.013782388E2,1.009007263E3
8.024530978E2,1.009006119E3
8.035280188E2,1.009005737E3
8.046029048E2,1.009005737E3
8.056777588E2,1.009005280E3
8.067526048E2,1.009003601E3
8.078274408E2,1.009003448E3
8.089022728E2,1.009003067E3
8.099770988E2,1.009002991E3
8.110519368E2,1.009001389E3
8.121267668E2,1.009001389E3
8.132016438E2,1.009001389E3
8.142765198E2,1.008999176E3
8.153513558E2,1.008997574E3
8.164261968E2,1.008997574E3
8.175010568E2,1.008995438E3
8.185758998E2,1.008994751E3
8.196507728E2,1.008993759E3
8.207256798E2,1.008987198E3
8.218005748E2,1.008980331E3
8.228754698E2,1.008972321E3
8.239503598E2,1.008965759E3
8.250252478E2,1.008965073E3
8.261000948E2,1.008956757E3
8.271749338E2,1.008956757E3
8.282497438E2,1.008956909E3
8.293245658E2,1.008956909E3
8.303993738E2,1.008955917E3
8.314742178E2,1.008954010E3
8.325490598E2,1.008954010E3
8.336238468E2,1.008951263E3
8.346986608E2,1.008946381E3
