"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.407036078E1,9.095778465E0,4.045968354E-1,4.486537457E0
1.407280063E1,9.131690025E0,5.338782072E-1,4.570331097E0
1.407524047E1,9.169995308E0,6.464008093E-1,4.632578373E0
1.407767959E1,9.160418510E0,7.062532902E-1,4.658913136E0
1.408011865E1,9.122114182E0,7.038592100E-1,4.687642097E0
1.408255849E1,9.052684784E0,6.823123097E-1,4.694824696E0
1.408499839E1,8.968891144E0,6.272480488E-1,4.680459499E0
1.408743745E1,8.885097504E0,5.937306285E-1,4.668488979E0
1.408987651E1,8.813274384E0,5.889424086E-1,4.608637333E0
1.409231636E1,8.770180702E0,5.458486676E-1,4.500902653E0
1.409475620E1,8.784545898E0,4.716316462E-1,4.376409054E0
1.409719532E1,8.818062782E0,4.069909453E-1,4.259098530E0
1.409963438E1,8.897068977E0,3.495325744E-1,4.170516491E0
1.410207422E1,9.004802704E0,2.777096331E-1,4.115452766E0
1.410451406E1,9.117325783E0,2.250394225E-1,4.060388565E0
1.410695318E1,9.203513145E0,2.250394225E-1,4.046023846E0
1.410939224E1,9.282517433E0,2.298276126E-1,4.014900208E0
1.411183209E1,9.363917351E0,3.088329136E-1,4.012506485E0
1.411427193E1,9.402222633E0,4.189614356E-1,4.014900208E0
1.411671104E1,9.392646790E0,5.793660879E-1,4.048418045E0
1.411915011E1,9.409405708E0,7.541352510E-1,4.103482246E0
1.412158995E1,9.402222633E0,9.624218941E-1,4.158545971E0
1.412402979E1,9.308854103E0,1.189861298E0,4.247128010E0
1.412646891E1,9.260972023E0,1.314354420E0,4.374015331E0
1.412890797E1,9.122114182E0,1.446029782E0,4.460202694E0
1.413134782E1,8.932979584E0,1.546581984E0,4.575119495E0
1.413378766E1,8.751029015E0,1.604040384E0,4.642154217E0
1.413622677E1,8.523589134E0,1.606434345E0,4.642154217E0
1.413866584E1,8.396701813E0,1.644739985E0,4.596666813E0
1.414110568E1,8.332060814E0,1.627981305E0,4.515267372E0
1.414354552E1,8.286573410E0,1.637557745E0,4.405138493E0
1.414598464E1,8.195597649E0,1.582493424E0,4.290221691E0
1.414842370E1,8.107015610E0,1.546581984E0,4.163334846E0
1.415086354E1,8.056739807E0,1.501094103E0,4.034053326E0
1.415330339E1,8.006464005E0,1.458000302E0,3.842525244E0
1.415574250E1,7.982523441E0,1.390965462E0,3.636632681E0
1.415818157E1,7.937035084E0,1.340689540E0,3.418769598E0
1.416062141E1,7.963370323E0,1.307172179E0,3.255970955E0
1.416306125E1,7.994493961E0,1.316748500E0,3.143448114E0
1.416550032E1,7.996887684E0,1.376600981E0,3.083595753E0
1.416793938E1,8.116592407E0,1.388571382E0,3.169783354E0
1.417037927E1,8.257843971E0,1.290413380E0,3.291882515E0
1.417281912E1,8.344031334E0,1.168314338E0,3.234423876E0
1.417525818E1,8.401490211E0,1.163526177E0,3.181753874E0
1.417769724E1,8.353608131E0,1.173102498E0,3.224847794E0
1.418013714E1,8.367972374E0,1.120432377E0,3.380463839E0
1.418257698E1,8.427824974E0,1.113250136E0,3.502563238E0
1.418501604E1,8.468524933E0,1.108461857E0,3.646209002E0
1.418745511E1,8.530770302E0,1.118038297E0,3.787461042E0
1.418989500E1,8.576258659E0,1.120432377E0,3.931106806E0
1.419233485E1,8.602593422E0,1.120432377E0,4.012506485E0
1.419477396E1,8.638505936E0,1.139585137E0,4.089117527E0
1.419721302E1,8.669629097E0,1.122826457E0,4.105875969E0
1.419965287E1,8.683993340E0,1.153949738E0,4.067570686E0
1.420209271E1,8.683993340E0,1.199437618E0,3.998141527E0
1.420453177E1,8.724692345E0,1.259290099E0,3.945471525E0
1.420697084E1,8.746239662E0,1.268866539E0,3.854495764E0
1.420941073E1,8.762998581E0,1.249713778E0,3.773096085E0
1.421185058E1,8.791728020E0,1.266472340E0,3.746761084E0
1.421428964E1,8.772574425E0,1.302383900E0,3.744366884E0
1.421672870E1,8.789333344E0,1.417300582E0,3.749155283E0
1.421916860E1,8.810880661E0,1.513064623E0,3.780278444E0
1.422160844E1,8.832427979E0,1.608828545E0,3.835342646E0
1.422404750E1,8.830033302E0,1.690227866E0,3.871254206E0
1.422648656E1,8.844397545E0,1.769233108E0,3.914348125E0
1.422892646E1,8.794121742E0,1.829085588E0,3.976594687E0
1.423136630E1,8.693570137E0,1.869785190E0,4.053205967E0
1.423380537E1,8.631323814E0,1.915273070E0,4.129817009E0
1.423624443E1,8.612171173E0,1.924849510E0,4.201640129E0
1.423868433E1,8.573864937E0,1.932031870E0,4.271069050E0
1.424112417E1,8.576258659E0,1.953578711E0,4.374015331E0
1.424356328E1,8.604988098E0,1.941608191E0,4.479355812E0
1.424600235E1,8.628929138E0,1.936820030E0,4.565543175E0
1.424844219E1,8.638505936E0,1.855420709E0,4.623001575E0
