"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.008896380E-1,-1.586546004E-2,3.373740241E-2,-4.185426515E-3
3.033290650E-1,-1.464372966E-2,3.740258887E-2,-5.202381872E-4
3.057693250E-1,-1.464372966E-2,3.129393980E-2,-5.202381872E-4
3.082087520E-1,-1.708718762E-2,3.495912999E-2,3.144950140E-3
3.106473980E-1,-2.075237781E-2,3.129393980E-2,3.144950140E-3
3.130868250E-1,-2.075237781E-2,3.618085757E-2,4.366679583E-3
3.155270330E-1,-2.319583297E-2,3.862432018E-2,6.810138468E-3
3.179665130E-1,-2.319583297E-2,3.862432018E-2,6.810138468E-3
3.204051580E-1,-2.563929558E-2,4.228950664E-2,6.810138468E-3
3.228445860E-1,-2.686102316E-2,3.740258887E-2,1.923220698E-3
3.252847940E-1,-2.686102316E-2,3.862432018E-2,-2.963697072E-3
3.277242210E-1,-2.319583297E-2,3.740258887E-2,-9.072344750E-3
3.301628670E-1,-2.197410539E-2,3.740258887E-2,-1.762445085E-2
3.326022940E-1,-2.197410539E-2,3.862432018E-2,-2.373309806E-2
3.350425540E-1,-2.075237781E-2,3.740258887E-2,-2.862001397E-2
3.374819810E-1,-2.075237781E-2,4.351123795E-2,-3.350692987E-2
3.399206270E-1,-2.197410539E-2,4.839815199E-2,-3.717211634E-2
3.423600540E-1,-2.441756427E-2,5.695025995E-2,-3.472866118E-2
3.448003150E-1,-2.930448204E-2,5.572853237E-2,-3.106347658E-2
3.472397420E-1,-2.808275074E-2,5.450680107E-2,-2.739828639E-2
3.496783880E-1,-2.319583297E-2,6.061545014E-2,-2.495482750E-2
3.521178150E-1,-2.319583297E-2,5.328506976E-2,-2.251136862E-2
3.545580230E-1,-1.586546004E-2,2.762875333E-2,-7.850615308E-3
3.569975020E-1,-7.313352544E-3,-2.914482262E-3,3.144950140E-3
3.594360960E-1,3.682212438E-3,-1.879696548E-2,7.014912553E-4
3.618755750E-1,2.078642510E-2,-5.178365856E-2,1.047532633E-2
3.643157830E-1,5.621657893E-2,-1.030962914E-1,3.735337406E-2
3.667552110E-1,1.209682375E-1,-1.971694529E-1,5.079240352E-2
3.691938560E-1,1.771678030E-1,-2.570342422E-1,3.246645629E-2
3.716332830E-1,1.918285489E-1,-2.020563781E-1,-9.072344750E-3
3.740735440E-1,1.686156988E-1,-6.522268057E-2,-5.794151872E-2
3.765129710E-1,1.209682375E-1,1.241453886E-1,-9.581512958E-2
3.789516170E-1,6.721214205E-2,3.049613237E-1,-1.153628007E-1
3.813910440E-1,1.834296621E-2,4.466819167E-1,-1.153628007E-1
3.838313040E-1,-1.830891520E-2,5.407551527E-1,-1.019237787E-1
3.862707310E-1,-3.052621335E-2,5.761852860E-1,-8.115437627E-2
3.887093770E-1,-3.174794093E-2,5.578593612E-1,-6.527189910E-2
3.911488040E-1,-1.220027078E-2,5.199857354E-1,-5.427633226E-2
3.935890130E-1,1.223431807E-2,4.552340508E-1,-5.183286965E-2
3.960284920E-1,3.911236674E-2,4.039213955E-1,-4.938941449E-2
3.984671380E-1,5.988176912E-2,3.367262781E-1,-5.549806356E-2
4.009065650E-1,7.576425374E-2,2.793049812E-1,-6.282843649E-2
4.033467730E-1,8.431635797E-2,2.316575795E-1,-7.015880942E-2
4.057862000E-1,9.042500705E-2,1.901187748E-1,-7.871092111E-2
4.082248460E-1,8.431635797E-2,1.498017013E-1,-9.214994311E-2
4.106642730E-1,7.698597759E-2,1.155932844E-1,-9.948031604E-2
4.131045330E-1,7.332079113E-2,8.627177775E-2,-1.080324277E-1
4.155439610E-1,6.476868689E-2,6.428064406E-2,-1.165845320E-1
4.179826060E-1,5.499485135E-2,5.450680107E-2,-1.214714572E-1
4.204220330E-1,4.399928451E-2,3.740258887E-2,-1.288018376E-1
4.228622940E-1,3.911236674E-2,3.618085757E-2,-1.300235689E-1
4.253017210E-1,3.666890785E-2,2.518529445E-2,-1.275801063E-1
4.277403670E-1,3.789063543E-2,1.174627151E-2,-1.239149198E-1
4.301797940E-1,4.399928451E-2,-1.391004678E-2,-1.178062633E-1
4.326200020E-1,4.277755320E-2,-4.323155433E-2,-1.080324277E-1
4.350594810E-1,3.422544897E-2,-7.010959089E-2,-9.581512958E-2
4.374981270E-1,2.078642510E-2,-8.843554556E-2,-7.504573464E-2
4.399375540E-1,8.569129743E-3,-1.055397540E-1,-4.938941449E-2
4.423777630E-1,-2.426434774E-3,-1.275308728E-1,-2.739828639E-2
4.448172420E-1,-1.220027078E-2,-1.519654691E-1,-1.151580364E-2
4.472558880E-1,-1.464372966E-2,-1.739566028E-1,-9.072344750E-3
4.496953150E-1,-1.586546004E-2,-1.947259903E-1,-1.151580364E-2
4.521355230E-1,-1.342199836E-2,-2.106084824E-1,-1.395926252E-2
4.545749500E-1,-1.342199836E-2,-2.130519450E-1,-1.273753308E-2
4.570135960E-1,-7.313352544E-3,-2.081650198E-1,-9.072344750E-3
4.594530230E-1,-6.091623101E-3,-1.886173487E-1,-5.202381872E-4
4.618932830E-1,-2.426434774E-3,-1.739566028E-1,3.144950140E-3
4.643327110E-1,-1.204705331E-3,-1.556306481E-1,1.923220698E-3
4.667713560E-1,1.238753553E-3,-1.483002752E-1,-2.963697072E-3
4.692107830E-1,1.702408190E-5,-1.202004999E-1,-4.185426515E-3
4.716510440E-1,4.903941881E-3,-1.055397540E-1,-5.407155957E-3
4.740904710E-1,3.682212438E-3,-8.599208295E-2,-1.741967630E-3
4.765291170E-1,3.682212438E-3,-6.033576280E-2,6.810138468E-3
4.789685440E-1,4.903941881E-3,-4.323155433E-2,1.414051466E-2
4.814087520E-1,4.903941881E-3,-1.692752820E-3,2.757953852E-2
4.838482310E-1,9.790859185E-3,3.129393980E-2,3.735337406E-2
4.862868770E-1,9.790859185E-3,5.084161460E-2,3.857510537E-2
4.887263040E-1,1.223431807E-2,7.649793476E-2,4.712720960E-2
4.911665130E-1,1.101258863E-2,8.016312122E-2,4.590548575E-2
4.936059400E-1,7.347400766E-3,7.283274829E-2,4.468375444E-2
4.960445860E-1,1.702408190E-5,4.351123795E-2,4.224029183E-2
4.984840650E-1,-9.756811894E-3,4.415894393E-3,4.346202314E-2
5.009242730E-1,-2.075237781E-2,-4.811847210E-2,4.101856798E-2
5.033637000E-1,-2.686102316E-2,-9.454418719E-2,3.735337406E-2
5.058023460E-1,-2.930448204E-2,-1.336395293E-1,3.857510537E-2
5.082418250E-1,-2.686102316E-2,-1.580741107E-1,3.979683667E-2
5.106820330E-1,-2.197410539E-2,-1.739566028E-1,3.857510537E-2
5.131214610E-1,-2.319583297E-2,-1.861738861E-1,3.735337406E-2
5.155601060E-1,-2.441756427E-2,-1.788435131E-1,3.735337406E-2
5.179995330E-1,-2.808275074E-2,-1.739566028E-1,3.368818387E-2
