"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.166396208E0,-1.202108860E-1,1.805834845E-2,-5.429488420E-2
1.176352208E0,-1.792354733E-1,2.538703568E-2,-4.264712334E-2
1.186308208E0,-2.153159827E-1,2.427543327E-2,-2.680318244E-2
1.196265208E0,-2.189309448E-1,1.617831364E-2,-1.344247349E-2
1.206221208E0,-2.058987617E-1,1.239742339E-2,7.846303284E-3
1.216177208E0,-1.975022107E-1,1.953081042E-2,3.198487684E-2
1.226133208E0,-2.034988552E-1,1.876088977E-2,4.157571867E-2
1.236090208E0,-2.041946203E-1,-1.937590726E-2,5.020797998E-2
1.246046208E0,-1.781332046E-1,-7.875028253E-2,6.332883984E-2
1.256002208E0,-1.345563680E-1,-1.288354397E-1,8.859296143E-2
1.265959208E0,-7.952506840E-2,-1.155097783E-1,1.046315730E-1
1.275915208E0,-4.214587808E-2,-5.176420510E-2,1.087113321E-1
1.285871208E0,-3.177126497E-2,1.258282829E-2,1.096636802E-1
1.295828208E0,-2.926859073E-2,9.585152566E-2,9.504235536E-2
1.305784208E0,-1.703562774E-2,1.648894548E-1,6.683921069E-2
1.315740208E0,-4.884181544E-3,2.129593194E-1,3.045983985E-2
1.325696208E0,1.491695363E-2,2.773417830E-1,-4.352468066E-3
1.335653208E0,3.386195749E-2,2.906842828E-1,-2.786957845E-2
1.345609208E0,5.887703225E-2,2.522098720E-1,-4.058350995E-2
1.355565208E0,9.473723173E-2,2.032637745E-1,-5.263435096E-2
1.365522208E0,1.342233866E-1,1.388802528E-1,-5.179918185E-2
1.375478208E0,1.786754131E-1,8.016996831E-2,-5.658749491E-2
1.385434208E0,2.016377151E-1,2.596531808E-2,-6.258546561E-2
1.395391208E0,1.939145476E-1,-4.871063284E-4,-7.217135280E-2
1.405347208E0,1.650983542E-1,-7.636895403E-3,-8.069213480E-2
1.415303208E0,1.359874606E-1,1.260083402E-3,-9.577356279E-2
1.425260208E0,1.196481735E-1,7.429828402E-3,-1.064392552E-1
1.435216208E0,9.145239741E-2,1.001892705E-2,-1.164903939E-1
1.445172208E0,6.885494292E-2,1.931439620E-3,-1.223538816E-1
1.455128208E0,4.395551607E-2,-1.718827337E-2,-1.082012430E-1
1.465085208E0,2.852782235E-2,-5.816260353E-2,-1.069045439E-1
1.475041208E0,1.495724358E-2,-7.768308371E-2,-1.070272401E-1
1.484997208E0,-8.138488047E-3,-8.122082800E-2,-1.037052125E-1
1.494954208E0,-4.046295956E-2,-6.578037888E-2,-1.154426634E-1
1.504910208E0,-7.347470522E-2,-4.481650889E-2,-1.258718818E-1
1.514866208E0,-9.858640283E-2,-1.579481736E-2,-1.394655704E-1
1.524823208E0,-1.064856052E-1,8.556595072E-3,-1.428547055E-1
1.534779208E0,-1.218025237E-1,2.935958281E-2,-1.489500850E-1
1.544735208E0,-1.448329985E-1,2.745355852E-2,-1.597286910E-1
1.554691208E0,-1.513805240E-1,1.681815833E-2,-1.575521976E-1
1.564648208E0,-1.316880584E-1,-1.316369162E-3,-1.456683725E-1
1.574604208E0,-1.011255682E-1,-1.644376293E-2,-1.323777288E-1
1.584560208E0,-8.390956372E-2,-1.991332881E-2,-1.172645539E-1
1.594517208E0,-6.808134913E-2,-1.489269361E-2,-1.006098390E-1
1.604473208E0,-5.331998318E-2,-1.899316348E-2,-8.573741466E-2
1.614429208E0,-3.676331043E-2,-2.013854496E-2,-7.476783544E-2
1.624386208E0,-2.469572797E-2,-1.959313080E-2,-6.925003231E-2
1.634342208E0,-1.411189511E-2,-2.291407436E-2,-6.718873978E-2
1.644298208E0,6.095264107E-4,-2.901324257E-2,-6.149623543E-2
1.654255208E0,1.314172801E-2,-2.913200110E-2,-5.880403519E-2
1.664211208E0,1.909948513E-2,-2.830375917E-2,-5.568973720E-2
1.674167208E0,1.990732364E-2,-2.520199493E-2,-5.065397173E-2
1.684122917E0,3.209235147E-2,-2.157370374E-2,-4.160028696E-2
1.694079917E0,5.307446048E-2,-1.105619222E-2,-2.941467799E-2
1.704035917E0,7.706447691E-2,1.116149500E-2,-1.167829148E-2
1.713991917E0,1.123288572E-1,3.438334912E-2,9.747047443E-4
1.723948917E0,1.528270096E-1,4.835535586E-2,2.546768636E-3
1.733904917E0,1.873781085E-1,5.846165121E-2,1.959494874E-2
1.743860917E0,2.094804794E-1,6.101562083E-2,2.575590648E-2
1.753817917E0,2.225474119E-1,5.095728487E-2,3.048173711E-2
1.763773917E0,2.346775681E-1,2.583462186E-2,3.932875767E-2
1.773729917E0,2.337389290E-1,-2.107273601E-2,4.513213038E-2
1.783685917E0,2.246117443E-1,-7.091033459E-2,5.396557227E-2
1.793642917E0,2.047855556E-1,-1.227226406E-1,6.811007112E-2
1.803598917E0,1.861357093E-1,-1.715226769E-1,7.142330706E-2
1.813554917E0,1.739152074E-1,-2.083830535E-1,7.179150730E-2
1.823511917E0,1.696102023E-1,-2.088395208E-1,6.931290030E-2
1.833467917E0,1.620874703E-1,-1.893294454E-1,7.344853133E-2
1.843423917E0,1.510617137E-1,-1.765635759E-1,7.874529064E-2
1.853380917E0,1.511569470E-1,-1.905570924E-1,8.152227849E-2
1.863336917E0,1.511050165E-1,-2.014163882E-1,9.033201635E-2
1.873292917E0,1.534115523E-1,-2.136740237E-1,9.088935703E-2
1.883248917E0,1.473866701E-1,-2.450905442E-1,1.128231511E-1
1.893205917E0,1.576154381E-1,-2.754710913E-1,1.375337392E-1
1.903161917E0,1.936985999E-1,-2.637348175E-1,1.550003439E-1
1.913117917E0,2.491553277E-1,-2.431882918E-1,1.653888822E-1
1.923074917E0,3.137596250E-1,-2.238281816E-1,1.789017618E-1
1.933030917E0,3.674183786E-1,-1.935085803E-1,1.970693171E-1
1.942986917E0,3.982002735E-1,-1.641922295E-1,1.947068274E-1
1.952943917E0,3.955566883E-1,-1.916845143E-1,1.578999162E-1
1.962899917E0,3.494246304E-1,-2.734116018E-1,8.568192273E-2
1.972855917E0,2.520714402E-1,-3.221110106E-1,-4.345011897E-3
1.982812917E0,1.238594130E-1,-2.478202730E-1,-9.124369174E-2
1.992768917E0,1.070148684E-2,-3.810929507E-2,-1.207242385E-1
2.002724917E0,-3.034767881E-2,2.549292445E-1,-1.072030962E-1
2.012680917E0,-1.202482730E-2,5.070807338E-1,-6.635901332E-2
2.022637917E0,3.187578544E-2,6.228009462E-1,3.926331643E-3
2.032593917E0,1.192597151E-1,6.258307695E-1,6.885559112E-2
2.042549917E0,2.419302464E-1,5.774261951E-1,1.153194979E-1
2.052506917E0,3.632718027E-1,5.081595778E-1,1.516091079E-1
2.062462917E0,4.409500957E-1,4.504680932E-1,1.828386635E-1
2.072418917E0,4.785213768E-1,3.997701705E-1,1.897428632E-1
2.082375917E0,4.967821240E-1,3.488558531E-1,1.849563569E-1
2.092331917E0,4.709100127E-1,3.017162383E-1,1.617915332E-1
2.102287917E0,4.014353156E-1,1.993427277E-1,1.304676980E-1
2.112243917E0,3.155152500E-1,3.805589303E-2,9.019150585E-2
2.122200917E0,2.391917109E-1,-1.159837320E-1,4.215074331E-2
2.132156917E0,1.953134537E-1,-1.845771372E-1,5.282043014E-3
2.142112917E0,1.954918802E-1,-1.346716285E-1,-1.080371626E-2
2.152069917E0,2.127244771E-1,-5.212957412E-2,-2.130586188E-3
2.162025917E0,2.218625844E-1,-1.054351497E-2,7.499404252E-3
2.171981917E0,2.082443237E-1,6.048153155E-4,3.313172981E-2
2.181938917E0,1.712183952E-1,1.033440791E-2,6.058199704E-2
2.191894917E0,1.403337419E-1,1.048987266E-2,8.195491135E-2
2.201850917E0,1.282760054E-1,1.239829324E-2,1.128316000E-1
2.211806917E0,1.067098975E-1,2.447788231E-2,1.471011639E-1
2.221763917E0,6.320822984E-2,6.116931513E-2,1.746955067E-1
2.231719917E0,-5.131589249E-3,1.030679867E-1,2.010353059E-1
2.241675917E0,-7.703480870E-2,1.299896091E-1,2.046627998E-1
2.251632917E0,-1.251440942E-1,1.422121078E-1,1.894879043E-1
2.261588917E0,-1.395917386E-1,1.477134079E-1,1.676329374E-1
2.271544917E0,-1.676201224E-1,1.482938230E-1,1.476992071E-1
2.281501917E0,-2.155474275E-1,1.313686371E-1,1.242202595E-1
2.291457917E0,-2.815800309E-1,9.242857993E-2,9.529162943E-2
2.301413917E0,-3.398340344E-1,3.959013522E-2,7.461698353E-2
2.311369917E0,-3.745819628E-1,-1.940389164E-2,6.064543128E-2
2.321326917E0,-3.929125071E-1,-4.774791375E-2,5.142530054E-2
2.331282917E0,-3.962959945E-1,-5.464967713E-2,3.974426538E-2
2.341238917E0,-3.780986369E-1,-3.834607080E-2,3.345068172E-2
2.351195917E0,-3.478176296E-1,-3.678787500E-2,2.907972038E-2
2.361151917E0,-2.973217070E-1,-4.041589797E-2,2.594944090E-2
2.371107917E0,-2.458661050E-1,-4.934734851E-2,1.795524731E-2
2.381064917E0,-2.017774731E-1,-7.305960357E-2,8.629655465E-3
2.391020917E0,-1.706716716E-1,-1.176406294E-1,4.021952394E-3
2.400976917E0,-1.440991759E-1,-1.889630109E-1,1.429216657E-2
2.410933917E0,-1.071499363E-1,-2.864967287E-1,3.556248918E-2
2.420889917E0,-6.203039363E-2,-3.647076488E-1,4.789798707E-2
2.430845917E0,-9.505641647E-3,-3.814524114E-1,6.394276023E-2
2.440801917E0,2.641906962E-2,-3.386676610E-1,8.104877919E-2
2.450758917E0,4.660240561E-2,-3.006148934E-1,9.360051155E-2
2.460714917E0,5.924123526E-2,-2.536290288E-1,9.659337252E-2
2.470670917E0,6.637418270E-2,-1.972396225E-1,9.243027121E-2
2.480627917E0,5.557213724E-2,-1.310896426E-1,8.590313047E-2
2.490583917E0,3.567837179E-2,-3.792685270E-2,7.632731646E-2
2.500539917E0,1.109792851E-2,3.704352677E-2,6.893438846E-2
2.510496917E0,-1.314728521E-2,7.555599511E-2,6.177180260E-2
2.520452917E0,-3.388931602E-2,7.299163938E-2,5.202090368E-2
2.530408917E0,-5.950953439E-2,5.426608026E-2,3.464011475E-2
2.540364917E0,-8.562768996E-2,2.267566323E-2,6.229245104E-3
2.550321917E0,-1.023174226E-1,-9.575760923E-3,-2.614165843E-2
2.560277917E0,-1.189752296E-1,-3.820793703E-2,-5.834912881E-2
2.570233917E0,-1.108782366E-1,-6.986793876E-2,-8.136090636E-2
2.580190917E0,-7.863720506E-2,-1.067037135E-1,-8.808752149E-2
2.590146917E0,-3.079843894E-2,-1.260181814E-1,-8.291864395E-2
2.600102917E0,-3.011015709E-3,-1.172111034E-1,-7.413127273E-2
2.610059917E0,2.687857253E-3,-9.305108339E-2,-6.692349166E-2
2.620015917E0,-2.346582245E-3,-7.319801301E-2,-6.436658651E-2
2.629971917E0,1.327053551E-2,-5.994293839E-2,-5.642034113E-2
2.639927917E0,6.197415665E-2,-3.770314902E-2,-3.310516477E-2
2.649884917E0,1.008499712E-1,-1.759611629E-2,-4.617985338E-3
2.659840917E0,1.112496108E-1,-4.180291668E-2,2.010120824E-2
2.669796917E0,9.234710783E-2,-5.925701931E-2,4.929362237E-2
2.679753917E0,5.049233511E-2,-3.829367831E-2,7.326873392E-2
2.689709458E0,-2.755360492E-2,2.491190098E-3,7.713250071E-2
2.699665458E0,-1.053408161E-1,3.543103114E-2,7.618947327E-2
2.709622458E0,-1.853203624E-1,7.823429257E-2,5.531379953E-2
2.719578458E0,-2.589195073E-1,1.240760833E-1,1.966072991E-2
2.729534458E0,-3.259485066E-1,1.370859146E-1,-2.249514870E-2
2.739490458E0,-3.857883811E-1,1.492714733E-1,-6.324497610E-2
2.749447458E0,-4.030222297E-1,1.707311273E-1,-7.078272849E-2
2.759403458E0,-3.203047216E-1,4.736925662E-2,9.055729024E-4
2.769359458E0,-1.673961282E-1,-1.399005949E-1,1.165647656E-1
2.779316458E0,-3.305269405E-2,-1.513998508E-1,2.961694002E-1
2.789272458E0,-3.564454243E-2,-1.416005194E-1,5.247805119E-1
2.799228458E0,-1.794171482E-1,-2.130500041E-2,6.417819262E-1
2.809185458E0,-3.402146399E-1,4.662172198E-1,4.600054622E-1
2.819141458E0,-4.000987411E-1,9.183428884E-1,1.918347329E-1
2.829097458E0,-4.723871946E-1,1.122565746E0,3.376189619E-2
2.839053458E0,-6.457304955E-1,1.110819101E0,-4.366285354E-2
2.849010458E0,-8.402810097E-1,9.808105826E-1,-8.071768284E-2
2.858966458E0,-9.324442744E-1,7.780156732E-1,-9.694165736E-2
2.868922458E0,-8.834930658E-1,4.692199826E-1,-8.718970418E-2
2.878879458E0,-7.721177936E-1,5.710778385E-2,-1.102694571E-1
2.888835458E0,-6.027335525E-1,-2.831162512E-1,-1.628898531E-1
2.898791458E0,-3.784181774E-1,-3.862477243E-1,-1.659388989E-1
2.908748458E0,-1.352085322E-1,-2.866134644E-1,-1.373378485E-1
2.918704458E0,5.862856656E-2,-1.293079704E-1,-8.969922364E-2
2.928660458E0,1.740029603E-1,3.790886700E-2,-2.522191405E-2
2.938617458E0,2.320026159E-1,1.680168062E-1,2.200125717E-2
2.948573458E0,2.755672634E-1,2.018854618E-1,2.808574960E-2
2.958529458E0,3.346175253E-1,1.238215491E-1,2.335890569E-2
2.968485458E0,3.872311413E-1,-1.507112850E-2,9.590438567E-4
2.978442458E0,4.010753036E-1,-1.097164080E-1,-4.225767031E-2
2.988398458E0,3.792940080E-1,-8.993542194E-2,-7.927584648E-2
2.998354458E0,3.448308408E-1,-1.404784992E-2,-1.163124219E-1
3.008311458E0,3.146441877E-1,1.464110892E-2,-1.526968628E-1
3.018267458E0,3.051249981E-1,-4.616498202E-2,-1.561477929E-1
3.028223458E0,2.930338979E-1,-1.080345511E-1,-1.519822627E-1
3.038180458E0,2.776381671E-1,-1.550862193E-1,-1.350762546E-1
3.048136458E0,2.670809031E-1,-2.003749609E-1,-1.041166037E-1
3.058092458E0,2.512100637E-1,-2.107905895E-1,-8.364914358E-2
3.068048458E0,2.515977323E-1,-1.959095001E-1,-4.782655835E-2
3.078005458E0,2.610242665E-1,-1.893144548E-1,-8.444000036E-3
3.087961458E0,2.578606606E-1,-1.901219487E-1,1.601605490E-2
3.097917458E0,2.385473847E-1,-1.544537097E-1,2.512619644E-2
3.107874458E0,2.108133137E-1,-1.224724874E-1,3.917049989E-2
3.117830458E0,1.805361062E-1,-9.084265679E-2,4.160436243E-2
3.127786458E0,1.420247555E-1,-7.528052479E-2,3.002367914E-2
3.137743458E0,1.220723614E-1,-7.290152460E-2,1.897715405E-2
3.147699458E0,1.104293093E-1,-7.091116160E-2,9.532578290E-3
3.157655458E0,8.837221563E-2,-6.999184191E-2,9.185832459E-4
3.167611458E0,4.407336563E-2,-7.290342450E-2,-1.635688171E-2
3.177568458E0,6.434113719E-3,-7.434898615E-2,-3.481258452E-2
3.187524458E0,-1.133714803E-2,-8.629224449E-2,-4.245489836E-2
3.197480458E0,-7.717378903E-3,-1.275850832E-1,-4.882437736E-2
3.207437458E0,2.431357047E-3,-1.595812291E-1,-5.908149853E-2
3.217393458E0,1.571955043E-3,-1.496780068E-1,-7.267267257E-2
3.227349458E0,1.114547253E-2,-1.080467030E-1,-8.354735374E-2
3.237306458E0,2.928612567E-2,-6.935283542E-2,-9.270063788E-2
3.247262458E0,6.724128127E-2,-6.304604560E-2,-9.649442881E-2
3.257218458E0,8.936362714E-2,-8.273532987E-2,-1.055292040E-1
3.267174458E0,1.025240049E-1,-8.324454725E-2,-1.137011200E-1
3.277131458E0,1.030718163E-1,-8.087806404E-2,-1.170929223E-1
3.287087458E0,1.080589965E-1,-1.029733941E-1,-1.143725514E-1
3.297043458E0,1.186384037E-1,-1.511268020E-1,-1.019331962E-1
3.307000458E0,1.280800402E-1,-2.192804068E-1,-8.096217364E-2
3.316956458E0,1.243148670E-1,-2.883960903E-1,-5.467890576E-2
3.326912458E0,1.086331904E-1,-3.462153971E-1,-4.406627268E-2
3.336869458E0,1.086480990E-1,-3.846687675E-1,-2.867054008E-2
3.346825458E0,1.246040463E-1,-4.034696519E-1,-5.311337300E-3
3.356781458E0,1.443843991E-1,-3.826607764E-1,-7.540136576E-3
3.366737458E0,1.603222936E-1,-3.360336125E-1,-3.776346147E-2
3.376694458E0,1.705951691E-1,-2.614102364E-1,-6.962818652E-2
3.386650458E0,2.052172869E-1,-1.941495687E-1,-7.731455564E-2
3.396606458E0,2.556359768E-1,-1.502175182E-1,-6.385147572E-2
3.406563458E0,2.988494635E-1,-1.045760438E-1,-4.154901952E-2
3.416519458E0,2.948273122E-1,-6.856371462E-2,-1.348463073E-2
3.426475458E0,2.566738427E-1,-4.718736932E-2,2.281263843E-2
3.436432458E0,2.093859464E-1,-3.966500610E-2,5.841697007E-2
3.446388458E0,1.736694127E-1,-6.584724784E-2,9.016668051E-2
3.456344458E0,1.406286359E-1,-8.025974035E-2,1.262937933E-1
3.466300458E0,1.159214601E-1,-7.217592746E-2,1.690323949E-1
3.476257458E0,1.267408133E-1,-3.064526618E-2,1.791862398E-1
3.486213458E0,1.246422231E-1,-1.074487939E-1,1.026445478E-1
3.496169458E0,1.151858717E-1,-1.324020773E-1,-8.013788611E-3
3.506126458E0,1.065431386E-1,1.355283409E-1,-1.071954370E-1
3.516082458E0,5.882488191E-2,1.370173246E-1,-2.148710340E-1
3.526038458E0,1.742340624E-2,1.366919279E-2,-3.420883119E-1
3.535995458E0,9.109336138E-2,4.047040641E-1,-3.477491438E-1
3.545951458E0,2.500362992E-1,9.035384059E-1,-2.383250743E-1
3.555907458E0,4.378506541E-1,1.144073844E0,-1.552397758E-1
3.565863458E0,6.787766218E-1,1.184892893E0,-1.197191551E-1
3.575820458E0,9.355782866E-1,9.473096132E-1,-1.129483283E-1
3.585776458E0,1.090974569E0,4.485572875E-1,-7.769589126E-2
3.595732458E0,1.089544177E0,-1.062052548E-1,-3.357210383E-2
3.605689458E0,9.684713483E-1,-5.009602904E-1,2.598407492E-2
3.615645458E0,7.889793515E-1,-6.715450883E-1,9.504170716E-2
3.625601458E0,6.102099419E-1,-6.151372194E-1,1.246963441E-1
3.635558458E0,4.793635309E-1,-3.831833899E-1,1.223218665E-1
3.645514458E0,3.719998598E-1,-9.396414459E-2,1.293795854E-1
3.655470458E0,2.269609272E-1,1.393647194E-1,1.320874840E-1
3.665426458E0,5.619799346E-2,2.767137885E-1,1.082344353E-1
3.675383458E0,-8.323686570E-2,3.680359721E-1,8.977819234E-2
3.685339917E0,-1.609054655E-1,4.401317239E-1,1.007658616E-1
3.695295917E0,-2.035445273E-1,4.897724986E-1,1.243233830E-1
3.705252917E0,-2.296066135E-1,4.887517989E-1,1.463457048E-1
3.715208917E0,-2.233609557E-1,4.408892095E-1,1.750159711E-1
3.725164917E0,-2.119040191E-1,3.704581261E-1,1.898389310E-1
3.735121917E0,-2.081425637E-1,2.698478997E-1,1.966941804E-1
3.745077917E0,-2.251369953E-1,1.138028055E-1,1.942154467E-1
3.755033917E0,-2.576227486E-1,-7.234975696E-2,1.804903150E-1
