"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.636701340E-1,7.137000084E0,2.612019920E1,-3.672200012E1
9.736596360E-1,7.490799904E0,2.605920029E1,-3.559959793E1
9.836703780E-1,7.319999695E0,2.641300011E1,-3.622179794E1
9.936703780E-1,7.222399712E0,2.641300011E1,-3.631940079E1
1.003670134E0,6.941799641E0,2.668140030E1,-3.694160080E1
1.013658660E0,7.417599678E0,2.651059914E1,-3.641699982E1
1.023658660E0,7.210199833E0,2.651059914E1,-3.612419891E1
1.033670378E0,7.027199745E0,2.565659904E1,-3.651459885E1
1.043652800E0,7.625000000E0,2.565659904E1,-3.668539810E1
1.053670134E0,7.515199661E0,2.641300011E1,-3.640480042E1
1.063658416E0,7.112599850E0,2.670579910E1,-3.613639832E1
1.073670623E0,7.319999695E0,2.585179901E1,-3.640480042E1
1.083658416E0,7.319999695E0,2.631539917E1,-3.651459885E1
1.093670134E0,7.807999611E0,2.614459991E1,-3.618519974E1
1.103658904E0,7.393199921E0,2.642519951E1,-3.580699921E1
1.113658660E0,7.795799732E0,2.624219894E1,-3.608760071E1
1.123658416E0,7.515199661E0,2.622999954E1,-3.619739914E1
1.133670134E0,7.417599678E0,2.594939995E1,-3.629499817E1
1.143658171E0,7.393199921E0,2.604699898E1,-3.580699921E1
1.153670378E0,7.515199661E0,2.631539917E1,-3.650239944E1
1.163670378E0,7.319999695E0,2.632759857E1,-3.631940079E1
1.173670378E0,7.137000084E0,2.602260017E1,-3.672200012E1
1.183670378E0,7.685999870E0,2.615679932E1,-3.558739853E1
1.193658171E0,7.698199749E0,2.632759857E1,-3.600220108E1
1.203670378E0,8.393599510E0,2.624219894E1,-3.636819839E1
1.213658416E0,8.845000267E0,2.608359909E1,-3.513599777E1
1.223670134E0,8.552199364E0,2.646179962E1,-3.505059814E1
1.233658416E0,9.308599472E0,2.648620033E1,-3.431859970E1
1.243670134E0,8.747400284E0,2.579080009E1,-3.513599777E1
1.253658416E0,9.015799522E0,2.601039886E1,-3.431859970E1
1.263670134E0,9.198800087E0,2.658379936E1,-3.402579880E1
1.273663787E0,8.735199928E0,2.646179962E1,-3.464799881E1
1.283670378E0,8.930399895E0,2.590060043E1,-3.472119904E1
1.293658171E0,9.210999489E0,2.648620033E1,-3.422100067E1
1.303669890E0,9.308599472E0,2.563220024E1,-3.439179993E1
1.313657927E0,8.527799606E0,2.627879906E1,-3.435519791E1
1.323670378E0,9.101200104E0,2.610799980E1,-3.401359940E1
1.333670378E0,8.625399590E0,2.647399902E1,-3.435519791E1
1.343670134E0,8.930399895E0,2.618120003E1,-3.483099747E1
1.353670378E0,8.430199623E0,2.609580040E1,-3.434299850E1
1.363658660E0,9.113399506E0,2.599819946E1,-3.441619873E1
1.373670378E0,8.625399590E0,2.629100037E1,-3.424539948E1
1.383658171E0,8.918199539E0,2.647399902E1,-3.433079910E1
1.393670378E0,9.772199631E0,2.669359970E1,-3.340359879E1
1.403659148E0,8.722999573E0,2.627879906E1,-3.434299850E1
1.413670378E0,8.918199539E0,2.647399902E1,-3.433079910E1
1.423658416E0,8.137399673E0,2.599819946E1,-3.435519791E1
1.433670134E0,8.149600029E0,2.684000015E1,-3.487979889E1
1.443653777E0,8.454599380E0,2.626659966E1,-3.516040039E1
1.453670378E0,8.722999573E0,2.637639999E1,-3.444059753E1
1.463658171E0,9.003600121E0,2.666919899E1,-3.403799820E1
1.473669890E0,8.747400284E0,2.654719925E1,-3.505059814E1
1.483658171E0,8.918199539E0,2.601039886E1,-3.422100067E1
1.493670378E0,8.625399590E0,2.637639999E1,-3.455039978E1
1.503670378E0,8.735199928E0,2.598600006E1,-3.494079971E1
1.513658416E0,8.918199539E0,2.619339943E1,-3.452600098E1
1.523670134E0,9.613599777E0,2.666919899E1,-3.461140060E1
1.533657439E0,8.918199539E0,2.619339943E1,-3.442839813E1
1.543670378E0,9.040200233E0,2.627879906E1,-3.492860031E1
1.553651824E0,8.613200188E0,2.637639999E1,-3.414780045E1
1.563670378E0,8.722999573E0,2.618120003E1,-3.453820038E1
1.573658904E0,8.637599945E0,2.627879906E1,-3.484320068E1
1.583670378E0,8.515600204E0,2.647399902E1,-3.414780045E1
1.593658171E0,8.918199539E0,2.609580040E1,-3.452600098E1
1.603658660E0,8.259399414E0,2.626659966E1,-3.506279755E1
1.613667205E0,8.527799606E0,2.552239990E1,-3.433079910E1
1.623670378E0,8.052000046E0,2.598600006E1,-3.496519852E1
1.633658904E0,7.954400063E0,2.616899872E1,-3.497739792E1
1.643658416E0,8.735199928E0,2.655939865E1,-3.464799881E1
1.653659148E0,8.344799995E0,2.618120003E1,-3.485540009E1
1.663670378E0,8.430199623E0,2.570539856E1,-3.463579941E1
1.673670134E0,8.722999573E0,2.627879906E1,-3.453820038E1
1.683658660E0,8.149600029E0,2.654719925E1,-3.487979889E1
1.693666228E0,9.015799522E0,2.637639999E1,-3.452600098E1
1.703658171E0,8.625399590E0,2.694979858E1,-3.436740112E1
1.713670378E0,8.722999573E0,2.657159996E1,-3.434299850E1
1.723656951E0,8.930399895E0,2.646179962E1,-3.473339844E1
1.733670134E0,8.539999962E0,2.637639999E1,-3.464799881E1
1.743658904E0,8.637599945E0,2.674239922E1,-3.475780106E1
1.753670378E0,9.125599861E0,2.647399902E1,-3.452600098E1
1.763658416E0,8.527799606E0,2.627879906E1,-3.424539948E1
1.773658416E0,8.918199539E0,2.571759987E1,-3.431859970E1
1.783652068E0,8.710800171E0,2.657159996E1,-3.414780045E1
1.793670378E0,9.027999878E0,2.657159996E1,-3.453820038E1
1.803657927E0,8.637599945E0,2.626659966E1,-3.494079971E1
1.813670378E0,8.637599945E0,2.608359909E1,-3.463579941E1
1.823659392E0,9.113399506E0,2.599819946E1,-3.451379776E1
1.833670378E0,8.613200188E0,2.666919899E1,-3.385499954E1
1.843658416E0,9.113399506E0,2.657159996E1,-3.423320007E1
1.853658416E0,9.186599731E0,2.620559883E1,-3.370859909E1
1.863670134E0,8.735199928E0,2.618120003E1,-3.473339844E1
1.873658904E0,9.198800087E0,2.630319977E1,-3.391600037E1
1.883658171E0,8.442399979E0,2.618120003E1,-3.485540009E1
1.893665251E0,8.832799911E0,2.665699959E1,-3.464799881E1
1.903670378E0,8.735199928E0,2.637639999E1,-3.474559784E1
1.913658660E0,8.820599556E0,2.601039886E1,-3.423320007E1
1.923658416E0,9.015799522E0,2.561999893E1,-3.441619873E1
1.933659880E0,8.625399590E0,2.590060043E1,-3.453820038E1
1.943670378E0,8.173999786E0,2.597379875E1,-3.546540070E1
1.953658171E0,8.442399979E0,2.626659966E1,-3.495299911E1
1.963670378E0,8.027600288E0,2.609580040E1,-3.426979828E1
1.973653777E0,8.125200272E0,2.665699959E1,-3.407460022E1
1.983670134E0,8.052000046E0,2.607139969E1,-3.496519852E1
1.993661834E0,8.661999702E0,2.635199928E1,-3.535559845E1
2.003670134E0,9.040200233E0,2.598600006E1,-3.502619934E1
2.013670378E0,8.149600029E0,2.608359909E1,-3.486759949E1
2.023670134E0,9.015799522E0,2.553459930E1,-3.440399933E1
2.033669890E0,9.406199455E0,2.609580040E1,-3.440399933E1
2.043658416E0,8.649800301E0,2.616899872E1,-3.514820099E1
2.053670623E0,8.832799911E0,2.609580040E1,-3.463579941E1
2.063658416E0,9.003600121E0,2.591279984E1,-3.401359940E1
2.073662322E0,9.198800087E0,2.704739952E1,-3.403799820E1
2.083658416E0,8.710800171E0,2.638859940E1,-3.384280014E1
2.093670378E0,8.625399590E0,2.609580040E1,-3.444059753E1
2.103658416E0,8.613200188E0,2.591279984E1,-3.413560104E1
2.113670134E0,8.052000046E0,2.598600006E1,-3.486759949E1
2.123656218E0,8.442399979E0,2.608359909E1,-3.485540009E1
2.133670134E0,8.332599640E0,2.590060043E1,-3.445280075E1
2.143660857E0,8.832799911E0,2.627879906E1,-3.473339844E1
2.153670134E0,8.344799995E0,2.618120003E1,-3.466019821E1
2.163651824E0,8.454599380E0,2.644960022E1,-3.525799942E1
2.173670378E0,8.661999702E0,2.616899872E1,-3.534339905E1
2.183658171E0,8.064199448E0,2.626659966E1,-3.507500076E1
2.193658416E0,8.137399673E0,2.665699959E1,-3.457479858E1
2.203670134E0,8.527799606E0,2.590060043E1,-3.444059753E1
2.213658171E0,8.539999962E0,2.637639999E1,-3.464799881E1
2.223670134E0,9.308599472E0,2.629100037E1,-3.441619873E1
2.233658416E0,8.747400284E0,2.608359909E1,-3.513599777E1
2.243670134E0,8.747400284E0,2.636419868E1,-3.494079971E1
2.253658660E0,8.747400284E0,2.626659966E1,-3.503839874E1
2.263670378E0,8.137399673E0,2.618120003E1,-3.456259918E1
2.273659148E0,9.027999878E0,2.609580040E1,-3.462360001E1
2.283670378E0,7.942199707E0,2.598600006E1,-3.467239761E1
2.293670623E0,8.320400238E0,2.599819946E1,-3.414780045E1
2.303670378E0,8.259399414E0,2.597379875E1,-3.516040039E1
2.313663298E0,8.161799431E0,2.635199928E1,-3.507500076E1
2.323670134E0,8.930399895E0,2.693759918E1,-3.455039978E1
2.333664275E0,7.954400063E0,2.682779884E1,-3.489199829E1
2.343670378E0,8.247200012E0,2.674239922E1,-3.477000046E1
2.353670378E0,7.685999870E0,2.625440025E1,-3.548979950E1
2.363670378E0,8.064199448E0,2.663259888E1,-3.518479919E1
2.373667937E0,8.845000267E0,2.616899872E1,-3.523360062E1
2.383658660E0,8.539999962E0,2.626659966E1,-3.485540009E1
2.393670378E0,8.027600288E0,2.694979858E1,-3.398920059E1
2.403665007E0,8.649800301E0,2.646179962E1,-3.495299911E1
2.413670623E0,8.637599945E0,2.646179962E1,-3.464799881E1
2.423659636E0,8.857199669E0,2.644960022E1,-3.534339905E1
2.433670623E0,8.930399895E0,2.693759918E1,-3.485540009E1
2.443658660E0,8.137399673E0,2.618120003E1,-3.446500015E1
2.453670134E0,8.845000267E0,2.644960022E1,-3.524580002E1
2.463666716E0,8.722999573E0,2.637639999E1,-3.434299850E1
2.473670378E0,8.052000046E0,2.618120003E1,-3.467239761E1
2.483658904E0,8.344799995E0,2.646179962E1,-3.486759949E1
2.493670134E0,8.344799995E0,2.560779953E1,-3.484320068E1
2.503670378E0,8.112999916E0,2.632759857E1,-3.657559967E1
2.513670378E0,9.247599602E0,2.684000015E1,-3.523360062E1
2.523670134E0,8.637599945E0,2.636419868E1,-3.484320068E1
2.533658416E0,8.539999962E0,2.588839912E1,-3.494079971E1
2.543669890E0,9.015799522E0,2.629100037E1,-3.422100067E1
2.553658171E0,8.808400154E0,2.591279984E1,-3.402579880E1
2.563670378E0,9.430600166E0,2.590060043E1,-3.509939957E1
2.573668425E0,8.247200012E0,2.636419868E1,-3.496519852E1
2.583670134E0,8.832799911E0,2.618120003E1,-3.473339844E1
2.593658660E0,8.820599556E0,2.637639999E1,-3.434299850E1
2.603658660E0,8.527799606E0,2.655939865E1,-3.445280075E1
2.613658904E0,8.454599380E0,2.635199928E1,-3.525799942E1
2.623670134E0,8.149600029E0,2.654719925E1,-3.487979889E1
2.633665007E0,8.503399849E0,2.601039886E1,-3.353779984E1
2.643658416E0,8.832799911E0,2.646179962E1,-3.484320068E1
2.653654509E0,8.052000046E0,2.588839912E1,-3.486759949E1
2.663670134E0,7.966599941E0,2.616899872E1,-3.507500076E1
2.673656462E0,8.442399979E0,2.636419868E1,-3.466019821E1
2.683670623E0,9.308599472E0,2.648620033E1,-3.431859970E1
2.693670378E0,8.247200012E0,2.636419868E1,-3.477000046E1
2.703670134E0,8.356999397E0,2.626659966E1,-3.506279755E1
2.713670378E0,7.954400063E0,2.654719925E1,-3.498960114E1
2.723658171E0,8.564399719E0,2.597379875E1,-3.564839935E1
2.733670378E0,9.101200104E0,2.638859940E1,-3.402579880E1
2.743658171E0,8.161799431E0,2.635199928E1,-3.507500076E1
2.753670378E0,8.271599770E0,2.577859879E1,-3.545319748E1
