"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.801087798E0,1.019269228E-3,4.862010479E-3,-2.637100220E-2
2.818982268E0,5.139201880E-3,-1.640826464E-3,-1.885128021E-2
2.836875273E0,-6.636977196E-5,-1.038819551E-3,-2.356719971E-2
2.854770659E0,-2.418398857E-3,-6.085485220E-3,-3.196811676E-2
2.872667632E0,1.617342234E-3,-5.409181118E-3,-3.182220459E-2
2.890559660E0,1.260185242E-2,-1.047438383E-2,-1.656913757E-2
2.908452543E0,5.558192730E-3,-2.478212118E-3,-1.798534393E-2
2.926348051E0,6.812185049E-3,-1.653015614E-3,-1.880836487E-2
2.944242094E0,2.145826817E-3,-8.132129908E-3,-3.119087219E-2
2.962136687E0,-4.740357399E-3,4.694163799E-4,-1.841831207E-2
2.980030913E0,-6.734430790E-4,-8.336156607E-3,-1.410770416E-2
2.997928923E0,4.304230213E-3,-7.044434547E-3,-2.122879028E-2
3.015822661E0,1.006484032E-3,2.123206854E-3,-2.062702179E-2
3.033713774E0,2.822577953E-3,3.227591515E-5,-2.012443542E-2
3.051608122E0,7.680773735E-3,-4.775851965E-3,-2.257442474E-2
3.069502653E0,8.109241724E-3,-8.262693882E-4,-3.186798096E-2
3.087397002E0,-7.436573505E-4,-6.547987461E-3,-2.819347382E-2
3.105279448E0,1.646429300E-3,-2.234101295E-3,-1.872539520E-2
3.123185576E0,-2.521961927E-3,-6.403595209E-3,-1.811122894E-2
3.141079497E0,2.092003822E-3,-3.694355488E-3,-2.848815918E-2
3.158974028E0,8.060634136E-4,-1.601576805E-4,-2.197837830E-2
3.176868620E0,-4.314213991E-3,3.609865904E-3,-1.983070374E-2
3.194762602E0,1.099944115E-3,-3.624409437E-3,-2.168846130E-2
3.212652800E0,-1.067668200E-3,-5.749672651E-3,-2.255821228E-2
3.230551421E0,1.678794622E-3,-4.391103983E-3,-2.186393738E-2
3.248447050E0,1.061856747E-3,-7.229924202E-3,-2.320384979E-2
3.266340300E0,1.299202442E-3,-5.389183760E-3,-2.273845673E-2
3.284234526E0,-4.662036896E-3,3.043591976E-3,-1.911449432E-2
3.302128569E0,8.254736662E-3,-3.199875355E-3,-2.142333984E-2
3.320023283E0,-5.855262280E-4,-4.315435886E-3,-3.070354462E-2
3.337917143E0,-5.248606205E-3,-1.940250397E-3,-2.326774597E-2
3.355811735E0,5.584955215E-3,1.550674438E-3,-2.566432953E-2
3.373706633E0,-2.950429916E-4,-1.433938742E-3,-1.584720612E-2
3.391600554E0,-4.160135984E-3,-2.067625523E-3,-1.831531525E-2
3.409494597E0,-4.332661629E-3,1.026540995E-3,-2.145862579E-2
3.427388884E0,-3.697782755E-3,6.334722042E-3,-1.845455170E-2
3.445282805E0,1.389831305E-3,-3.449708223E-3,-3.416347504E-2
3.463177702E0,5.001723766E-3,-9.238719940E-7,-1.855945587E-2
3.481071867E0,-3.917515278E-3,-4.857987165E-3,-1.756477356E-2
3.498966215E0,6.616979837E-3,3.233730793E-3,-2.417564392E-2
3.516862639E0,-2.329945564E-3,6.848990917E-3,-2.601432800E-2
3.534755034E0,4.346251488E-3,-3.026843071E-3,-2.241802216E-2
3.552650176E0,5.915373564E-3,3.429949284E-4,-2.660274506E-2
3.570531157E0,-6.044924259E-3,3.261268139E-4,-2.122116089E-2
3.588419767E0,-1.743137836E-4,-5.976527929E-3,-2.369213104E-2
3.606332243E0,-1.445770264E-3,-1.909226179E-3,-2.304363251E-2
3.624226530E0,5.802601576E-3,3.615140915E-3,-2.455997467E-2
3.642120817E0,1.986533403E-3,5.153894424E-3,-2.021789551E-2
3.660005950E0,4.012197256E-3,2.255260944E-3,-2.866840363E-2
3.677909636E0,2.372562885E-3,-8.995920420E-3,-1.877593994E-2
3.695803862E0,8.337795734E-4,-2.908229828E-3,-2.059841156E-2
3.713701445E0,-6.755888462E-4,2.638578415E-3,-2.441883087E-2
3.731592436E0,-1.446992159E-3,2.806633711E-3,-2.386283875E-2
3.749487028E0,3.814786673E-3,-3.043323755E-3,-2.113819122E-2
3.767381316E0,-7.438480854E-3,7.926225662E-4,-1.950359344E-2
3.785275298E0,1.092135906E-3,-7.249176502E-3,-3.454685211E-2
3.803167021E0,4.343628883E-3,3.113806248E-3,-2.462387085E-2
3.821064116E0,-4.436492920E-3,-6.375610828E-4,-2.045822144E-2
3.838958403E0,-4.274994135E-3,-1.851022243E-3,-2.721786499E-2
3.856852690E0,-6.464540958E-3,2.484381199E-3,-2.710247040E-2
3.874747038E0,-1.541465521E-3,-5.504876375E-3,-1.256370544E-2
3.892640410E0,-1.551389694E-3,-4.444330931E-3,-2.734947205E-2
3.910537138E0,-4.952043295E-3,3.252416849E-3,-3.077983856E-2
3.928429900E0,7.933676243E-4,4.820466042E-3,-3.244781494E-2
3.946324370E0,-1.189768314E-3,-1.944482327E-3,-2.811717987E-2
3.964218901E0,-2.216041088E-3,2.721667290E-3,-2.548503876E-2
3.982113066E0,-7.374882698E-4,2.661645412E-3,-1.280212402E-2
4.000010466E0,-6.072819233E-4,1.766681671E-3,-3.102684021E-2
4.017898527E0,-3.275007010E-3,2.365171909E-3,-2.525997162E-2
4.035796110E0,1.766622066E-3,-6.273150444E-3,-2.098751068E-2
4.053695097E0,5.453824997E-6,6.881952286E-4,-2.933502197E-2
4.071574065E0,-3.461867571E-3,-1.789748669E-3,-2.835941315E-2
4.089479155E0,1.174986362E-3,-5.999296904E-3,-2.175426483E-2
4.107376189E0,1.066055894E-2,6.951183081E-3,-2.419662476E-2
4.125267485E0,6.526708603E-4,-1.530349255E-4,-3.199863434E-2
4.143152739E0,2.110779285E-3,-3.995597363E-4,-2.284908295E-2
4.161056303E0,7.102370262E-3,6.143301725E-3,-3.082275391E-2
4.178947294E0,2.641290426E-3,6.129592657E-3,-2.060794830E-2
4.196844878E0,-1.687884331E-3,-3.920108080E-3,-2.590084076E-2
4.214739165E0,2.500355244E-3,-3.121972084E-3,-2.587795258E-2
4.232638030E0,-2.702146769E-3,-3.335028887E-3,-2.415275574E-2
4.250528044E0,3.463625908E-3,-3.997057676E-3,-2.510356903E-2
4.268422087E0,6.699264050E-4,-1.485794783E-3,-2.265071869E-2
4.286316801E0,-2.946883440E-3,-9.152472019E-3,-1.891136169E-2
4.304207914E0,-1.795977354E-3,-3.807693720E-3,-2.385330200E-2
4.322093474E0,-8.972048759E-3,-6.839752197E-3,-2.544021606E-2
4.339987822E0,-2.416431904E-3,1.352190971E-3,-3.000545502E-2
4.357882414E0,-3.066390753E-3,2.039670944E-4,-2.469730377E-2
4.375790923E0,4.582852125E-3,-1.870274544E-3,-3.008174896E-2
4.393681914E0,9.698867798E-4,-8.588433266E-4,-2.225875854E-2
4.411578947E0,5.647897720E-3,1.086890697E-3,-3.361320496E-2
4.429471159E0,-5.913078785E-4,8.336603642E-4,-2.767467499E-2
4.447347136E0,1.187682152E-3,-4.611581564E-3,-2.633666992E-2
4.465259917E0,6.730526686E-3,-2.018183470E-3,-2.831459045E-2
4.483154082E0,2.083003521E-3,1.622885466E-3,-3.011226654E-2
4.501048369E0,5.185902119E-4,-6.112664938E-3,-2.168941498E-2
4.518942839E0,6.588995457E-4,7.213354111E-4,-3.107929230E-2
4.536836943E0,2.259403467E-3,-1.299947500E-3,-2.611541748E-2
4.554731291E0,6.552010775E-3,3.213703632E-3,-3.102779388E-2
4.572628020E0,-3.558039665E-3,8.804410696E-3,-2.039718628E-2
4.590519987E0,4.396647215E-3,-4.091858864E-4,-1.935482025E-2
4.608417510E0,5.658596754E-3,-7.661014795E-3,-2.060222626E-2
4.626308684E0,6.689250469E-3,-5.603730679E-3,-2.561092377E-2
4.644200102E0,1.972407103E-3,-1.465588808E-3,-2.191448212E-2
4.662097380E0,9.458154440E-3,-5.500018597E-4,-2.400112152E-2
4.679991606E0,1.502037048E-3,-3.409504890E-3,-2.706623077E-2
4.697882902E0,4.894167185E-3,1.324415207E-3,-2.816200256E-2
4.715780485E0,8.806318045E-3,3.609061241E-5,-2.476692200E-2
4.733675932E0,9.033441544E-3,-7.148444653E-3,-2.573871613E-2
4.751569060E0,7.172942162E-3,-6.344795227E-3,-2.027130127E-2
4.769466399E0,1.481592655E-3,1.194626093E-3,-2.209663391E-2
4.787357817E0,-1.221269369E-3,-4.878610373E-3,-2.911281586E-2
4.805248930E0,4.769921303E-3,2.546489239E-3,-2.713489532E-2
4.823146208E0,-3.437697887E-4,-2.627015114E-3,-2.466487885E-2
4.841040495E0,6.175160408E-3,4.173189402E-3,-2.604103088E-2
4.858935271E0,5.991369486E-3,5.967855453E-3,-2.579689026E-2
4.876832305E0,2.719610929E-3,-2.366304398E-4,-2.543640137E-2
4.894723601E0,-9.339749813E-4,-6.411314011E-3,-2.475738525E-2
4.912603544E0,-1.235008240E-3,-9.714365005E-4,-2.078819275E-2
