"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.910262790E-1,-1.700698733E0,3.912265062E0,8.866603851E0
1.932722500E-1,-1.743769526E0,3.945764542E0,8.927620888E0
1.955097990E-1,-1.834696770E0,3.966701746E0,8.960522652E0
1.977506440E-1,-1.906481385E0,3.981656790E0,8.988637924E0
1.999829440E-1,-1.993819475E0,3.949353695E0,9.059226990E0
2.022195160E-1,-2.051247120E0,3.969094515E0,9.087342262E0
2.044560280E-1,-2.114058733E0,3.955335855E0,9.139386177E0
2.066933320E-1,-2.172084808E0,3.951148272E0,9.176474571E0
2.089299650E-1,-2.196611166E0,3.918246984E0,9.195617676E0
2.111667820E-1,-2.216351986E0,3.899104595E0,9.229117393E0
2.134042690E-1,-2.216351986E0,3.913461447E0,9.233902931E0
2.156423680E-1,-2.186441660E0,3.975674868E0,9.186046600E0
2.178772920E-1,-2.190629244E0,3.937389612E0,9.100502968E0
2.201142300E-1,-2.162513494E0,3.899104595E0,9.110074043E0
2.223503760E-1,-2.163111687E0,3.865604877E0,9.105288506E0
2.245876190E-1,-2.144567251E0,3.821935892E0,9.110671997E0
2.268241300E-1,-2.160120726E0,3.765106440E0,9.138788223E0
2.290610080E-1,-2.112264156E0,3.735196114E0,9.125029564E0
2.312953220E-1,-2.084148407E0,3.725624800E0,9.125627518E0
2.335217620E-1,-2.031506538E0,3.681955814E0,9.083154678E0
2.357597990E-1,-1.993221283E0,3.662214994E0,9.026325226E0
2.380082730E-1,-1.944766641E0,3.657429457E0,8.974281311E0
2.402473480E-1,-1.911267042E0,3.628117323E0,8.893523216E0
2.424846530E-1,-1.906481385E0,3.580859184E0,8.807980537E0
2.447187840E-1,-1.882553220E0,3.537788391E0,8.736793518E0
2.469556000E-1,-1.868196249E0,3.509074450E0,8.688937187E0
2.491927210E-1,-1.863410592E0,3.485146284E0,8.651249886E0
2.514311860E-1,-1.862812400E0,3.461816072E0,8.579465866E0
2.536659880E-1,-1.881356835E0,3.481556892E0,8.507680893E0
2.559026210E-1,-1.881356835E0,3.452843189E0,8.450851440E0
2.581388890E-1,-1.880758643E0,3.467798233E0,8.393424034E0
2.603761320E-1,-1.889731646E0,3.458825111E0,8.321639061E0
2.626128270E-1,-1.893919110E0,3.473181963E0,8.250452042E0
2.648498260E-1,-1.912463546E0,3.469592810E0,8.164310455E0
2.670870080E-1,-1.922034740E0,3.469592810E0,8.140382767E0
2.693257780E-1,-1.926820397E0,3.455235958E0,8.116454124E0
2.715603360E-1,-2.017747641E0,3.437887907E0,8.077570915E0
2.737951390E-1,-2.012962103E0,3.457030535E0,8.111070633E0
2.760250580E-1,-1.974676847E0,3.451048374E0,8.154141426E0
2.782704800E-1,-1.922633052E0,3.450450182E0,8.193024635E0
2.805072970E-1,-1.903490424E0,3.473780155E0,8.236095428E0
2.827461270E-1,-1.904088616E0,3.468396425E0,8.297710419E0
2.849812950E-1,-1.914258122E0,3.463610888E0,8.388039589E0
2.872199430E-1,-1.905883193E0,3.443870068E0,8.474181175E0
2.894562100E-1,-1.896910191E0,3.443271875E0,8.589036942E0
2.916987640E-1,-1.878963947E0,3.461217880E0,8.746364594E0
2.939274630E-1,-1.875374794E0,3.465405464E0,8.903693199E0
2.961650730E-1,-1.881356835E0,3.459423304E0,9.099306107E0
2.983998140E-1,-1.887338877E0,3.463610888E0,9.256634712E0
3.006386440E-1,-1.908276081E0,3.472583771E0,9.432506561E0
3.028755220E-1,-1.899302959E0,3.486342669E0,9.585049629E0
3.051142300E-1,-1.904686809E0,3.523431301E0,9.728020668E0
3.073486050E-1,-1.958525300E0,3.528815269E0,9.885348320E0
3.095827360E-1,-1.983051777E0,3.537788391E0,9.970891953E0
3.118097260E-1,-2.002194405E0,3.547957659E0,9.999007225E0
3.140591770E-1,-2.021337032E0,3.576671600E0,1.003729248E1
3.162961150E-1,-2.026122570E0,3.600599766E0,1.006540871E1
3.185339690E-1,-2.025524378E0,3.614956856E0,1.005105114E1
3.207630340E-1,-2.058425665E0,3.658625841E0,1.002712345E1
3.230084560E-1,-2.086541414E0,3.678366661E0,9.988838196E0
3.252429530E-1,-2.105085611E0,3.702294827E0,9.964311600E0
3.274817230E-1,-2.146960020E0,3.784847260E0,9.926026344E0
3.297159760E-1,-2.203191519E0,3.833301783E0,9.887143135E0
3.319534030E-1,-2.240280151E0,3.887140274E0,9.767501831E0
3.341902190E-1,-2.276770830E0,3.926621914E0,9.667003632E0
3.364272800E-1,-2.294118643E0,3.994219303E0,9.533005714E0
3.386614110E-1,-2.297109842E0,4.024129391E0,9.375677109E0
3.408909030E-1,-2.300100803E0,4.072584152E0,9.227920532E0
3.431374850E-1,-2.308475733E0,4.097110748E0,9.084351540E0
3.453744840E-1,-2.282154560E0,4.159922123E0,8.955737114E0
3.476133140E-1,-2.276172638E0,4.188635826E0,8.855836868E0
3.498478730E-1,-2.227119684E0,4.246063709E0,8.770293236E0
3.520843840E-1,-2.196611166E0,4.293920040E0,8.670392990E0
3.543213840E-1,-2.161915302E0,4.322035789E0,8.594420433E0
3.565588100E-1,-2.094317913E0,4.350151539E0,8.528019905E0
3.587969700E-1,-2.073979139E0,4.388436794E0,8.452047348E0
3.610320770E-1,-2.053640127E0,4.426722050E0,8.390432358E0
3.632687710E-1,-2.073380709E0,4.369892120E0,8.380861282E0
3.655049780E-1,-2.155933142E0,4.332803726E0,8.432307243E0
3.677424040E-1,-2.219941139E0,4.308875561E0,8.603393555E0
3.699789760E-1,-2.289333105E0,4.275375843E0,8.836693764E0
