"Time (s)","X (hPa)"
9.301983808E1,1.008845596E3
9.409474608E1,1.008847809E3
9.516967508E1,1.008850174E3
9.624460908E1,1.008853989E3
9.731958108E1,1.008855743E3
9.839459708E1,1.008856430E3
9.946958208E1,1.008858032E3
1.005445751E2,1.008858032E3
1.016194761E2,1.008857346E3
1.026944191E2,1.008855667E3
1.037693621E2,1.008855209E3
1.048444121E2,1.008854980E3
1.059194371E2,1.008854980E3
1.069944341E2,1.008852692E3
1.080694191E2,1.008851395E3
1.091443861E2,1.008850327E3
1.102193101E2,1.008845978E3
1.112942851E2,1.008845062E3
1.123692351E2,1.008845062E3
1.134442181E2,1.008847656E3
1.145191431E2,1.008849945E3
1.155940991E2,1.008854446E3
1.166690381E2,1.008858337E3
1.177439441E2,1.008859177E3
1.188188711E2,1.008859253E3
1.198939001E2,1.008859253E3
1.209688341E2,1.008858643E3
1.220438091E2,1.008858643E3
1.231187271E2,1.008861160E3
1.241936981E2,1.008862762E3
1.252685901E2,1.008862762E3
1.263435681E2,1.008861389E3
1.274185751E2,1.008857346E3
1.284934851E2,1.008850632E3
1.295683211E2,1.008843002E3
1.306432181E2,1.008833923E3
1.317181211E2,1.008829575E3
1.327930491E2,1.008828049E3
1.338679701E2,1.008828049E3
1.349429311E2,1.008829117E3
1.360178731E2,1.008832550E3
1.370927951E2,1.008836136E3
1.381676631E2,1.008838806E3
1.392425601E2,1.008842545E3
1.403174441E2,1.008844910E3
1.413923391E2,1.008847809E3
1.424673051E2,1.008849716E3
1.435422421E2,1.008850555E3
1.446171881E2,1.008853607E3
1.456921341E2,1.008857574E3
1.467670581E2,1.008865280E3
1.478419611E2,1.008872452E3
1.489168531E2,1.008876877E3
1.499918241E2,1.008876877E3
1.510667321E2,1.008876724E3
1.521416841E2,1.008871994E3
1.532166391E2,1.008868027E3
1.542915431E2,1.008866196E3
1.553664541E2,1.008866196E3
1.564413851E2,1.008870163E3
1.575162801E2,1.008877563E3
1.585911741E2,1.008882446E3
1.596661591E2,1.008888702E3
1.607410641E2,1.008894119E3
1.618159701E2,1.008898621E3
1.628909011E2,1.008902664E3
1.639659001E2,1.008907394E3
1.650408341E2,1.008911819E3
1.661157611E2,1.008911819E3
1.671907771E2,1.008909073E3
1.682657381E2,1.008906555E3
1.693406231E2,1.008899918E3
1.704155981E2,1.008894348E3
1.714905211E2,1.008888474E3
1.725654421E2,1.008883896E3
1.736403371E2,1.008881531E3
1.747152081E2,1.008881531E3
1.757900901E2,1.008882828E3
1.768650071E2,1.008887634E3
1.779399291E2,1.008892899E3
1.790148621E2,1.008898239E3
1.800898041E2,1.008901291E3
1.811647921E2,1.008902817E3
1.822397671E2,1.008902817E3
1.833147301E2,1.008900452E3
1.843896421E2,1.008897171E3
1.854645511E2,1.008892899E3
1.865394541E2,1.008889923E3
1.876143601E2,1.008888397E3
1.886893251E2,1.008887863E3
1.897642291E2,1.008887863E3
1.908391511E2,1.008888702E3
1.919140701E2,1.008888702E3
1.929889731E2,1.008888016E3
1.940639021E2,1.008886032E3
1.951388541E2,1.008883896E3
1.962137991E2,1.008880234E3
1.972887031E2,1.008877792E3
1.983635971E2,1.008876038E3
1.994385131E2,1.008875809E3
2.005134391E2,1.008875809E3
2.015884301E2,1.008878403E3
2.026633761E2,1.008882599E3
2.037383281E2,1.008888550E3
2.048132151E2,1.008897705E3
2.058881571E2,1.008906326E3
2.069630741E2,1.008913956E3
2.080379671E2,1.008919830E3
2.091128721E2,1.008924484E3
2.101877561E2,1.008924484E3
2.112626441E2,1.008923492E3
2.123375571E2,1.008923187E3
2.134124501E2,1.008923492E3
2.144872991E2,1.008926010E3
2.155621611E2,1.008927689E3
2.166369961E2,1.008932724E3
2.177119151E2,1.008934402E3
2.187868571E2,1.008938751E3
2.198617461E2,1.008940048E3
2.209366521E2,1.008945084E3
2.220115601E2,1.008947601E3
2.230865111E2,1.008950958E3
2.241614011E2,1.008952332E3
2.252362931E2,1.008955078E3
2.263111721E2,1.008955231E3
2.273859901E2,1.008955917E3
2.284608101E2,1.008956299E3
2.295356611E2,1.008956299E3
2.306106271E2,1.008956299E3
2.316855631E2,1.008955841E3
2.327604771E2,1.008955688E3
2.338353041E2,1.008955078E3
2.349101651E2,1.008954010E3
2.359850491E2,1.008953323E3
2.370598971E2,1.008951492E3
2.381346991E2,1.008949127E3
2.392095591E2,1.008947601E3
2.402844221E2,1.008946762E3
2.413592991E2,1.008944092E3
2.424341601E2,1.008942337E3
2.435089461E2,1.008940735E3
2.445837881E2,1.008936234E3
2.456586731E2,1.008931427E3
2.467335581E2,1.008929062E3
2.478084441E2,1.008925934E3
2.488833331E2,1.008922119E3
2.499582251E2,1.008921967E3
2.510331241E2,1.008921967E3
2.521080041E2,1.008922806E3
2.531828551E2,1.008923187E3
2.542577451E2,1.008926849E3
2.553326531E2,1.008927841E3
2.564075681E2,1.008927841E3
2.574824501E2,1.008927460E3
2.585573161E2,1.008926773E3
2.596322801E2,1.008926773E3
2.607071461E2,1.008927231E3
2.617820091E2,1.008930359E3
2.628568921E2,1.008934174E3
2.639318221E2,1.008937225E3
2.650067431E2,1.008939896E3
2.660816551E2,1.008941269E3
2.671565471E2,1.008943176E3
2.682314601E2,1.008944016E3
2.693063201E2,1.008944016E3
2.703812171E2,1.008943863E3
2.714560541E2,1.008943405E3
2.725309521E2,1.008941574E3
2.736058321E2,1.008939896E3
2.746806881E2,1.008938446E3
2.757555601E2,1.008938370E3
2.768304181E2,1.008936462E3
2.779053001E2,1.008934631E3
2.789801881E2,1.008933334E3
2.800551211E2,1.008933105E3
2.811300461E2,1.008933105E3
2.822049301E2,1.008936691E3
2.832797801E2,1.008940887E3
2.843546941E2,1.008945541E3
2.854295811E2,1.008951035E3
2.865044981E2,1.008955688E3
2.875793721E2,1.008958435E3
2.886542211E2,1.008960342E3
2.897290801E2,1.008960953E3
2.908039341E2,1.008960953E3
2.918788221E2,1.008960724E3
2.929537481E2,1.008958588E3
2.940286861E2,1.008957748E3
2.951036141E2,1.008955383E3
2.961785141E2,1.008954773E3
2.972534371E2,1.008953781E3
2.983283391E2,1.008953781E3
2.994032731E2,1.008954010E3
3.004781951E2,1.008954010E3
3.015531301E2,1.008954010E3
3.026280421E2,1.008954773E3
3.037029551E2,1.008954773E3
3.047779121E2,1.008955383E3
3.058528701E2,1.008956223E3
3.069277751E2,1.008958359E3
3.080027031E2,1.008958588E3
3.090776451E2,1.008959045E3
3.101525721E2,1.008959427E3
3.112275531E2,1.008959427E3
3.123024951E2,1.008957062E3
3.133773811E2,1.008956757E3
3.144523121E2,1.008955841E3
3.155272251E2,1.008955383E3
3.166021771E2,1.008953934E3
3.176771251E2,1.008952942E3
3.187520751E2,1.008949509E3
3.198270231E2,1.008944931E3
3.209019331E2,1.008937531E3
3.219768291E2,1.008931046E3
3.230517121E2,1.008924637E3
3.241266281E2,1.008919678E3
3.252015741E2,1.008915405E3
3.262765081E2,1.008915253E3
3.273515391E2,1.008915253E3
3.284264831E2,1.008917389E3
3.295014301E2,1.008920135E3
3.305763651E2,1.008923874E3
3.316513011E2,1.008929138E3
3.327262561E2,1.008935623E3
3.338012401E2,1.008942108E3
3.348762081E2,1.008944855E3
3.359511521E2,1.008948898E3
3.370261001E2,1.008952332E3
3.381010361E2,1.008952332E3
3.391759761E2,1.008952866E3
3.402509141E2,1.008954773E3
3.413258431E2,1.008957138E3
3.424008351E2,1.008958435E3
3.434758271E2,1.008960724E3
3.445508041E2,1.008962784E3
3.456257741E2,1.008964005E3
3.467007511E2,1.008965759E3
3.477756621E2,1.008966599E3
3.488505711E2,1.008966599E3
3.499254601E2,1.008964844E3
3.510004271E2,1.008962021E3
3.520753401E2,1.008957977E3
3.531502621E2,1.008952866E3
3.542252151E2,1.008945541E3
3.553001961E2,1.008941956E3
3.563751601E2,1.008939438E3
3.574501371E2,1.008939438E3
3.585251011E2,1.008939438E3
3.596000271E2,1.008943863E3
3.606749011E2,1.008945312E3
3.617498681E2,1.008947067E3
3.628248091E2,1.008947067E3
3.638997701E2,1.008946381E3
3.649746501E2,1.008942871E3
3.660495051E2,1.008940964E3
3.671243521E2,1.008937988E3
3.681992741E2,1.008936462E3
3.692742581E2,1.008936081E3
3.703492211E2,1.008934402E3
3.714242631E2,1.008934326E3
3.724992111E2,1.008931885E3
3.735741281E2,1.008929749E3
3.746490681E2,1.008925552E3
3.757239911E2,1.008921967E3
3.767989341E2,1.008916702E3
3.778738931E2,1.008914185E3
3.789488061E2,1.008912125E3
3.800237171E2,1.008910141E3
3.810985991E2,1.008910141E3
3.821734661E2,1.008911438E3
3.832483551E2,1.008914337E3
3.843232341E2,1.008918228E3
3.853981611E2,1.008924255E3
3.864731351E2,1.008929291E3
3.875481221E2,1.008934555E3
3.886230631E2,1.008938599E3
3.896979821E2,1.008940506E3
3.907729011E2,1.008941574E3
3.918478221E2,1.008941574E3
3.929227571E2,1.008940125E3
3.939976461E2,1.008935471E3
3.950725631E2,1.008930206E3
3.961474531E2,1.008926544E3
3.972222431E2,1.008924484E3
3.982971171E2,1.008918991E3
3.993720201E2,1.008916855E3
4.004469201E2,1.008915482E3
4.015218101E2,1.008913956E3
4.025967361E2,1.008913956E3
4.036716251E2,1.008916092E3
4.047465401E2,1.008918839E3
4.058214371E2,1.008922195E3
4.068963661E2,1.008927460E3
4.079713061E2,1.008932877E3
4.090462051E2,1.008936691E3
4.101211211E2,1.008940506E3
4.111960501E2,1.008942337E3
4.122709141E2,1.008942337E3
4.133457821E2,1.008942566E3
4.144206881E2,1.008942566E3
4.154956081E2,1.008943253E3
4.165705751E2,1.008943253E3
4.176455371E2,1.008942642E3
4.187204621E2,1.008937378E3
4.197954221E2,1.008930359E3
4.208703761E2,1.008922119E3
4.219453471E2,1.008910446E3
4.230202721E2,1.008902817E3
4.240952051E2,1.008898544E3
4.251701641E2,1.008897324E3
4.262451101E2,1.008897324E3
4.273200681E2,1.008900223E3
4.283949831E2,1.008903427E3
4.294698811E2,1.008906860E3
4.305447981E2,1.008910217E3
4.316197901E2,1.008915710E3
4.326947601E2,1.008918762E3
4.337696751E2,1.008921814E3
4.348446821E2,1.008923035E3
4.359196201E2,1.008923035E3
4.369945911E2,1.008921738E3
4.380695781E2,1.008920975E3
4.391445951E2,1.008919907E3
4.402195691E2,1.008919373E3
4.412945481E2,1.008918381E3
4.423695291E2,1.008914566E3
4.434444811E2,1.008913727E3
4.445194331E2,1.008909607E3
4.455944191E2,1.008904572E3
4.466693781E2,1.008901520E3
4.477443421E2,1.008899002E3
4.488192751E2,1.008893814E3
4.498942201E2,1.008888702E3
4.509690991E2,1.008885498E3
4.520439761E2,1.008883820E3
4.531188691E2,1.008883820E3
4.541938191E2,1.008885040E3
4.552687421E2,1.008888702E3
4.563436321E2,1.008891830E3
4.574185371E2,1.008895645E3
4.584933811E2,1.008899460E3
4.595682771E2,1.008903656E3
4.606432391E2,1.008904877E3
4.617181881E2,1.008908920E3
4.627931381E2,1.008910980E3
4.638681371E2,1.008920288E3
4.649430351E2,1.008921356E3
4.660179191E2,1.008921814E3
4.670929101E2,1.008922958E3
4.681678481E2,1.008922958E3
4.692428661E2,1.008914795E3
4.703178051E2,1.008914795E3
4.713928121E2,1.008918228E3
4.724677831E2,1.008918533E3
4.735426781E2,1.008918533E3
4.746175421E2,1.008918533E3
4.756924721E2,1.008918610E3
4.767673461E2,1.008918610E3
4.778422551E2,1.008917923E3
4.789171571E2,1.008917084E3
4.799921481E2,1.008915482E3
4.810670771E2,1.008909988E3
4.821420321E2,1.008909760E3
4.832169841E2,1.008908463E3
4.842918981E2,1.008907471E3
4.853668281E2,1.008904572E3
4.864417461E2,1.008903809E3
4.875166771E2,1.008898239E3
4.885916191E2,1.008892136E3
4.896665371E2,1.008888855E3
4.907414941E2,1.008887024E3
4.918164071E2,1.008884964E3
4.928913911E2,1.008884888E3
4.939663371E2,1.008884659E3
4.950413031E2,1.008882599E3
4.961162151E2,1.008879395E3
4.971911331E2,1.008874817E3
4.982660041E2,1.008872528E3
4.993409851E2,1.008872223E3
5.004159271E2,1.008872223E3
5.014908831E2,1.008874588E3
5.025658051E2,1.008876953E3
5.036407091E2,1.008880920E3
5.047156761E2,1.008883591E3
5.057906351E2,1.008884125E3
5.068655291E2,1.008884125E3
5.079405281E2,1.008883438E3
5.090154961E2,1.008881989E3
5.100905081E2,1.008877792E3
5.111654631E2,1.008876648E3
5.122404101E2,1.008870392E3
5.133154001E2,1.008868103E3
5.143903561E2,1.008863297E3
5.154652911E2,1.008859482E3
5.165402701E2,1.008859482E3
5.176152361E2,1.008861160E3
5.186902191E2,1.008864441E3
5.197651471E2,1.008867874E3
5.208401241E2,1.008872910E3
5.219151361E2,1.008876114E3
5.229901121E2,1.008877792E3
5.240650661E2,1.008878632E3
5.251399871E2,1.008879166E3
5.262149451E2,1.008879395E3
5.272899601E2,1.008879395E3
5.283649791E2,1.008880463E3
5.294399521E2,1.008882751E3
5.305149781E2,1.008884888E3
5.315900021E2,1.008886185E3
5.326650091E2,1.008887253E3
5.337399311E2,1.008887253E3
5.348149171E2,1.008885574E3
5.358899681E2,1.008881912E3
5.369649171E2,1.008880310E3
5.380398431E2,1.008876877E3
5.391147941E2,1.008872223E3
5.401897451E2,1.008871613E3
5.412646441E2,1.008869324E3
5.423395691E2,1.008867798E3
5.434145161E2,1.008867188E3
5.444894851E2,1.008867188E3
5.455644721E2,1.008868256E3
5.466394061E2,1.008870239E3
5.477144061E2,1.008871002E3
5.487893441E2,1.008871078E3
5.498642511E2,1.008873901E3
5.509392391E2,1.008873901E3
5.520142891E2,1.008873901E3
5.530893141E2,1.008872757E3
5.541642881E2,1.008872757E3
5.552392801E2,1.008870239E3
5.563142781E2,1.008866348E3
5.573892341E2,1.008866196E3
5.584641221E2,1.008865738E3
5.595390171E2,1.008864136E3
5.606139451E2,1.008861694E3
5.616888611E2,1.008859100E3
5.627638161E2,1.008856277E3
5.638387151E2,1.008852921E3
5.649136561E2,1.008851242E3
5.659886131E2,1.008851166E3
5.670635491E2,1.008851242E3
5.681384691E2,1.008853378E3
5.692133931E2,1.008855209E3
5.702883841E2,1.008857117E3
5.713634021E2,1.008857269E3
5.724384231E2,1.008857269E3
5.735133591E2,1.008855896E3
5.745882621E2,1.008853607E3
5.756632371E2,1.008853302E3
5.767381781E2,1.008852234E3
5.778131651E2,1.008851624E3
5.788881491E2,1.008851624E3
5.799630931E2,1.008852081E3
5.810380091E2,1.008852081E3
5.821128901E2,1.008852234E3
5.831877091E2,1.008851166E3
5.842625491E2,1.008851166E3
5.853374431E2,1.008850327E3
5.864123481E2,1.008850327E3
5.874872301E2,1.008850632E3
5.885621081E2,1.008850632E3
5.896369421E2,1.008849945E3
5.907118151E2,1.008849792E3
5.917866871E2,1.008848343E3
5.928616061E2,1.008846436E3
5.939364901E2,1.008846207E3
5.950114071E2,1.008845291E3
5.960863561E2,1.008845291E3
5.971613331E2,1.008844910E3
5.982363311E2,1.008844910E3
5.993113641E2,1.008844757E3
6.003863301E2,1.008842545E3
6.014613171E2,1.008841705E3
6.025363011E2,1.008837738E3
6.036113121E2,1.008836136E3
6.046862751E2,1.008833313E3
6.057611791E2,1.008831253E3
6.068361141E2,1.008828506E3
6.079110921E2,1.008825607E3
6.089860131E2,1.008825607E3
6.100609261E2,1.008826828E3
6.111358311E2,1.008828964E3
6.122107621E2,1.008830872E3
6.132857371E2,1.008830872E3
6.143607041E2,1.008830414E3
6.154357061E2,1.008828506E3
6.165107081E2,1.008824310E3
6.175856071E2,1.008820114E3
6.186605671E2,1.008817062E3
6.197355331E2,1.008816681E3
6.208104791E2,1.008816223E3
6.218853701E2,1.008815689E3
6.229602851E2,1.008815613E3
6.240352341E2,1.008815689E3
6.251101861E2,1.008815613E3
6.261850871E2,1.008815918E3
6.272599951E2,1.008815613E3
6.283348501E2,1.008815689E3
6.294097751E2,1.008815460E3
6.304847221E2,1.008815460E3
6.315597061E2,1.008815460E3
6.326346481E2,1.008816299E3
6.337096281E2,1.008817978E3
6.347846271E2,1.008818588E3
6.358595631E2,1.008819427E3
6.369345121E2,1.008819656E3
6.380094691E2,1.008819656E3
6.390844181E2,1.008819504E3
6.401593731E2,1.008818207E3
6.412343561E2,1.008818207E3
6.423093101E2,1.008817825E3
6.433842801E2,1.008817825E3
6.444592301E2,1.008817825E3
6.455342181E2,1.008816299E3
6.466091631E2,1.008813782E3
6.476841171E2,1.008810577E3
6.487591151E2,1.008805695E3
6.498341391E2,1.008799896E3
6.509091711E2,1.008795929E3
6.519841011E2,1.008795242E3
6.530590891E2,1.008795242E3
6.541340591E2,1.008795624E3
6.552089841E2,1.008795853E3
6.562838791E2,1.008795624E3
6.573587701E2,1.008795853E3
6.584336421E2,1.008795471E3
6.595085391E2,1.008795471E3
6.605834741E2,1.008795471E3
6.616584481E2,1.008796463E3
6.627333391E2,1.008798141E3
6.638082591E2,1.008799438E3
6.648831301E2,1.008799667E3
6.659580331E2,1.008801193E3
6.670329541E2,1.008801193E3
6.681078681E2,1.008800278E3
6.691827601E2,1.008799820E3
6.702577291E2,1.008799820E3
6.713326971E2,1.008797531E3
6.724076761E2,1.008795471E3
6.734825921E2,1.008793869E3
6.745575021E2,1.008791199E3
6.756323781E2,1.008790817E3
6.767073081E2,1.008789597E3
6.777822131E2,1.008789597E3
6.788572101E2,1.008791428E3
6.799322041E2,1.008792114E3
6.810071471E2,1.008792114E3
6.820821251E2,1.008791504E3
6.831571401E2,1.008790131E3
6.842321371E2,1.008787384E3
6.853071251E2,1.008782349E3
6.863820641E2,1.008780136E3
6.874570291E2,1.008778152E3
6.885320541E2,1.008777161E3
6.896070491E2,1.008777618E3
6.906820911E2,1.008777618E3
6.917570631E2,1.008777618E3
6.928321271E2,1.008776932E3
6.939071561E2,1.008774643E3
6.949821391E2,1.008774185E3
6.960571281E2,1.008773499E3
6.971320841E2,1.008769379E3
6.982070491E2,1.008769379E3
6.992820441E2,1.008769531E3
7.003569361E2,1.008769531E3
7.014318321E2,1.008769531E3
7.025067401E2,1.008772507E3
7.035816411E2,1.008774338E3
7.046565551E2,1.008775482E3
7.057314581E2,1.008778381E3
7.068063591E2,1.008780289E3
7.078812871E2,1.008781128E3
7.089562191E2,1.008781738E3
7.100310841E2,1.008783035E3
7.111058931E2,1.008783722E3
7.121807921E2,1.008784103E3
7.132557201E2,1.008785782E3
7.143306481E2,1.008786163E3
7.154056051E2,1.008786392E3
7.164805251E2,1.008786392E3
7.175555021E2,1.008786545E3
7.186304651E2,1.008786545E3
7.197054241E2,1.008786774E3
7.207803771E2,1.008786774E3
7.218552611E2,1.008786392E3
7.229301331E2,1.008786240E3
7.240050091E2,1.008785324E3
7.250799401E2,1.008785095E3
7.261549011E2,1.008783646E3
7.272298191E2,1.008783646E3
7.283046511E2,1.008784943E3
7.293794721E2,1.008785324E3
7.304543371E2,1.008785934E3
7.315291721E2,1.008787231E3
7.326040401E2,1.008787231E3
7.336789001E2,1.008787231E3
7.347538491E2,1.008787384E3
7.358287731E2,1.008787003E3
7.369036561E2,1.008787079E3
7.379785211E2,1.008787079E3
7.390533741E2,1.008787231E3
7.401282161E2,1.008787231E3
7.412031581E2,1.008787231E3
7.422780941E2,1.008787231E3
7.433530181E2,1.008785172E3
7.444279931E2,1.008783646E3
7.455028801E2,1.008780670E3
7.465777631E2,1.008779831E3
7.476526371E2,1.008777618E3
7.487275251E2,1.008776932E3
7.498024191E2,1.008776932E3
7.508772931E2,1.008777390E3
7.519522061E2,1.008777618E3
7.530271281E2,1.008778152E3
7.541020391E2,1.008778839E3
7.551769791E2,1.008780136E3
7.562518891E2,1.008781586E3
7.573268671E2,1.008781815E3
7.584017991E2,1.008783035E3
7.594767961E2,1.008783493E3
7.605517501E2,1.008783493E3
7.616266801E2,1.008780975E3
7.627016131E2,1.008778381E3
7.637765171E2,1.008777542E3
7.648514971E2,1.008772278E3
7.659264821E2,1.008770370E3
7.670015091E2,1.008770370E3
7.680765051E2,1.008770142E3
7.691514791E2,1.008768539E3
7.702264051E2,1.008768539E3
7.713013041E2,1.008768539E3
7.723762221E2,1.008768082E3
7.734511491E2,1.008768082E3
7.745261061E2,1.008771057E3
7.756010381E2,1.008773804E3
7.766760051E2,1.008776474E3
7.777509681E2,1.008776703E3
7.788258711E2,1.008778839E3
7.799007651E2,1.008780975E3
7.809756371E2,1.008780975E3
7.820504951E2,1.008781509E3
7.831253151E2,1.008782806E3
7.842001951E2,1.008782806E3
7.852750541E2,1.008781357E3
7.863499131E2,1.008780975E3
7.874248311E2,1.008780975E3
7.884996771E2,1.008780518E3
7.895745581E2,1.008779907E3
7.906494161E2,1.008777924E3
7.917242881E2,1.008774872E3
7.927991771E2,1.008771210E3
7.938741051E2,1.008764954E3
7.949490191E2,1.008757782E3
7.960239411E2,1.008752136E3
7.970988321E2,1.008747025E3
7.981737221E2,1.008742218E3
7.992485961E2,1.008739700E3
8.003234891E2,1.008739700E3
8.013983641E2,1.008741074E3
8.024732251E2,1.008743057E3
8.035480801E2,1.008747253E3
8.046229671E2,1.008752747E3
8.056977811E2,1.008760452E3
8.067726391E2,1.008765106E3
8.078475111E2,1.008769913E3
8.089223901E2,1.008773804E3
8.099972361E2,1.008776093E3
8.110721071E2,1.008776932E3
8.121469681E2,1.008777771E3
8.132217951E2,1.008777771E3
8.142966101E2,1.008777771E3
8.153714801E2,1.008778152E3
8.164463541E2,1.008778152E3
8.175212771E2,1.008777390E3
8.185961871E2,1.008776855E3
8.196710651E2,1.008775406E3
8.207459351E2,1.008773499E3
8.218208101E2,1.008770218E3
8.228957411E2,1.008768082E3
8.239706271E2,1.008765717E3
8.250455181E2,1.008762436E3
8.261204031E2,1.008760529E3
8.271952981E2,1.008758850E3
8.282701421E2,1.008757935E3
8.293449991E2,1.008757553E3
8.304198251E2,1.008757553E3
8.314947161E2,1.008758621E3
8.325695201E2,1.008761292E3
8.336443811E2,1.008762360E3
8.347192321E2,1.008763657E3
8.357940461E2,1.008766174E3
8.368689121E2,1.008767853E3
8.379437781E2,1.008768234E3
8.390185801E2,1.008769150E3
8.400934581E2,1.008769989E3
8.411683071E2,1.008769989E3
8.422431801E2,1.008769989E3
8.433180921E2,1.008769608E3
8.443929701E2,1.008769531E3
8.454677991E2,1.008769379E3
8.465426891E2,1.008769531E3
8.476175491E2,1.008769760E3
8.486923741E2,1.008769760E3
8.497671801E2,1.008769073E3
8.508420241E2,1.008766556E3
8.519168771E2,1.008763504E3
8.529917301E2,1.008759003E3
8.540665911E2,1.008752747E3
8.551414771E2,1.008747864E3
8.562163581E2,1.008742752E3
8.572912021E2,1.008737183E3
8.583660471E2,1.008732986E3
8.594409411E2,1.008729401E3
8.605157781E2,1.008729401E3
8.615906461E2,1.008731842E3
8.626654431E2,1.008736954E3
8.637402531E2,1.008742981E3
8.648150781E2,1.008750992E3
8.658899481E2,1.008755722E3
8.669648421E2,1.008758774E3
8.680397201E2,1.008760300E3
8.691145921E2,1.008763885E3
8.701894351E2,1.008767471E3
8.712643021E2,1.008769302E3
8.723392041E2,1.008772354E3
8.734141271E2,1.008776016E3
8.744890491E2,1.008776093E3
8.755639241E2,1.008776474E3
8.766389161E2,1.008776474E3
8.777138781E2,1.008778229E3
8.787888261E2,1.008778458E3
8.798637431E2,1.008778839E3
8.809386361E2,1.008780746E3
8.820135491E2,1.008783646E3
8.830884111E2,1.008785172E3
8.841632941E2,1.008785782E3
8.852382131E2,1.008788681E3
8.863131641E2,1.008788757E3
8.873881671E2,1.008788757E3
8.884631271E2,1.008789749E3
8.895380391E2,1.008789749E3
8.906129411E2,1.008788071E3
8.916878281E2,1.008787079E3
8.927626971E2,1.008785324E3
8.938376011E2,1.008783035E3
8.949124691E2,1.008780441E3
8.959873961E2,1.008778152E3
8.970622821E2,1.008776321E3
8.981371921E2,1.008774872E3
8.992120441E2,1.008774338E3
9.002868741E2,1.008774338E3
9.013617631E2,1.008775635E3
9.024366121E2,1.008778000E3
9.035114901E2,1.008780441E3
9.045863961E2,1.008781281E3
9.056613171E2,1.008783646E3
9.067362011E2,1.008784714E3
9.078110861E2,1.008785706E3
9.088859441E2,1.008788071E3
9.099607771E2,1.008789368E3
9.110356961E2,1.008789368E3
9.121106211E2,1.008788528E3
9.131855431E2,1.008787231E3
9.142604801E2,1.008785706E3
9.153353871E2,1.008783722E3
9.164102721E2,1.008781128E3
9.174851551E2,1.008778381E3
9.185600951E2,1.008774338E3
9.196350321E2,1.008767700E3
9.207099441E2,1.008760681E3
9.217848321E2,1.008756332E3
9.228597641E2,1.008753967E3
9.239346721E2,1.008753967E3
9.250095981E2,1.008755646E3
9.260845291E2,1.008762665E3
9.271594891E2,1.008768692E3
9.282344131E2,1.008775177E3
9.293093701E2,1.008779831E3
9.303843381E2,1.008785172E3
9.314592721E2,1.008785706E3
9.325341691E2,1.008786621E3
9.336090891E2,1.008787689E3
9.346840451E2,1.008789139E3
