"Time (s)","Pressure (hPa)"
2.162748157E1,1.016329224E3
2.164765076E1,1.016322998E3
2.166772864E1,1.016320312E3
2.168676258E1,1.016308044E3
2.170674695E1,1.016320740E3
2.172677771E1,1.016327576E3
2.174672351E1,1.016323608E3
2.176672376E1,1.016305969E3
2.178672351E1,1.016300415E3
2.180672205E1,1.016286865E3
2.182672351E1,1.016294373E3
2.184671277E1,1.016305420E3
2.186678089E1,1.016300537E3
2.188709681E1,1.016316711E3
2.190695764E1,1.016303772E3
2.192717786E1,1.016315735E3
2.194737268E1,1.016304688E3
2.196741760E1,1.016309631E3
2.198758191E1,1.016303589E3
2.200768177E1,1.016304749E3
2.202790882E1,1.016294128E3
2.204674182E1,1.016330566E3
2.206672351E1,1.016339233E3
2.208674109E1,1.016319946E3
2.210682825E1,1.016316711E3
2.212672376E1,1.016311646E3
2.214672351E1,1.016307739E3
2.216672327E1,1.016316589E3
2.218672303E1,1.016337891E3
2.220676062E1,1.016324463E3
2.222707068E1,1.016321594E3
2.224705481E1,1.016323975E3
2.226745481E1,1.016317444E3
2.228720154E1,1.016319946E3
2.230754383E1,1.016313904E3
2.232750794E1,1.016304626E3
2.234759729E1,1.016320740E3
2.236782483E1,1.016319702E3
2.238673938E1,1.016320312E3
2.240674720E1,1.016325562E3
2.242678186E1,1.016311707E3
2.244672302E1,1.016321167E3
2.246672425E1,1.016318909E3
2.248672351E1,1.016342224E3
2.250672522E1,1.016315735E3
2.252672351E1,1.016315308E3
2.254672107E1,1.016322083E3
2.256699598E1,1.016347351E3
2.258691858E1,1.016335388E3
2.260731858E1,1.016341736E3
2.262726477E1,1.016337646E3
2.264731995E1,1.016342102E3
2.266750403E1,1.016307190E3
2.268758020E1,1.016321716E3
2.270776575E1,1.016307434E3
2.272812586E1,1.016318909E3
2.274673767E1,1.016318298E3
2.276675940E1,1.016332642E3
2.278672400E1,1.016357300E3
2.280672302E1,1.016339905E3
2.282672400E1,1.016318298E3
2.284672351E1,1.016337097E3
2.286672351E1,1.016325745E3
2.288688611E1,1.016310852E3
2.290694519E1,1.016323425E3
2.292681140E1,1.016289490E3
2.294702527E1,1.016323120E3
2.296713758E1,1.016312683E3
2.298753758E1,1.016338257E3
2.300743250E1,1.016307678E3
2.302752088E1,1.016312073E3
2.304774793E1,1.016316895E3
2.306797254E1,1.016293274E3
2.308675574E1,1.016322876E3
2.310682972E1,1.016303589E3
2.312673914E1,1.016312195E3
2.314672376E1,1.016319946E3
2.316674060E1,1.016308838E3
2.318670008E1,1.016319946E3
2.320675818E1,1.016307190E3
2.322672449E1,1.016336487E3
2.324706556E1,1.016310852E3
2.326722937E1,1.016321960E3
2.328693616E1,1.016320496E3
2.330724890E1,1.016312683E3
2.332718762E1,1.016332825E3
2.334736438E1,1.016340698E3
2.336748865E1,1.016310852E3
2.338765052E1,1.016276550E3
2.340790906E1,1.016303040E3
2.342778552E1,1.016312500E3
2.344673474E1,1.016295349E3
2.346707190E1,1.016324158E3
2.348669983E1,1.016309631E3
2.350673035E1,1.016326050E3
2.352672449E1,1.016294495E3
2.354703308E1,1.016292114E3
2.356672376E1,1.016304016E3
2.358712376E1,1.016302979E3
2.360676746E1,1.016309570E3
2.362695179E1,1.016315308E3
2.364702234E1,1.016298157E3
2.366721302E1,1.016311035E3
2.368733533E1,1.016310120E3
2.370743714E1,1.016311035E3
2.372763977E1,1.016324463E3
2.374803977E1,1.016331482E3
2.376751038E1,1.016320740E3
2.378671521E1,1.016298401E3
2.380673084E1,1.016286865E3
2.382672351E1,1.016312195E3
2.384672303E1,1.016341492E3
2.386668885E1,1.016328552E3
2.388671204E1,1.016341919E3
2.390675794E1,1.016319336E3
2.392672327E1,1.016320740E3
2.394672425E1,1.016326782E3
2.396673010E1,1.016315857E3
2.398693836E1,1.016325012E3
2.400695130E1,1.016319519E3
2.402713367E1,1.016335571E3
2.404753367E1,1.016322083E3
2.406774646E1,1.016319946E3
2.408767566E1,1.016315735E3
2.410773572E1,1.016301270E3
2.412797156E1,1.016312073E3
2.414673426E1,1.016309082E3
2.416672351E1,1.016319885E3
2.418680359E1,1.016329224E3
2.420672449E1,1.016335571E3
2.422672376E1,1.016315002E3
2.424671228E1,1.016348633E3
2.426694837E1,1.016321350E3
2.428672425E1,1.016323669E3
2.430671155E1,1.016316101E3
2.432675012E1,1.016295654E3
2.434690076E1,1.016306641E3
2.436704676E1,1.016304260E3
2.438715076E1,1.016320923E3
2.440735828E1,1.016332642E3
2.442765100E1,1.016331787E3
2.444751575E1,1.016316345E3
2.446769544E1,1.016341492E3
2.448675476E1,1.016323120E3
2.450674622E1,1.016297729E3
2.452672303E1,1.016290833E3
2.454681678E1,1.016332092E3
2.456672400E1,1.016342102E3
2.458672351E1,1.016316345E3
2.460675281E1,1.016302612E3
2.462672376E1,1.016321594E3
2.464671936E1,1.016328613E3
2.466684802E1,1.016336670E3
2.468687708E1,1.016330872E3
2.470722644E1,1.016344788E3
2.472720154E1,1.016334961E3
2.474732752E1,1.016338379E3
2.476772752E1,1.016341370E3
2.478747083E1,1.016321716E3
2.480765174E1,1.016312378E3
2.482774524E1,1.016322266E3
2.484673157E1,1.016321594E3
2.486672376E1,1.016322632E3
2.488673572E1,1.016340332E3
2.490672351E1,1.016340332E3
2.492672351E1,1.016316101E3
2.494672351E1,1.016334412E3
2.496672400E1,1.016312195E3
2.498672327E1,1.016324524E3
2.500669495E1,1.016347595E3
2.502683216E1,1.016366333E3
2.504698548E1,1.016341125E3
2.506706263E1,1.016354492E3
2.508727503E1,1.016326172E3
2.510767503E1,1.016333069E3
2.512745398E1,1.016332275E3
2.514759436E1,1.016341125E3
2.516784192E1,1.016329834E3
2.518675476E1,1.016336548E3
2.520674744E1,1.016339050E3
2.522672376E1,1.016321594E3
2.524672327E1,1.016336487E3
2.526676404E1,1.016335815E3
2.528671082E1,1.016323364E3
2.530672376E1,1.016331604E3
2.532672400E1,1.016332336E3
2.534670569E1,1.016347961E3
2.536676380E1,1.016347351E3
2.538691028E1,1.016336487E3
2.540702185E1,1.016341125E3
2.542721643E1,1.016328979E3
2.544748816E1,1.016336487E3
2.546735022E1,1.016333435E3
2.548757972E1,1.016334473E3
2.550766248E1,1.016343445E3
2.552777430E1,1.016358826E3
2.554672742E1,1.016350037E3
2.556672425E1,1.016339539E3
2.558673889E1,1.016336182E3
2.560668689E1,1.016355652E3
2.562671228E1,1.016344360E3
2.564672376E1,1.016363281E3
2.566674036E1,1.016351807E3
2.568669959E1,1.016340271E3
2.570672278E1,1.016344360E3
2.572689246E1,1.016356750E3
2.574698157E1,1.016369080E3
2.576738157E1,1.016341309E3
2.578741931E1,1.016355713E3
2.580730652E1,1.016369751E3
2.582747644E1,1.016374023E3
2.584770203E1,1.016345520E3
2.586776209E1,1.016341248E3
2.588675525E1,1.016347229E3
2.590673010E1,1.016340637E3
2.592677698E1,1.016341919E3
2.594672351E1,1.016339783E3
2.596678040E1,1.016344360E3
2.598672327E1,1.016347046E3
2.600671741E1,1.016351196E3
2.602671082E1,1.016360901E3
2.604671204E1,1.016341736E3
2.606711204E1,1.016338257E3
2.608721741E1,1.016332458E3
2.610712049E1,1.016341919E3
2.612738318E1,1.016345337E3
2.614726844E1,1.016324524E3
2.616747449E1,1.016358276E3
2.618758997E1,1.016324524E3
2.620770472E1,1.016322998E3
2.622789685E1,1.016317139E3
2.624673157E1,1.016330017E3
2.626670764E1,1.016338196E3
2.628670105E1,1.016332520E3
2.630675891E1,1.016347351E3
2.632672303E1,1.016342834E3
2.634672376E1,1.016357910E3
2.636672303E1,1.016337891E3
2.638673718E1,1.016353210E3
2.640676038E1,1.016345642E3
2.642688221E1,1.016356628E3
2.644717102E1,1.016359070E3
2.646736487E1,1.016366760E3
2.648719031E1,1.016347595E3
2.650740271E1,1.016339539E3
2.652780271E1,1.016377991E3
2.654794764E1,1.016353760E3
2.656812195E1,1.016340332E3
2.658675501E1,1.016353088E3
2.660672986E1,1.016335266E3
2.662672327E1,1.016308594E3
2.664672351E1,1.016352417E3
2.666672376E1,1.016323853E3
2.668672327E1,1.016327820E3
2.670671668E1,1.016360413E3
2.672672742E1,1.016339783E3
2.674681531E1,1.016344177E3
2.676717639E1,1.016339233E3
2.678703040E1,1.016322083E3
2.680728357E1,1.016337219E3
2.682714905E1,1.016356995E3
2.684735681E1,1.016329224E3
2.686749060E1,1.016328857E3
2.688763050E1,1.016296326E3
2.690775940E1,1.016319214E3
2.692789905E1,1.016335876E3
2.694672937E1,1.016323669E3
2.696676917E1,1.016322083E3
2.698669593E1,1.016322998E3
2.700670423E1,1.016308594E3
2.702669056E1,1.016329407E3
2.704672303E1,1.016341125E3
2.706672327E1,1.016333862E3
2.708672400E1,1.016324402E3
2.710681556E1,1.016344788E3
2.712682508E1,1.016333069E3
2.714705921E1,1.016347351E3
2.716695911E1,1.016342529E3
2.718717957E1,1.016332031E3
2.720727771E1,1.016354492E3
2.722742078E1,1.016351013E3
2.724760706E1,1.016348694E3
2.726800706E1,1.016355896E3
2.728675452E1,1.016347229E3
2.730672986E1,1.016331604E3
2.732672376E1,1.016341797E3
2.734686096E1,1.016340820E3
2.736722010E1,1.016349182E3
2.738672327E1,1.016353271E3
2.740687073E1,1.016347351E3
2.742672351E1,1.016345276E3
2.744671399E1,1.016354614E3
2.746675476E1,1.016355957E3
2.748700281E1,1.016377441E3
2.750695154E1,1.016356445E3
2.752712854E1,1.016367126E3
2.754720105E1,1.016377441E3
2.756742566E1,1.016382385E3
2.758752454E1,1.016371399E3
2.760761316E1,1.016363892E3
2.762782727E1,1.016358459E3
2.764679627E1,1.016355957E3
2.766672351E1,1.016351807E3
2.768672327E1,1.016341919E3
2.770672327E1,1.016324707E3
2.772672278E1,1.016362488E3
2.774672302E1,1.016332336E3
2.776676892E1,1.016360107E3
2.778672327E1,1.016357300E3
2.780674475E1,1.016359436E3
2.782697986E1,1.016350647E3
2.784687195E1,1.016334839E3
2.786703040E1,1.016357666E3
2.788716907E1,1.016385071E3
2.790729090E1,1.016371948E3
2.792744788E1,1.016360352E3
2.794754676E1,1.016355347E3
2.796774231E1,1.016343994E3
2.798676111E1,1.016363159E3
2.800673011E1,1.016358032E3
2.802672400E1,1.016336121E3
2.804672425E1,1.016352173E3
2.806674182E1,1.016353455E3
2.808671057E1,1.016347351E3
2.810677356E1,1.016368286E3
2.812672327E1,1.016362122E3
2.814672449E1,1.016381104E3
2.816692151E1,1.016365967E3
2.818682752E1,1.016364258E3
2.820698987E1,1.016358276E3
2.822723987E1,1.016356628E3
2.824732581E1,1.016379639E3
2.826772581E1,1.016349182E3
2.828748328E1,1.016368164E3
2.830768518E1,1.016372131E3
2.832793909E1,1.016362915E3
2.834673059E1,1.016353455E3
2.836672303E1,1.016369934E3
2.838672327E1,1.016359863E3
2.840672376E1,1.016348694E3
2.842672400E1,1.016358582E3
2.844672302E1,1.016365173E3
2.846672376E1,1.016363159E3
2.848686243E1,1.016348938E3
2.850687195E1,1.016341248E3
2.852675598E1,1.016357910E3
2.854692517E1,1.016322998E3
2.856732517E1,1.016358337E3
