"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.038453400E-1,-4.276056774E-3,2.596177394E-3,-1.130100712E-2
2.060808130E-1,-9.162978269E-3,1.527163084E-3,-1.389718428E-2
2.083170190E-1,-1.298088674E-2,-4.428773187E-3,-1.023199316E-2
2.105531030E-1,-9.162978269E-3,-2.138028387E-3,-1.267545391E-2
2.127897370E-1,-6.108652451E-4,1.374446787E-3,-1.007927675E-2
2.150261870E-1,3.207042580E-3,1.221730490E-3,-1.007927675E-2
2.172597070E-1,3.207042580E-3,1.221730490E-3,-1.130100712E-2
2.194884670E-1,-3.054326167E-3,1.374446787E-3,-1.007927675E-2
2.217362700E-1,-4.428773187E-3,-5.803219974E-3,-1.267545391E-2
2.239719260E-1,-1.832595794E-3,-1.069014193E-3,-1.374446787E-2
2.262108790E-1,-2.901609987E-3,3.817907767E-3,-1.252273750E-2
2.284442780E-1,-1.679879380E-3,3.817907767E-3,-1.374446787E-2
2.306807890E-1,3.207042580E-3,1.221730490E-3,-8.857546374E-3
2.329171170E-1,4.276056774E-3,0.000000000E0,-7.635815535E-3
2.351537500E-1,5.497787148E-3,-3.665191587E-3,-7.635815535E-3
2.373912990E-1,6.108652451E-4,-2.290744567E-3,-1.007927675E-2
2.396273830E-1,-1.832595794E-3,-1.069014193E-3,-1.130100712E-2
2.418627350E-1,-4.276056774E-3,1.527163113E-4,-1.130100712E-2
2.440988190E-1,-1.679879380E-3,3.817907767E-3,-1.374446787E-2
2.463353910E-1,3.207042580E-3,2.443460980E-3,-1.496619824E-2
2.485719630E-1,4.428773187E-3,2.443460980E-3,-1.252273750E-2
2.508082300E-1,5.650503561E-3,2.443460980E-3,-1.252273750E-2
2.530446190E-1,3.207042580E-3,3.665191587E-3,-1.130100712E-2
2.552823510E-1,7.635815418E-4,1.374446787E-3,-1.130100712E-2
2.575181300E-1,-1.985311974E-3,-8.399397135E-3,-8.857546374E-3
2.597534210E-1,-3.207042580E-3,-5.955935922E-3,-7.635815535E-3
2.619899320E-1,6.108652451E-4,-4.734205548E-3,-8.857546374E-3
2.642265040E-1,4.276056774E-3,0.000000000E0,-1.007927675E-2
2.664628930E-1,8.093964309E-3,0.000000000E0,-1.130100712E-2
2.686990990E-1,5.650503561E-3,4.886921961E-3,-1.252273750E-2
2.709356720E-1,7.635815418E-4,6.108652335E-3,-1.374446787E-2
2.731732810E-1,-5.497787148E-3,2.596177394E-3,-1.252273750E-2
2.754093650E-1,-4.276056774E-3,1.527163113E-4,-1.252273750E-2
2.776446560E-1,-1.832595794E-3,-1.069014193E-3,-1.130100712E-2
2.798804350E-1,1.985311974E-3,2.443460980E-3,-1.007927675E-2
2.821168850E-1,-6.108652451E-4,-1.069014193E-3,-1.007927675E-2
2.843539460E-1,6.108652451E-4,-1.069014193E-3,-1.007927675E-2
2.865902740E-1,-1.832595794E-3,1.527163113E-4,-1.130100712E-2
2.888267240E-1,-4.276056774E-3,1.374446787E-3,-1.007927675E-2
2.910643340E-1,-9.162978269E-3,1.527163084E-3,-1.267545391E-2
2.933001740E-1,-4.276056774E-3,2.596177394E-3,-1.252273750E-2
2.955359520E-1,-1.679879380E-3,5.039638374E-3,-1.007927675E-2
2.977730120E-1,1.985311974E-3,4.886921961E-3,-1.130100712E-2
3.000079980E-1,3.054326167E-3,-1.221730490E-3,-1.007927675E-2
3.022448760E-1,7.635815418E-4,1.374446787E-3,-1.252273750E-2
3.044809600E-1,-4.581489484E-4,1.374446787E-3,-1.252273750E-2
3.067144800E-1,-4.276056774E-3,-3.512475174E-3,-1.252273750E-2
3.089429960E-1,-8.093964309E-3,-3.359758761E-3,-1.023199316E-2
3.111910430E-1,-3.054326167E-3,1.527163113E-4,-1.007927675E-2
3.134266990E-1,-6.108652451E-4,1.527163113E-4,-1.130100712E-2
3.156655290E-1,1.985311974E-3,1.221730490E-3,-1.007927675E-2
3.178980130E-1,5.650503561E-3,2.443460980E-3,-1.130100712E-2
3.201282980E-1,4.276056774E-3,-1.221730490E-3,-1.374446787E-2
3.223573630E-1,1.832595794E-3,-1.069014193E-3,-1.130100712E-2
3.245969260E-1,-6.108652451E-4,-4.734205548E-3,-1.007927675E-2
3.268444850E-1,-4.276056774E-3,-1.069014193E-3,-8.857546374E-3
3.290731840E-1,-5.497787148E-3,-9.162978968E-4,-7.635815535E-3
3.313204990E-1,-1.832595794E-3,1.374446787E-3,-1.007927675E-2
3.335535310E-1,5.497787148E-3,-2.443460980E-3,-1.007927675E-2
3.357929710E-1,6.719517522E-3,-1.221730490E-3,-1.130100712E-2
3.380239890E-1,6.872233935E-3,1.221730490E-3,-1.252273750E-2
3.402523830E-1,1.985311974E-3,2.443460980E-3,-1.252273750E-2
3.425016500E-1,-1.832595794E-3,-2.290744567E-3,-1.130100712E-2
3.447370020E-1,-1.832595794E-3,1.527163113E-4,-1.130100712E-2
3.469760760E-1,-6.108652451E-4,-2.290744567E-3,-1.007927675E-2
3.492078890E-1,6.108652451E-4,-3.512475174E-3,-1.252273750E-2
3.514445220E-1,4.276056774E-3,-2.443460980E-3,-1.007927675E-2
3.536810330E-1,4.428773187E-3,1.221730490E-3,-1.130100712E-2
3.559176660E-1,-4.581489484E-4,3.817907767E-3,-7.635815535E-3
3.581539940E-1,-5.497787148E-3,-9.162978968E-4,-1.007927675E-2
3.603905660E-1,-6.872233935E-3,-4.581489135E-3,-1.267545391E-2
3.626281150E-1,-3.207042580E-3,-5.955935922E-3,-1.252273750E-2
3.648641990E-1,1.832595794E-3,-5.955935922E-3,-1.007927675E-2
3.670974760E-1,3.054326167E-3,-4.734205548E-3,-1.130100712E-2
3.693272120E-1,3.207042580E-3,2.443460980E-3,-1.130100712E-2
3.715716580E-1,1.832595794E-3,-1.069014193E-3,-1.130100712E-2
3.738085350E-1,-3.054326167E-3,-4.734205548E-3,-1.252273750E-2
3.760471220E-1,-4.276056774E-3,-3.512475174E-3,-1.374446787E-2
3.782814970E-1,-3.054326167E-3,-1.069014193E-3,-1.130100712E-2
3.805189840E-1,-6.108652451E-4,1.374446787E-3,-1.130100712E-2
3.827550080E-1,-6.108652451E-4,-4.734205548E-3,-1.252273750E-2
3.849904810E-1,6.108652451E-4,1.527163113E-4,-1.007927675E-2
3.872267480E-1,-4.581489484E-4,3.817907767E-3,-8.857546374E-3
3.894631380E-1,-1.832595794E-3,-1.069014193E-3,-1.007927675E-2
3.916998930E-1,-6.872233935E-3,-3.359758761E-3,-9.010262787E-3
3.939358550E-1,-5.650503561E-3,-4.581489135E-3,-1.267545391E-2
3.961723050E-1,-4.428773187E-3,-5.803219974E-3,-1.267545391E-2
3.984099760E-1,-6.108652451E-4,-3.512475174E-3,-1.130100712E-2
4.006459380E-1,3.207042580E-3,2.443460980E-3,-1.252273750E-2
4.028815940E-1,4.428773187E-3,2.443460980E-3,-1.374446787E-2
4.051145050E-1,4.428773187E-3,3.665191587E-3,-1.130100712E-2
4.073419220E-1,7.635815418E-4,4.886921961E-3,-1.252273750E-2
4.095912500E-1,-1.832595794E-3,-1.069014193E-3,-1.130100712E-2
4.118270290E-1,-4.276056774E-3,-3.512475174E-3,-1.130100712E-2
4.140665310E-1,-3.207042580E-3,-5.955935922E-3,-1.007927675E-2
4.163010280E-1,4.276056774E-3,-7.177666761E-3,-1.007927675E-2
4.185369290E-1,6.719517522E-3,-3.665191587E-3,-1.007927675E-2
4.207720970E-1,3.054326167E-3,0.000000000E0,-1.007927675E-2
4.230081210E-1,-1.832595794E-3,1.374446787E-3,-1.252273750E-2
4.252448150E-1,-1.832595794E-3,-4.734205548E-3,-1.496619824E-2
4.274816920E-1,-5.497787148E-3,-2.138028387E-3,-1.374446787E-2
4.297180200E-1,-5.497787148E-3,1.374446787E-3,-1.252273750E-2
4.319545920E-1,1.985311974E-3,3.665191587E-3,-1.252273750E-2
4.341920190E-1,1.175915636E-2,-1.527163113E-4,-1.237002108E-2
4.364279200E-1,9.162978269E-3,-6.108652335E-3,-1.007927675E-2
4.386634550E-1,4.276056774E-3,-3.665191587E-3,-1.007927675E-2
4.408992950E-1,-3.207042580E-3,-4.734205548E-3,-8.857546374E-3
4.431359280E-1,-4.428773187E-3,-7.024950348E-3,-1.023199316E-2
4.453695090E-1,-4.276056774E-3,-2.290744567E-3,-8.857546374E-3
4.475939970E-1,-3.054326167E-3,-2.290744567E-3,-8.857546374E-3
4.498330100E-1,3.054326167E-3,-3.512475174E-3,-1.374446787E-2
4.520831930E-1,8.093964309E-3,-1.221730490E-3,-1.374446787E-2
4.543219620E-1,5.650503561E-3,0.000000000E0,-1.496619824E-2
4.565574980E-1,-4.276056774E-3,-2.290744567E-3,-1.130100712E-2
4.587903470E-1,-6.872233935E-3,-8.246680722E-3,-1.267545391E-2
4.610267970E-1,-8.093964309E-3,-7.024950348E-3,-1.267545391E-2
4.632636140E-1,-1.832595794E-3,1.374446787E-3,-1.007927675E-2
4.654999420E-1,3.207042580E-3,2.443460980E-3,-1.130100712E-2
4.677365750E-1,4.276056774E-3,-3.665191587E-3,-1.007927675E-2
4.699740020E-1,-3.207042580E-3,-9.468411095E-3,-8.857546374E-3
4.722098420E-1,-9.315694682E-3,-8.246680722E-3,-9.010262787E-3
4.744452540E-1,-8.093964309E-3,-4.581489135E-3,-1.145372353E-2
4.766815210E-1,-5.497787148E-3,-3.359758761E-3,-1.252273750E-2
4.789179110E-1,-6.719517522E-3,3.054326226E-4,-1.496619824E-2
4.811545440E-1,-6.719517522E-3,-9.162978968E-4,-1.511891466E-2
4.833909940E-1,-3.054326167E-3,-2.290744567E-3,-1.374446787E-2
4.856273830E-1,-3.054326167E-3,-2.290744567E-3,-1.374446787E-2
4.878619410E-1,6.108652451E-4,-3.512475174E-3,-1.252273750E-2
4.900859400E-1,6.108652451E-4,-3.512475174E-3,-1.130100712E-2
4.923240990E-1,-3.054326167E-3,-2.290744567E-3,-1.007927675E-2
4.945722070E-1,-6.872233935E-3,-5.803219974E-3,-1.145372353E-2
4.968119530E-1,-6.872233935E-3,-3.359758761E-3,-1.023199316E-2
4.990483430E-1,-5.650503561E-3,-4.581489135E-3,-1.023199316E-2
5.012816800E-1,-6.108652451E-4,-1.069014193E-3,-1.252273750E-2
5.035182520E-1,6.872233935E-3,0.000000000E0,-1.130100712E-2
5.057560450E-1,5.650503561E-3,0.000000000E0,-1.130100712E-2
5.079890160E-1,3.207042580E-3,1.221730490E-3,-1.130100712E-2
5.102158230E-1,-4.276056774E-3,-4.581489135E-3,-1.252273750E-2
5.124605740E-1,-6.872233935E-3,-1.069014147E-2,-1.267545391E-2
5.146852440E-1,-8.093964309E-3,-7.024950348E-3,-1.145372353E-2
5.169276750E-1,3.054326167E-3,-3.512475174E-3,-1.130100712E-2
5.191729760E-1,6.719517522E-3,-2.443460980E-3,-1.007927675E-2
5.214122950E-1,9.162978269E-3,-6.108652335E-3,-1.130100712E-2
5.236497830E-1,1.832595794E-3,-5.955935922E-3,-1.252273750E-2
5.258826930E-1,6.108652451E-4,-2.290744567E-3,-1.007927675E-2
5.281183500E-1,-4.581489484E-4,1.374446787E-3,-1.252273750E-2
5.303543730E-1,-3.054326167E-3,-2.290744567E-3,-1.252273750E-2
5.325877710E-1,6.108652451E-4,-4.734205548E-3,-1.007927675E-2
5.348153100E-1,3.054326167E-3,-4.734205548E-3,-8.857546374E-3
5.370636010E-1,4.276056774E-3,-3.665191587E-3,-1.007927675E-2
5.393002950E-1,2.901609987E-3,-7.177666761E-3,-8.857546374E-3
5.415410180E-1,5.497787148E-3,-4.886921961E-3,-1.007927675E-2
5.437739280E-1,1.832595794E-3,-2.290744567E-3,-1.252273750E-2
5.460095240E-1,-3.054326167E-3,-2.290744567E-3,-1.007927675E-2
5.482454250E-1,-4.276056774E-3,-3.512475174E-3,-1.130100712E-2
5.504816310E-1,-6.108652451E-4,-4.734205548E-3,-1.252273750E-2
5.527184470E-1,6.719517522E-3,-2.443460980E-3,-1.130100712E-2
5.549548980E-1,4.276056774E-3,-2.443460980E-3,-8.857546374E-3
5.571911650E-1,6.108652451E-4,-3.512475174E-3,-6.414085161E-3
5.594288360E-1,-3.054326167E-3,-3.512475174E-3,-8.857546374E-3
5.616646150E-1,-4.428773187E-3,-5.803219974E-3,-1.007927675E-2
5.639000880E-1,-8.093964309E-3,-7.024950348E-3,-1.145372353E-2
5.661361110E-1,-1.985311974E-3,-1.084285788E-2,-1.374446787E-2
5.683726830E-1,-6.108652451E-4,-7.177666761E-3,-1.618792862E-2
5.706091330E-1,5.497787148E-3,-3.665191587E-3,-1.252273750E-2
5.728428980E-1,5.650503561E-3,1.221730490E-3,-1.252273750E-2
5.750703150E-1,6.872233935E-3,-1.221730490E-3,-1.252273750E-2
5.773201930E-1,3.054326167E-3,-3.512475174E-3,-1.496619824E-2
5.795562770E-1,-6.108652451E-4,-4.734205548E-3,-1.252273750E-2
5.817942530E-1,-1.985311974E-3,-1.084285788E-2,-8.857546374E-3
5.840275300E-1,4.581489484E-4,-1.084285788E-2,-8.857546374E-3
5.862639800E-1,1.679879380E-3,-8.399397135E-3,-1.007927675E-2
5.885004300E-1,4.276056774E-3,-7.177666761E-3,-1.007927675E-2
5.907367580E-1,4.276056774E-3,-6.108652335E-3,-1.252273750E-2
5.929735740E-1,4.428773187E-3,0.000000000E0,-1.252273750E-2
5.952111230E-1,7.635815418E-4,4.886921961E-3,-1.374446787E-2
5.974469630E-1,-5.345070735E-3,3.817907767E-3,-1.374446787E-2
5.996821930E-1,-5.497787148E-3,1.374446787E-3,-1.374446787E-2
6.019179720E-1,-6.108652451E-4,-3.512475174E-3,-1.252273750E-2
6.041544220E-1,6.108652451E-4,-4.734205548E-3,-1.007927675E-2
6.063912380E-1,5.497787148E-3,-7.330383174E-3,-1.007927675E-2
6.086276880E-1,1.679879380E-3,-5.955935922E-3,-8.857546374E-3
6.108634660E-1,-3.207042580E-3,-4.734205548E-3,-1.007927675E-2
6.130975980E-1,-3.207042580E-3,-7.177666761E-3,-1.374446787E-2
6.153378320E-1,-1.832595794E-3,-5.955935922E-3,-1.374446787E-2
6.175731230E-1,-1.679879380E-3,2.596177394E-3,-1.374446787E-2
6.198102440E-1,4.428773187E-3,3.665191587E-3,-1.374446787E-2
6.220455350E-1,5.650503561E-3,0.000000000E0,-1.252273750E-2
6.242821680E-1,1.038470957E-2,-3.665191587E-3,-1.374446787E-2
6.265186790E-1,6.719517522E-3,-3.665191587E-3,-1.130100712E-2
6.287550680E-1,-1.985311974E-3,-5.955935922E-3,-1.007927675E-2
6.309926780E-1,-8.093964309E-3,-9.468411095E-3,-1.023199316E-2
6.332288850E-1,-4.428773187E-3,-8.246680722E-3,-1.145372353E-2
6.354640530E-1,4.276056774E-3,-7.177666761E-3,-1.252273750E-2
6.377001370E-1,9.162978269E-3,-6.108652335E-3,-1.130100712E-2
6.399337180E-1,6.719517522E-3,-2.443460980E-3,-1.252273750E-2
6.421616240E-1,6.872233935E-3,-1.221730490E-3,-1.252273750E-2
6.444098540E-1,1.832595794E-3,-1.069014193E-3,-1.130100712E-2
6.466418490E-1,1.832595794E-3,-2.290744567E-3,-1.130100712E-2
