"Time (s)","X (hPa)"
9.261326372E2,1.008786011E3
9.272076042E2,1.008786545E3
9.282826142E2,1.008786545E3
9.293576312E2,1.008787231E3
9.304325842E2,1.008787613E3
9.315075202E2,1.008787918E3
9.325824642E2,1.008788223E3
9.336573942E2,1.008789291E3
9.347323182E2,1.008789597E3
9.358072672E2,1.008790359E3
9.368822332E2,1.008790359E3
9.379572112E2,1.008790207E3
9.390321162E2,1.008789520E3
9.401070532E2,1.008789062E3
9.411819402E2,1.008788071E3
9.422568812E2,1.008787918E3
9.433318432E2,1.008787918E3
9.444067262E2,1.008786011E3
9.454815922E2,1.008781967E3
9.465564982E2,1.008778610E3
9.476313782E2,1.008777161E3
9.487062872E2,1.008774185E3
9.497811912E2,1.008772507E3
9.508561242E2,1.008772049E3
9.519310802E2,1.008771820E3
9.530060872E2,1.008771820E3
9.540810392E2,1.008770828E3
9.551559942E2,1.008770828E3
9.562310212E2,1.008770218E3
9.573059682E2,1.008770828E3
9.583809412E2,1.008773193E3
9.594558732E2,1.008773804E3
9.605307912E2,1.008775253E3
9.616057112E2,1.008776855E3
9.626806722E2,1.008778381E3
9.637556282E2,1.008778458E3
9.648305832E2,1.008778610E3
9.659055702E2,1.008778763E3
9.669805682E2,1.008778839E3
9.680554942E2,1.008780136E3
9.691304692E2,1.008780289E3
9.702054622E2,1.008780289E3
9.712804062E2,1.008782196E3
9.723553452E2,1.008782959E3
9.734303072E2,1.008783417E3
9.745052122E2,1.008782959E3
9.755801342E2,1.008781815E3
9.766550582E2,1.008779678E3
9.777299912E2,1.008776016E3
9.788049672E2,1.008776016E3
9.798799122E2,1.008770752E3
9.809549072E2,1.008769302E3
9.820298802E2,1.008769302E3
9.831048092E2,1.008768463E3
9.841798172E2,1.008765182E3
9.852548492E2,1.008765106E3
9.863298312E2,1.008763199E3
9.874048092E2,1.008762207E3
9.884798372E2,1.008763199E3
9.895547972E2,1.008763199E3
9.906297802E2,1.008765106E3
9.917047592E2,1.008770142E3
9.927797832E2,1.008773575E3
9.938547942E2,1.008780441E3
9.949297802E2,1.008781738E3
9.960047732E2,1.008791046E3
9.970797712E2,1.008793182E3
9.981548052E2,1.008795929E3
9.992297782E2,1.008797073E3
1.000304812E3,1.008798141E3
1.001379824E3,1.008799896E3
1.002454827E3,1.008798218E3
1.003529732E3,1.008800888E3
1.004604665E3,1.008799286E3
1.005679603E3,1.008801193E3
1.006754526E3,1.008799286E3
1.007829477E3,1.008800278E3
1.008904377E3,1.008797531E3
1.009979336E3,1.008800278E3
1.011054324E3,1.008799591E3
1.012129295E3,1.008800735E3
1.013204244E3,1.008802338E3
1.014279187E3,1.008802872E3
1.015354134E3,1.008802338E3
1.016429073E3,1.008802795E3
1.017503990E3,1.008801193E3
1.018578935E3,1.008799057E3
1.019653927E3,1.008797913E3
1.020728882E3,1.008797913E3
1.021803805E3,1.008798218E3
1.022878701E3,1.008799820E3
1.023953707E3,1.008804016E3
1.025028709E3,1.008804016E3
1.026103671E3,1.008804092E3
1.027178647E3,1.008803864E3
1.028253563E3,1.008802643E3
1.029328515E3,1.008799820E3
1.030403494E3,1.008799591E3
1.031478499E3,1.008799210E3
1.032553498E3,1.008799591E3
1.033628532E3,1.008799057E3
1.034703504E3,1.008799057E3
1.035778475E3,1.008799057E3
1.036853439E3,1.008799896E3
1.037928380E3,1.008800507E3
1.039003367E3,1.008801193E3
1.040078339E3,1.008803406E3
1.041153345E3,1.008804321E3
1.042228298E3,1.008804321E3
1.043303254E3,1.008803177E3
1.044378253E3,1.008802338E3
1.045453247E3,1.008802338E3
1.046528245E3,1.008803177E3
1.047603181E3,1.008803177E3
1.048678107E3,1.008805542E3
1.049752995E3,1.008805542E3
1.050827949E3,1.008805542E3
1.051902943E3,1.008805542E3
1.052977956E3,1.008805923E3
1.054052944E3,1.008805923E3
1.055127915E3,1.008806229E3
1.056202934E3,1.008807297E3
1.057277894E3,1.008807297E3
1.058352825E3,1.008807297E3
1.059427783E3,1.008799667E3
