"Time (s)","Pressure (hPa)"
3.816041000E-2,1.005346191E3
5.824708000E-2,1.005328186E3
7.817530300E-2,1.005331482E3
9.828321300E-2,1.005344604E3
1.184519140E-1,1.005337524E3
1.385214940E-1,1.005364807E3
1.587710060E-1,1.005340576E3
1.789543550E-1,1.005333130E3
1.990844820E-1,1.005345154E3
2.180090430E-1,1.005326172E3
2.380007420E-1,1.005332520E3
2.580009860E-1,1.005325562E3
2.780012300E-1,1.005323669E3
2.980019630E-1,1.005338623E3
3.184019630E-1,1.005342590E3
3.380017190E-1,1.005341797E3
3.579978120E-1,1.005363708E3
3.779878030E-1,1.005342224E3
3.983452250E-1,1.005359009E3
4.181440530E-1,1.005358459E3
4.382170510E-1,1.005340576E3
4.583955170E-1,1.005356323E3
4.785732520E-1,1.005363159E3
4.987199800E-1,1.005359314E3
5.189753510E-1,1.005360474E3
5.389423920E-1,1.005380554E3
5.590576270E-1,1.005353882E3
5.780246680E-1,1.005352295E3
5.981184180E-1,1.005354309E3
6.180014750E-1,1.005364990E3
6.380014750E-1,1.005368469E3
6.580019630E-1,1.005377258E3
6.780017190E-1,1.005386719E3
6.980017190E-1,1.005388062E3
7.181154880E-1,1.005389221E3
7.379890230E-1,1.005381165E3
7.583890230E-1,1.005377686E3
7.781462500E-1,1.005386414E3
7.983278910E-1,1.005382812E3
8.183940530E-1,1.005365173E3
8.386308690E-1,1.005367432E3
8.588220310E-1,1.005372620E3
8.792207130E-1,1.005336670E3
8.989514260E-1,1.005339294E3
9.180175880E-1,1.005346863E3
9.380293070E-1,1.005360901E3
9.580009860E-1,1.005340576E3
9.780356540E-1,1.005360107E3
9.980009860E-1,1.005338928E3
1.017978037E0,1.005352661E3
1.038036387E0,1.005384460E3
1.057989023E0,1.005375244E3
1.077987558E0,1.005382019E3
1.098342295E0,1.005388245E3
1.118039805E0,1.005369080E3
1.138439805E0,1.005387817E3
1.158430918E0,1.005382019E3
1.178567637E0,1.005389648E3
1.198967637E0,1.005358215E3
1.219168955E0,1.005347351E3
1.238921885E0,1.005355652E3
1.259097666E0,1.005350403E3
1.278009287E0,1.005363770E3
1.298001230E0,1.005354004E3
1.318036142E0,1.005355164E3
1.338000742E0,1.005350769E3
1.358001475E0,1.005353882E3
1.378001719E0,1.005360657E3
1.397977549E0,1.005359314E3
1.417972422E0,1.005356567E3
1.438038584E0,1.005353271E3
1.458032236E0,1.005369080E3
1.478266367E0,1.005354309E3
1.498303232E0,1.005369385E3
1.518528818E0,1.005362366E3
1.538756357E0,1.005381042E3
1.558905527E0,1.005365479E3
1.578789560E0,1.005384094E3
1.599017832E0,1.005378357E3
1.617995127E0,1.005405884E3
1.637975840E0,1.005395020E3
1.657971201E0,1.005387573E3
1.677969980E0,1.005358459E3
1.697971933E0,1.005387329E3
1.717974131E0,1.005386414E3
1.737970225E0,1.005394592E3
1.757979746E0,1.005381836E3
1.777999277E0,1.005375000E3
1.798001475E0,1.005356628E3
1.818039072E0,1.005346863E3
1.838264658E0,1.005331726E3
1.858378428E0,1.005343994E3
1.878627695E0,1.005360657E3
1.898646982E0,1.005370972E3
1.918725596E0,1.005348450E3
1.938927744E0,1.005378113E3
1.958903086E0,1.005347412E3
1.978034189E0,1.005373230E3
1.998025400E0,1.005391785E3
2.018001475E0,1.005387329E3
2.038001230E0,1.005407288E3
2.058060557E0,1.005414062E3
2.078001475E0,1.005410583E3
2.098027842E0,1.005406982E3
2.118001230E0,1.005408936E3
2.138001963E0,1.005394165E3
2.158052500E0,1.005407654E3
2.178153330E0,1.005376648E3
2.198345957E0,1.005352966E3
2.218568125E0,1.005345032E3
2.238697764E0,1.005338379E3
2.258663340E0,1.005323120E3
2.278874277E0,1.005254639E3
2.298869394E0,1.005248108E3
2.319054697E0,1.005289612E3
2.338003916E0,1.005261292E3
2.358001963E0,1.005276672E3
2.378001230E0,1.005272034E3
2.398001475E0,1.005270569E3
2.418001719E0,1.005269470E3
2.438001719E0,1.005295105E3
2.458001230E0,1.005226990E3
2.478120859E0,1.005227600E3
2.497989756E0,1.005269470E3
2.518168955E0,1.005389221E3
2.538292490E0,1.005429932E3
2.558531992E0,1.005477661E3
2.578562510E0,1.005578735E3
2.598728037E0,1.005628967E3
2.619128037E0,1.005558350E3
2.639053232E0,1.005384949E3
2.659035898E0,1.005177185E3
2.679115732E0,1.005075745E3
2.698001719E0,1.005102112E3
2.718302500E0,1.005135803E3
2.737995859E0,1.005154053E3
2.757988291E0,1.005169495E3
2.778001475E0,1.005189636E3
2.798001475E0,1.005196045E3
2.818000986E0,1.005153076E3
2.837990488E0,1.005159607E3
2.857993174E0,1.005152771E3
2.878285166E0,1.005172607E3
2.898467295E0,1.005153320E3
2.918620127E0,1.005160217E3
2.938561045E0,1.005152222E3
2.958738291E0,1.005173401E3
2.978779062E0,1.005199829E3
2.998953867E0,1.005184021E3
3.019141123E0,1.005177124E3
3.038019053E0,1.005183777E3
3.058042734E0,1.005191895E3
3.078001719E0,1.005187988E3
3.098104990E0,1.005177307E3
3.118074228E0,1.005165833E3
3.138025400E0,1.005172363E3
3.158002207E0,1.005204224E3
3.178036875E0,1.005244446E3
3.198043223E0,1.005276917E3
3.218443223E0,1.005289185E3
3.238737803E0,1.005325745E3
3.258442637E0,1.005343323E3
3.278547373E0,1.005355530E3
3.298742441E0,1.005368958E3
3.318698740E0,1.005365784E3
3.338910410E0,1.005415344E3
3.358966074E0,1.005418579E3
3.379230723E0,1.005433777E3
3.398006601E0,1.005421265E3
3.418002207E0,1.005432983E3
3.438002451E0,1.005415710E3
3.458001475E0,1.005404358E3
3.478013926E0,1.005415344E3
3.498001230E0,1.005412048E3
3.517988779E0,1.005424988E3
3.538000498E0,1.005425232E3
3.558191416E0,1.005384094E3
3.578409678E0,1.005380188E3
3.598530283E0,1.005400330E3
3.618801523E0,1.005405701E3
3.638791025E0,1.005448120E3
3.658669199E0,1.005462891E3
3.678861826E0,1.005467041E3
3.699261826E0,1.005428711E3
3.719475351E0,1.005438049E3
3.739419199E0,1.005437744E3
3.758175303E0,1.005464478E3
3.778001230E0,1.005426819E3
3.798001475E0,1.005384094E3
3.818001719E0,1.005355957E3
3.838001230E0,1.005370728E3
3.858001475E0,1.005371155E3
3.877981455E0,1.005400940E3
3.898076182E0,1.005447327E3
3.918334971E0,1.005487366E3
3.938351084E0,1.005523071E3
3.958456797E0,1.005504150E3
3.978609141E0,1.005491882E3
3.998611826E0,1.005484863E3
4.018831064E0,1.005569702E3
4.038886728E0,1.005576111E3
4.059286728E0,1.005577332E3
4.079432383E0,1.005606995E3
4.098028330E0,1.005590149E3
4.118012949E0,1.005601257E3
4.138001475E0,1.005638428E3
4.158001963E0,1.005609436E3
4.178001475E0,1.005613892E3
4.198001475E0,1.005662659E3
4.218000742E0,1.005635132E3
4.237995371E0,1.005601624E3
4.258170908E0,1.005568848E3
4.278182627E0,1.005536133E3
4.298263437E0,1.005519836E3
4.318425303E0,1.005475708E3
4.338535654E0,1.005433777E3
4.358767832E0,1.005354614E3
4.378936045E0,1.005385742E3
4.398900889E0,1.005370972E3
4.419161631E0,1.005399475E3
4.439224619E0,1.005437439E3
4.458010508E0,1.005424133E3
4.478001963E0,1.005405579E3
4.498002207E0,1.005369080E3
4.518036631E0,1.005389832E3
4.538001963E0,1.005382385E3
4.557990488E0,1.005343750E3
4.578001963E0,1.005415039E3
4.598127939E0,1.005538757E3
4.618213877E0,1.005768921E3
4.638195322E0,1.005798157E3
4.658595322E0,1.005834595E3
4.678633066E0,1.005692749E3
4.698735850E0,1.005815308E3
4.718497080E0,1.005908142E3
4.738743662E0,1.005684021E3
4.758961191E0,1.005616516E3
4.779040781E0,1.005806274E3
4.797991953E0,1.006077820E3
4.817982920E0,1.006184326E3
4.837971445E0,1.006014954E3
4.857971689E0,1.005948425E3
4.878006601E0,1.006800232E3
4.897970713E0,1.007898621E3
4.917969492E0,1.008052124E3
4.937971933E0,1.007526672E3
4.957967051E0,1.007215576E3
4.977969248E0,1.006907776E3
4.998187754E0,1.006501892E3
5.018170908E0,1.006186890E3
5.038362070E0,1.006288696E3
5.058643808E0,1.006407959E3
5.078670176E0,1.006523926E3
5.098869883E0,1.006408997E3
5.118946787E0,1.005976257E3
5.139121836E0,1.005272583E3
5.158033945E0,1.005569702E3
5.178026621E0,1.005412415E3
5.198001230E0,1.005302124E3
5.218001963E0,1.005225342E3
5.238131601E0,1.005446472E3
5.258001475E0,1.005671570E3
5.278001475E0,1.005656494E3
5.298001230E0,1.005595337E3
5.318000010E0,1.005717529E3
5.338165293E0,1.005921753E3
5.358441660E0,1.006145508E3
5.378335947E0,1.006174011E3
5.398704355E0,1.006135925E3
5.418661875E0,1.006029480E3
5.438860850E0,1.005987976E3
5.458927012E0,1.006066040E3
5.478953867E0,1.006148071E3
5.499170420E0,1.006171204E3
5.518012949E0,1.006120667E3
5.538001230E0,1.005992920E3
5.558046396E0,1.005880554E3
5.578005137E0,1.005840881E3
5.598001230E0,1.005823792E3
5.617965830E0,1.005907654E3
5.638002207E0,1.005932739E3
5.657990732E0,1.005946594E3
5.678110850E0,1.005924194E3
5.698091074E0,1.005863892E3
5.718273691E0,1.005799683E3
5.738503183E0,1.005696045E3
5.758588144E0,1.005586487E3
5.778868906E0,1.005548889E3
5.798858164E0,1.005516785E3
5.819029795E0,1.005516113E3
5.839423838E0,1.005472717E3
5.858024668E0,1.005378601E3
5.878008555E0,1.005322510E3
5.898002207E0,1.005273071E3
5.918001475E0,1.005266174E3
5.938001963E0,1.005276917E3
