"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.120776500E-2,1.870774776E-1,1.023199260E-1,1.679879427E-2
2.340748000E-2,1.818851233E-1,8.903361112E-2,1.542434748E-2
2.564295300E-2,1.728748679E-1,7.467827946E-2,1.649336144E-2
2.787909800E-2,1.603521258E-1,5.910121277E-2,1.634064503E-2
3.011579300E-2,1.502728462E-1,4.841107130E-2,1.496619824E-2
3.235236500E-2,1.353066564E-1,3.894266114E-2,1.481348183E-2
3.459009700E-2,1.215621829E-1,2.962696366E-2,1.221730467E-2
3.682483900E-2,1.114829108E-1,1.878410578E-2,8.399397135E-3
3.906183800E-2,9.407325089E-2,1.069014147E-2,5.803219974E-3
4.129767800E-2,8.032877743E-2,-1.221730490E-3,5.650503561E-3
4.353357900E-2,6.414084882E-2,-9.315694682E-3,3.054326167E-3
4.577216500E-2,4.550946131E-2,-2.107485011E-2,-2.138028387E-3
4.800770000E-2,2.687807009E-2,-2.687807009E-2,-4.734205548E-3
5.024408900E-2,1.084285788E-2,-3.619376570E-2,-8.552113548E-3
5.248206500E-2,-7.788531948E-3,-4.428773001E-2,-9.926560335E-3
5.471924800E-2,-2.275473066E-2,-5.497787148E-2,-1.252273750E-2
5.695081500E-2,-4.260785133E-2,-6.062837690E-2,-1.527163107E-2
5.918360300E-2,-5.986479297E-2,-6.520986557E-2,-2.031126991E-2
6.142292200E-2,-7.727445662E-2,-7.574728876E-2,-2.168571576E-2
6.366150800E-2,-9.575312585E-2,-7.666359097E-2,-2.550362423E-2
6.589960600E-2,-1.130100712E-1,-7.987063378E-2,-2.809980139E-2
6.813367600E-2,-1.304197311E-1,-8.445212245E-2,-3.191770986E-2
7.037085900E-2,-1.452332139E-1,-8.536841720E-2,-3.329215571E-2
7.260724800E-2,-1.611157060E-1,-8.261952549E-2,-3.466660157E-2
7.484363700E-2,-1.747074574E-1,-8.231408894E-2,-3.604105115E-2
7.708100300E-2,-1.881465018E-1,-7.971791178E-2,-3.741549700E-2
7.931916300E-2,-2.015855312E-1,-7.574728876E-2,-3.741549700E-2
8.155060800E-2,-2.112066597E-1,-6.826419383E-2,-3.878994286E-2
8.378644700E-2,-2.173153162E-1,-6.093380973E-2,-3.756821156E-2
8.602277500E-2,-2.220495194E-1,-5.467243865E-2,-3.756821156E-2
8.826270500E-2,-2.257147133E-1,-4.856378585E-2,-3.634648025E-2
9.050226800E-2,-2.304489166E-1,-4.245513305E-2,-3.512475267E-2
9.273237000E-2,-2.241875380E-1,-3.894266114E-2,-3.375030309E-2
9.496857700E-2,-2.266310006E-1,-3.405573592E-2,-3.252857551E-2
9.720490400E-2,-2.217440903E-1,-3.405573592E-2,-3.130684420E-2
9.944434500E-2,-2.142609805E-1,-3.054326214E-2,-2.641992271E-2
1.016794520E-1,-2.055561543E-1,-2.840523422E-2,-2.626720630E-2
1.039119960E-1,-1.933388561E-1,-3.100141138E-2,-2.489275858E-2
1.061464330E-1,-1.798998117E-1,-3.252857551E-2,-2.000583708E-2
1.083876440E-1,-1.701259762E-1,-3.268129006E-2,-1.740965992E-2
1.106239720E-1,-1.591303945E-1,-3.894266114E-2,-1.374446787E-2
1.128603600E-1,-1.444696337E-1,-4.169155285E-2,-1.481348183E-2
1.150966890E-1,-1.272126883E-1,-4.444044828E-2,-1.343903504E-2
1.173321020E-1,-1.113301888E-1,-4.474587739E-2,-8.399397135E-3
1.195684910E-1,-9.773843735E-2,-4.505131021E-2,-3.359758761E-3
1.218048800E-1,-8.307767659E-2,-4.535674304E-2,4.581489484E-4
1.240418800E-1,-6.948592514E-2,-4.077525437E-2,3.054326167E-3
1.262769870E-1,-5.589416996E-2,-3.741549700E-2,7.941247895E-3
1.285132540E-1,-3.985895589E-2,-4.016438872E-2,1.298088674E-2
1.307505590E-1,-2.504547499E-2,-3.436116874E-2,1.802052557E-2
1.329874360E-1,-1.145372353E-2,-3.344487399E-2,1.939497143E-2
1.352208950E-1,-2.901609987E-3,-2.871066704E-2,2.687807009E-2
1.374539880E-1,9.468411095E-3,-2.412917651E-2,3.191770986E-2
1.396941010E-1,1.939497143E-2,-1.817324013E-2,3.558290005E-2
1.419320160E-1,2.932153270E-2,-1.359175146E-2,3.940080851E-2
1.441687100E-1,3.680463135E-2,-8.857546374E-3,4.444044828E-2
1.464033910E-1,4.550946131E-2,-4.123340361E-3,5.054909736E-2
1.486414890E-1,5.543602258E-2,-7.635815418E-4,5.558873713E-2
1.508901460E-1,6.398813426E-2,2.748893574E-3,5.940664560E-2
1.531265350E-1,6.902777404E-2,8.704829961E-3,6.429356337E-2
1.553600560E-1,7.406741381E-2,1.343903504E-2,6.933320314E-2
1.575852140E-1,8.032877743E-2,1.695151068E-2,7.055493444E-2
1.598339330E-1,8.399397135E-2,2.183843218E-2,7.422012836E-2
1.620697730E-1,8.888089657E-2,1.924225502E-2,7.803803682E-2
1.643077480E-1,9.147707373E-2,2.290744707E-2,7.803803682E-2
1.665412080E-1,9.254608303E-2,2.046398632E-2,8.048149943E-2
1.687775370E-1,9.376781434E-2,2.031126991E-2,8.170322329E-2
1.710138650E-1,9.254608303E-2,1.557706390E-2,8.048149943E-2
1.732498880E-1,8.994990587E-2,9.468411095E-3,8.170322329E-2
1.754865210E-1,9.101892263E-2,7.024950348E-3,7.925976813E-2
1.777241300E-1,8.857546002E-2,2.290744567E-3,7.910704613E-2
1.799602150E-1,8.842274547E-2,-5.039638374E-3,7.422012836E-2
1.821953830E-1,8.353582025E-2,-7.330383174E-3,6.933320314E-2
1.844315280E-1,7.849618047E-2,-1.206458826E-2,6.918048859E-2
1.866674280E-1,7.345654815E-2,-1.557706390E-2,6.673702598E-2
1.889042450E-1,6.597344577E-2,-2.397646010E-2,6.536258012E-2
1.911403290E-1,5.986479297E-2,-2.382374369E-2,6.047565863E-2
1.933772680E-1,4.871650413E-2,-2.611448988E-2,5.787948146E-2
1.956144500E-1,4.260785133E-2,-2.596177347E-2,5.665775016E-2
1.978502900E-1,3.405573592E-2,-2.214386500E-2,4.917465150E-2
2.000853980E-1,2.290744707E-2,-2.550362423E-2,4.795292020E-2
2.023217260E-1,1.298088674E-2,-2.901609987E-2,4.291328415E-2
2.045580540E-1,3.207042580E-3,-2.886338346E-2,3.787364438E-2
2.067945040E-1,-4.123340361E-3,-2.993239649E-2,3.665191308E-2
2.090310150E-1,-1.527163107E-2,-3.329215571E-2,3.039054573E-2
2.112675270E-1,-2.748893574E-2,-3.298672289E-2,2.535090782E-2
2.135046480E-1,-3.741549700E-2,-3.649919853E-2,2.046398632E-2
2.157406100E-1,-4.734205827E-2,-3.634648025E-2,1.786780916E-2
2.179749240E-1,-5.467243865E-2,-3.863722831E-2,1.160643995E-2
2.202086890E-1,-6.444628537E-2,-3.481931984E-2,6.719517522E-3
2.224452000E-1,-6.933320314E-2,-3.711006418E-2,1.832595794E-3
2.246728000E-1,-7.666359097E-2,-3.817907721E-2,-3.207042580E-3
2.269216400E-1,-8.399397135E-2,-3.680463135E-2,-6.872233935E-3
2.291575410E-1,-9.010262042E-2,-3.665191308E-2,-9.468411095E-3
2.313976530E-1,-9.514226019E-2,-3.894266114E-2,-1.435533352E-2
2.336286110E-1,-1.024726480E-1,-4.123340547E-2,-1.817324013E-2
2.358659760E-1,-1.062905490E-1,-4.612032697E-2,-1.939497143E-2
2.380991920E-1,-1.099557430E-1,-4.596760869E-2,-2.061670274E-2
2.403272190E-1,-1.136209369E-1,-4.596760869E-2,-2.306016348E-2
2.425752050E-1,-1.113301888E-1,-4.841107130E-2,-2.061670274E-2
2.448112890E-1,-1.137736514E-1,-5.192354694E-2,-2.061670274E-2
2.470510960E-1,-1.174388453E-1,-5.070181563E-2,-2.199114859E-2
2.492854100E-1,-1.186605766E-1,-4.948008433E-2,-2.199114859E-2
2.515214940E-1,-1.137736514E-1,-4.718934000E-2,-2.061670274E-2
