"Time (s)","Temperature (°C)"
2.145658884E0,2.425390625E1
2.163549631E0,2.429296875E1
2.181445139E0,2.424218750E1
2.199329843E0,2.425000000E1
2.217219675E0,2.425000000E1
2.235110605E0,2.425000000E1
2.253000681E0,2.424218750E1
2.270894785E0,2.428125000E1
2.288781504E0,2.429296875E1
2.306668832E0,2.425781250E1
2.324562082E0,2.425000000E1
2.342452585E0,2.426562500E1
2.360332956E0,2.427343750E1
2.378232920E0,2.430078125E1
2.396123361E0,2.425781250E1
2.414013925E0,2.427343750E1
2.431904001E0,2.428125000E1
2.449794504E0,2.425781250E1
2.467672678E0,2.427343750E1
2.485575205E0,2.429296875E1
2.503465341E0,2.423437500E1
2.521355966E0,2.424218750E1
2.539245859E0,2.427343750E1
2.557136240E0,2.430078125E1
2.575026621E0,2.427343750E1
2.592914377E0,2.425781250E1
2.610807138E0,2.425781250E1
2.628700692E0,2.426562500E1
2.646586191E0,2.429296875E1
2.664478586E0,2.425000000E1
2.682368723E0,2.424218750E1
2.700247019E0,2.425781250E1
2.718147532E0,2.428125000E1
2.736039804E0,2.429296875E1
2.753929880E0,2.431250000E1
2.771820566E0,2.426953125E1
2.789710703E0,2.426562500E1
2.807586313E0,2.430078125E1
2.825488229E0,2.424218750E1
2.843381723E0,2.430859375E1
2.861272287E0,2.426562500E1
2.879162363E0,2.430078125E1
2.897052561E0,2.426562500E1
2.914943186E0,2.430859375E1
2.932833505E0,2.425781250E1
2.950723642E0,2.432031250E1
2.968614084E0,2.428515625E1
2.986504404E0,2.428125000E1
3.004394602E0,2.426562500E1
3.022284922E0,2.430078125E1
3.040165841E0,2.427343750E1
3.058066843E0,2.429296875E1
3.075955881E0,2.428125000E1
3.093830576E0,2.430078125E1
3.111736582E0,2.430078125E1
3.129630259E0,2.430078125E1
3.147505380E0,2.429296875E1
3.165404794E0,2.427343750E1
3.183297800E0,2.427343750E1
3.201188547E0,2.424218750E1
3.219067575E0,2.428125000E1
3.236969065E0,2.429296875E1
3.254859140E0,2.426562500E1
3.272749704E0,2.428125000E1
3.290639963E0,2.430859375E1
3.308518259E0,2.428125000E1
3.326420725E0,2.429296875E1
3.344303477E0,2.428125000E1
3.362201486E0,2.432812500E1
3.380091806E0,2.431640625E1
3.397979074E0,2.435546875E1
3.415872507E0,2.432421875E1
3.433762705E0,2.427734375E1
3.451652170E0,2.432031250E1
3.469540719E0,2.427734375E1
3.487428293E0,2.429296875E1
3.505320993E0,2.428125000E1
3.523214548E0,2.430859375E1
3.541104746E0,2.425000000E1
3.558998118E0,2.429296875E1
3.576885324E0,2.432031250E1
3.594760995E0,2.428515625E1
3.612665964E0,2.430859375E1
3.630544748E0,2.428125000E1
3.648446787E0,2.427343750E1
3.666340342E0,2.431250000E1
3.684230233E0,2.433203125E1
3.702106272E0,2.428515625E1
3.720001718E0,2.429296875E1
3.737898447E0,2.431250000E1
3.755788767E0,2.430468750E1
3.773679209E0,2.430078125E1
3.791569589E0,2.432031250E1
3.809459970E0,2.429687500E1
3.827350107E0,2.430859375E1
3.845237314E0,2.430859375E1
3.863130564E0,2.430078125E1
3.881019907E0,2.431250000E1
3.898911386E0,2.428515625E1
3.916802011E0,2.431250000E1
3.934692209E0,2.428515625E1
3.952582712E0,2.432031250E1
3.970460886E0,2.430468750E1
3.988363596E0,2.430078125E1
4.006253427E0,2.430859375E1
4.024145517E0,2.425781250E1
4.042034494E0,2.436718750E1
4.059909921E0,2.425390625E1
4.077803842E0,2.434375000E1
4.095693857E0,2.431640625E1
4.113583933E0,2.431640625E1
4.131486032E0,2.432421875E1
4.149376474E0,2.429687500E1
4.167266855E0,2.430078125E1
4.185157053E0,2.432812500E1
4.203047556E0,2.433203125E1
4.220940806E0,2.431250000E1
4.238828134E0,2.432031250E1
4.256716440E0,2.437890625E1
4.274608652E0,2.435546875E1
4.292499033E0,2.430468750E1
4.310379160E0,2.431250000E1
4.328280039E0,2.433203125E1
4.346170236E0,2.436328125E1
4.364050425E0,2.433984375E1
4.381939035E0,2.430468750E1
4.399829843E0,2.431250000E1
4.417734263E0,2.431250000E1
4.435621836E0,2.439843750E1
4.453512461E0,2.432421875E1
4.471390634E0,2.433984375E1
4.489293039E0,2.432421875E1
4.507179941E0,2.433984375E1
4.525073801E0,2.436328125E1
4.542963816E0,2.431640625E1
4.560854563E0,2.431640625E1
4.578744638E0,2.431250000E1
4.596623484E0,2.435937500E1
4.614522531E0,2.435546875E1
4.632415964E0,2.431250000E1
4.650291452E0,2.428125000E1
4.668184885E0,2.432031250E1
4.686076486E0,2.433203125E1
4.703965342E0,2.436328125E1
4.721857188E0,2.428515625E1
4.739747812E0,2.432812500E1
4.757636667E0,2.426953125E1
4.775528818E0,2.434375000E1
4.793427072E0,2.433984375E1
4.811307687E0,2.431640625E1
4.829202585E0,2.434765625E1
4.847091013E0,2.431640625E1
4.864979563E0,2.431250000E1
4.882869150E0,2.431250000E1
4.900761057E0,2.433203125E1
4.918650339E0,2.430468750E1
4.936542490E0,2.430859375E1
4.954431711E0,2.432812500E1
4.972322031E0,2.432421875E1
4.990213083E0,2.432421875E1
5.008100901E0,2.437109375E1
5.025992136E0,2.433984375E1
5.043883371E0,2.433984375E1
5.061774057E0,2.438671875E1
5.079662912E0,2.432421875E1
5.097553171E0,2.431640625E1
5.115440561E0,2.437890625E1
5.133345713E0,2.436328125E1
5.151233102E0,2.432421875E1
5.169126779E0,2.433203125E1
5.187019296E0,2.436328125E1
5.204907236E0,2.433984375E1
5.222797617E0,2.435546875E1
5.240675852E0,2.433984375E1
5.258578134E0,2.436328125E1
5.276468515E0,2.436328125E1
5.294361764E0,2.433984375E1
5.312249216E0,2.437109375E1
5.330139658E0,2.435546875E1
5.348030039E0,2.431640625E1
5.365920175E0,2.433203125E1
5.383810861E0,2.438671875E1
5.401701547E0,2.435546875E1
5.419591623E0,2.433984375E1
5.437464121E0,2.436328125E1
5.455369211E0,2.434765625E1
5.473262461E0,2.436328125E1
5.491152841E0,2.438671875E1
5.509041452E0,2.437109375E1
5.526934885E0,2.437109375E1
5.544824106E0,2.439453125E1
5.562717356E0,2.435546875E1
5.580605722E0,2.438671875E1
5.598492685E0,2.435546875E1
5.616374887E0,2.429687500E1
5.634278879E0,2.433593750E1
5.652166269E0,2.437890625E1
5.670056650E0,2.436328125E1
5.687932382E0,2.434765625E1
5.705837412E0,2.431640625E1
5.723727548E0,2.431250000E1
5.741618234E0,2.435937500E1
5.759508310E0,2.435546875E1
5.777398203E0,2.436328125E1
5.795286142E0,2.437890625E1
5.813179636E0,2.435546875E1
5.831069834E0,2.436328125E1
5.848960459E0,2.435546875E1
5.866853158E0,2.438671875E1
5.884741037E0,2.439453125E1
5.902630197E0,2.437890625E1
5.920521982E0,2.432421875E1
5.938412363E0,2.437890625E1
5.956306956E0,2.441015625E1
5.974197580E0,2.439453125E1
