"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.351640720E-1,3.002419853E1,-2.144759941E1,-1.018700027E1
9.451518650E-1,2.926779938E1,-2.213080025E1,-1.110200024E1
9.551640720E-1,3.013399887E1,-2.202099991E1,-1.056519985E1
9.651477150E-1,2.967039871E1,-2.204539871E1,-1.139480019E1
9.751523530E-1,2.986559868E1,-2.185019875E1,-1.128499985E1
9.851518650E-1,2.917020035E1,-2.147200012E1,-1.122399998E1
9.951640720E-1,2.957279968E1,-2.176479912E1,-1.129720020E1
1.005159922E0,2.935319901E1,-2.183799934E1,-1.071159935E1
1.015164316E0,2.957279968E1,-2.186240005E1,-1.160219955E1
1.025164072E0,2.945079994E1,-2.165499878E1,-1.071159935E1
1.035152109E0,2.956060028E1,-2.175259972E1,-1.119960022E1
1.045164072E0,3.012179947E1,-2.200880051E1,-1.016259956E1
1.055152353E0,2.953619957E1,-2.193560028E1,-1.049199963E1
1.065163828E0,2.975580025E1,-2.185019875E1,-1.108979988E1
1.075152598E0,2.973139954E1,-2.144759941E1,-1.019919968E1
1.085164072E0,3.002419853E1,-2.174040031E1,-1.047980022E1
1.095152109E0,2.965819931E1,-2.175259972E1,-1.089459991E1
1.105163584E0,2.964599991E1,-2.221619987E1,-1.068719959E1
1.115152353E0,2.952400017E1,-2.220400047E1,-1.008939934E1
1.125152109E0,2.963379860E1,-2.211859894E1,-1.028460026E1
1.135158457E0,2.956060028E1,-2.119140053E1,-1.111419964E1
1.145152109E0,2.954839897E1,-2.203319931E1,-1.069939995E1
1.155150156E0,3.010960007E1,-2.200880051E1,-1.006499958E1
1.165152598E0,3.021939850E1,-2.192339897E1,-1.026019955E1
1.175152353E0,3.013399887E1,-2.144759941E1,-1.047980022E1
1.185164072E0,2.973139954E1,-2.210639954E1,-1.018700027E1
1.195164072E0,3.070739937E1,-2.220400047E1,-1.043099976E1
1.205152109E0,3.059759903E1,-2.191119957E1,-1.004059982E1
1.215164072E0,3.076840019E1,-2.198439980E1,-8.930399895E0
1.225163828E0,3.065859985E1,-2.169159889E1,-8.747400284E0
1.235163828E0,3.143939972E1,-2.167939949E1,-8.503399849E0
1.245152109E0,3.093919945E1,-2.167939949E1,-8.222800255E0
1.255164072E0,3.135400009E1,-2.206979942E1,-8.906000137E0
1.265152353E0,3.093919945E1,-2.253339958E1,-8.503399849E0
1.275164072E0,3.085379982E1,-2.235039902E1,-8.613200188E0
1.285152353E0,3.134179878E1,-2.169159889E1,-8.808400154E0
1.295151865E0,3.103679848E1,-2.167939949E1,-8.320400238E0
1.305151621E0,3.132959938E1,-2.186240005E1,-8.308199883E0
1.315152109E0,3.085379982E1,-2.225279999E1,-8.722999573E0
1.325154551E0,3.114659882E1,-2.215519905E1,-8.710800171E0
1.335163828E0,3.115880013E1,-2.197220039E1,-8.918199539E0
1.345152353E0,3.150039864E1,-2.250899887E1,-7.673799992E0
1.355163584E0,3.092700005E1,-2.243579865E1,-8.003199577E0
1.365163828E0,3.063419914E1,-2.195999908E1,-8.137399673E0
1.375164072E0,3.082939911E1,-2.243579865E1,-8.112999916E0
1.385164072E0,3.113439941E1,-2.205760002E1,-8.308199883E0
1.395152109E0,3.179319954E1,-2.259440041E1,-7.466399670E0
1.405163828E0,3.139060020E1,-2.259440041E1,-7.173599720E0
1.415152109E0,3.054879951E1,-2.225279999E1,-8.234999657E0
1.425163828E0,3.095139885E1,-2.225279999E1,-8.613200188E0
1.435152353E0,3.076840019E1,-2.236260033E1,-9.125599861E0
1.445164072E0,3.095139885E1,-2.253339958E1,-8.710800171E0
1.455152353E0,3.081719971E1,-2.204539871E1,-7.515199661E0
1.465164072E0,3.054879951E1,-2.272859955E1,-8.625399590E0
1.475152109E0,3.095139885E1,-2.235039902E1,-8.613200188E0
1.485163828E0,3.095139885E1,-2.244799995E1,-8.808400154E0
1.495157725E0,3.084159851E1,-2.271640015E1,-8.308199883E0
1.505164072E0,3.091479874E1,-2.166720009E1,-7.625000000E0
1.515145762E0,3.085379982E1,-2.225279999E1,-8.722999573E0
1.525164072E0,3.085379982E1,-2.244799995E1,-8.820599556E0
1.535161387E0,3.084159851E1,-2.225279999E1,-8.515600204E0
1.545161142E0,3.065859985E1,-2.216740036E1,-8.832799911E0
1.555163584E0,3.095139885E1,-2.263099861E1,-8.710800171E0
1.565152109E0,3.035359955E1,-2.244799995E1,-8.430199623E0
1.575152353E0,3.084159851E1,-2.243579865E1,-8.308199883E0
1.585151865E0,3.095139885E1,-2.197220039E1,-8.820599556E0
1.595152109E0,3.065859985E1,-2.235039902E1,-8.625399590E0
1.605157480E0,3.065859985E1,-2.226499939E1,-8.832799911E0
1.615152598E0,3.067079926E1,-2.188679886E1,-9.040200233E0
1.625152353E0,3.087819862E1,-2.198439980E1,-9.333000183E0
1.635153330E0,3.085379982E1,-2.263099861E1,-8.710800171E0
1.645152109E0,3.076840019E1,-2.188679886E1,-9.137800217E0
1.655152353E0,3.085379982E1,-2.244799995E1,-8.820599556E0
1.665161387E0,3.114659882E1,-2.253339958E1,-8.600999832E0
1.675154551E0,3.078059959E1,-2.237479973E1,-9.528200150E0
1.685150889E0,3.036579895E1,-2.226499939E1,-8.942600250E0
1.695152842E0,3.096360016E1,-2.188679886E1,-9.125599861E0
1.705146494E0,3.095139885E1,-2.244799995E1,-8.808400154E0
1.715152109E0,3.086599922E1,-2.216740036E1,-9.027999878E0
1.725153574E0,3.048779869E1,-2.237479973E1,-9.430600166E0
1.735151865E0,3.115880013E1,-2.236260033E1,-9.210999489E0
1.745152842E0,3.087819862E1,-2.198439980E1,-9.430600166E0
1.755147226E0,3.074399948E1,-2.225279999E1,-8.527799606E0
1.765163828E0,3.086599922E1,-2.216740036E1,-9.125599861E0
1.775152353E0,3.086599922E1,-2.264319992E1,-9.210999489E0
1.785163828E0,3.107339859E1,-2.246019936E1,-9.406199455E0
1.795152109E0,3.057320023E1,-2.236260033E1,-9.027999878E0
1.805164316E0,3.067079926E1,-2.236260033E1,-9.125599861E0
1.815152109E0,3.076840019E1,-2.198439980E1,-8.930399895E0
1.825163828E0,3.085379982E1,-2.226499939E1,-8.820599556E0
1.835151865E0,3.097579956E1,-2.160619926E1,-9.333000183E0
1.845164072E0,3.086599922E1,-2.254559898E1,-9.210999489E0
1.855155771E0,3.106119919E1,-2.216740036E1,-9.113399506E0
1.865163828E0,3.104899979E1,-2.226499939E1,-8.906000137E0
1.875154062E0,3.048779869E1,-2.237479973E1,-9.430600166E0
1.885154307E0,3.056099892E1,-2.178919983E1,-8.747400284E0
1.895164072E0,3.078059959E1,-2.226499939E1,-9.320799828E0
1.905163828E0,3.096360016E1,-2.178919983E1,-9.223199844E0
1.915163584E0,3.067079926E1,-2.188679886E1,-9.137800217E0
1.925152109E0,3.058539963E1,-2.199659920E1,-9.442799568E0
1.935163828E0,3.086599922E1,-2.178919983E1,-9.137800217E0
1.945152109E0,3.087819862E1,-2.150860023E1,-9.345199585E0
1.955164072E0,3.117099953E1,-2.132559967E1,-9.333000183E0
1.965152353E0,3.096360016E1,-2.150860023E1,-9.235400200E0
1.975164072E0,3.125639915E1,-2.178919983E1,-9.113399506E0
1.985152353E0,3.167119980E1,-2.178919983E1,-9.601399422E0
1.995163584E0,3.125639915E1,-2.169159889E1,-9.223199844E0
2.005152109E0,3.098799896E1,-2.180139923E1,-9.735599518E0
2.015164072E0,3.126859856E1,-2.180139923E1,-9.515999794E0
2.025158945E0,3.126859856E1,-2.141099930E1,-9.223199844E0
2.035163828E0,3.146379852E1,-2.141099930E1,-9.418399811E0
2.045151865E0,3.096360016E1,-2.198439980E1,-9.223199844E0
2.055163828E0,3.087819862E1,-2.150860023E1,-9.345199585E0
2.065161387E0,3.117099953E1,-2.132559967E1,-9.430600166E0
2.075163828E0,3.134179878E1,-2.187459946E1,-8.808400154E0
2.085164072E0,3.137839890E1,-2.171599960E1,-9.918600082E0
2.095152353E0,3.126859856E1,-2.141099930E1,-9.320799828E0
2.105164072E0,3.059759903E1,-2.228940010E1,-9.930799484E0
2.115148935E0,3.107339859E1,-2.160619926E1,-9.430600166E0
2.125164072E0,3.106119919E1,-2.113039970E1,-9.137800217E0
2.135152353E0,3.145159912E1,-2.121579933E1,-9.125599861E0
2.145164072E0,3.096360016E1,-2.178919983E1,-9.027999878E0
2.155152353E0,3.087819862E1,-2.188679886E1,-9.333000183E0
2.165163828E0,3.118319893E1,-2.170380020E1,-9.723400116E0
2.175152353E0,3.128079987E1,-2.189900017E1,-9.711199760E0
2.185164072E0,3.104899979E1,-2.225279999E1,-8.710800171E0
2.195154062E0,3.075619888E1,-2.150860023E1,-8.747400284E0
2.205163828E0,3.086599922E1,-2.122799873E1,-9.052399635E0
2.215151865E0,3.124419975E1,-2.187459946E1,-8.613200188E0
2.225163828E0,3.104899979E1,-2.206979942E1,-8.710800171E0
2.235152109E0,3.124419975E1,-2.177700043E1,-8.515600204E0
2.245163584E0,3.101239967E1,-2.194779968E1,-7.612799644E0
2.255163828E0,3.170779991E1,-2.204539871E1,-7.978799820E0
2.265164316E0,3.161019897E1,-2.213080025E1,-7.881199837E0
2.275164072E0,3.158580017E1,-2.221619987E1,-7.185800076E0
2.285163828E0,3.131739998E1,-2.242359924E1,-7.990999699E0
2.295163828E0,3.137839890E1,-2.220400047E1,-6.685599804E0
2.305152353E0,3.204940033E1,-2.238699913E1,-6.551399708E0
2.315164072E0,3.167119980E1,-2.220400047E1,-6.673399925E0
2.325152109E0,3.135400009E1,-2.247239876E1,-5.977999687E0
2.335163584E0,3.156139946E1,-2.286279869E1,-6.356199741E0
2.345152109E0,3.156139946E1,-2.267980003E1,-6.466000080E0
2.355163828E0,3.156139946E1,-2.267980003E1,-6.466000080E0
2.365151621E0,3.170779991E1,-2.244799995E1,-4.855599880E0
2.375163828E0,3.179319954E1,-2.253339958E1,-4.648200035E0
2.385151865E0,3.208599854E1,-2.271640015E1,-4.428599834E0
2.395164072E0,3.158580017E1,-2.253339958E1,-4.355400085E0
2.405154062E0,3.176879883E1,-2.242359924E1,-3.952800035E0
2.415164072E0,3.139060020E1,-2.309459877E1,-4.147999763E0
2.425163828E0,3.187859917E1,-2.309459877E1,-4.123600006E0
2.435151865E0,3.118319893E1,-2.243579865E1,-3.879599810E0
2.445164072E0,3.108559990E1,-2.233819962E1,-3.989399910E0
2.455151865E0,3.112220001E1,-2.264319992E1,-4.977600098E0
2.465163828E0,3.141499901E1,-2.246019936E1,-5.075200081E0
2.475152109E0,3.141499901E1,-2.274079895E1,-5.160599709E0
2.485164072E0,3.104899979E1,-2.275300026E1,-5.782799721E0
2.495152109E0,3.123199844E1,-2.293599892E1,-5.563199997E0
2.505163828E0,3.139060020E1,-2.183799934E1,-7.002799988E0
2.515152109E0,3.151259995E1,-2.222839928E1,-7.881199837E0
2.525164072E0,3.132959938E1,-2.130119896E1,-8.222800255E0
2.535152109E0,3.146379852E1,-2.084980011E1,-9.430600166E0
2.545151865E0,3.129299927E1,-2.066679955E1,-9.942999840E0
2.555160410E0,3.187859917E1,-2.076440048E1,-1.022359943E1
2.565152109E0,3.140279961E1,-2.058139992E1,-1.034560013E1
2.575151865E0,3.113439941E1,-2.080099869E1,-1.126060009E1
2.585163828E0,3.162240028E1,-2.098399925E1,-1.133379936E1
2.595168955E0,3.103679848E1,-2.098399925E1,-1.126060009E1
2.605164072E0,3.092700005E1,-2.145979881E1,-1.105319977E1
2.615163828E0,3.112220001E1,-2.060579872E1,-1.095559978E1
2.625151865E0,3.178100014E1,-2.076440048E1,-1.012599945E1
2.635164072E0,3.146379852E1,-1.981279945E1,-9.357399940E0
2.645153330E0,3.224459839E1,-1.980060005E1,-9.223199844E0
2.655164072E0,3.197620010E1,-2.000799942E1,-1.013819981E1
2.665152109E0,3.219580078E1,-1.926379967E1,-1.084579945E1
2.675164072E0,3.251300049E1,-1.927599907E1,-1.143139935E1
2.685152598E0,3.193959999E1,-1.853179932E1,-1.168760014E1
2.695164072E0,3.234220123E1,-1.797060013E1,-1.207800007E1
2.705151865E0,3.228120041E1,-1.771439934E1,-1.320039940E1
2.715163828E0,3.258620071E1,-1.686039925E1,-1.350539970E1
2.725153574E0,3.259840012E1,-1.573799992E1,-1.373719978E1
2.735164316E0,3.262279892E1,-1.489620018E1,-1.435939980E1
2.745151865E0,3.272039795E1,-1.404220009E1,-1.437160015E1
2.755163828E0,3.351340103E1,-1.318820000E1,-1.445699978E1
2.765151865E0,3.392819977E1,-1.272459984E1,-1.516459942E1
2.775152109E0,3.400139999E1,-1.110200024E1,-1.449359989E1
2.785164072E0,3.457479858E1,-1.071159935E1,-1.407880020E1
2.795152109E0,3.478219986E1,-9.869799614E0,-1.428619957E1
2.805161631E0,3.478219986E1,-8.344799995E0,-1.412759972E1
2.815152353E0,3.547760010E1,-6.648999691E0,-1.434719944E1
2.825164072E0,3.586800003E1,-6.356199741E0,-1.433500004E1
2.835152353E0,3.585580063E1,-5.209399700E0,-1.376159954E1
2.845152842E0,3.623400116E1,-4.160200119E0,-1.356639957E1
2.855152353E0,3.614859772E1,-3.891799927E0,-1.388359928E1
2.865164072E0,3.586800003E1,-2.574199915E0,-1.393239975E1
2.875152109E0,3.662440109E1,-2.366800070E0,-1.339559937E1
2.885164072E0,3.661219788E1,-1.878799915E0,-1.290759945E1
2.895152598E0,3.716119766E1,-9.027999640E-1,-1.180959988E1
2.905164072E0,3.761259842E1,8.295999765E-1,-1.032119942E1
2.915158945E0,3.747840118E1,1.512799978E0,-9.137800217E0
2.925164072E0,3.802740097E1,2.586400032E0,-7.942199707E0
2.935154551E0,3.829579926E1,4.123600006E0,-7.161399841E0
2.945164072E0,3.796640015E1,5.551000118E0,-6.112199783E0
2.955163828E0,3.803960037E1,6.429399967E0,-5.221600056E0
2.965163828E0,3.830799866E1,7.588399887E0,-4.233399868E0
2.975163584E0,3.836899948E1,8.832799911E0,-3.062199831E0
2.985152109E0,3.833239746E1,9.137800217E0,-2.061800003E0
2.995163828E0,3.800299835E1,1.021140003E1,-7.075999975E-1
3.005152353E0,3.775899887E1,1.184619999E1,7.563999891E-1
3.015163584E0,3.711240005E1,1.234639931E1,2.720599890E0
3.025152353E0,3.663660049E1,1.372499943E1,5.172800064E0
3.035164072E0,3.594120026E1,1.457899952E1,5.624199867E0
3.045153086E0,3.569720078E1,1.535979939E1,7.197999954E0
3.055164072E0,3.489199829E1,1.601860046E1,7.649399757E0
3.065151865E0,3.478219986E1,1.575019932E1,8.149600029E0
3.075164072E0,3.466019821E1,1.661639977E1,8.918199539E0
3.085160166E0,3.464799881E1,1.643339920E1,9.235400200E0
3.095152109E0,3.441619873E1,1.673839951E1,1.032119942E1
3.105151865E0,3.403799820E1,1.700679970E1,9.991799355E0
3.115164072E0,3.423320007E1,1.748259926E1,1.008939934E1
3.125163340E0,3.403799820E1,1.682379913E1,1.019919968E1
3.135151865E0,3.411119843E1,1.701899910E1,1.060179996E1
3.145163828E0,3.381839752E1,1.721419907E1,1.067500019E1
3.155151377E0,3.369639969E1,1.704339981E1,1.148019981E1
3.165163828E0,3.358660126E1,1.676280022E1,1.168760014E1
3.175152353E0,3.326939774E1,1.629920006E1,1.259039974E1
3.185163584E0,3.323279953E1,1.622599983E1,1.359079933E1
3.195152353E0,3.270819855E1,1.633580017E1,1.456680012E1
3.205164072E0,3.298880005E1,1.664080048E1,1.517679977E1
3.215152598E0,3.189079857E1,1.560379982E1,1.585999966E1
3.225164072E0,3.235440063E1,1.609179878E1,1.646999931E1
3.235151865E0,3.184199905E1,1.581120014E1,1.705559921E1
3.245164072E0,3.123199844E1,1.526219940E1,1.794619942E1
3.255151865E0,3.128079987E1,1.548180008E1,1.915399933E1
3.265163828E0,3.089039993E1,1.510359955E1,1.923939896E1
3.275151865E0,3.068299866E1,1.510359955E1,1.973959923E1
3.285163828E0,3.007299995E1,1.482299995E1,2.031299973E1
3.295151865E0,2.996319962E1,1.473759937E1,2.052039909E1
3.305152109E0,3.003639984E1,1.456680012E1,2.132559967E1
3.315164316E0,2.913360023E1,1.466440010E1,2.208199883E1
3.325147959E0,2.852359962E1,1.411539936E1,2.277739906E1
3.335164316E0,2.829179955E1,1.422519970E1,2.366799927E1
3.345152353E0,2.797459984E1,1.357859993E1,2.447319984E1
3.355163584E0,2.747439957E1,1.366399956E1,2.464399910E1
3.365152353E0,2.716939926E1,1.405439949E1,2.502219963E1
3.375164072E0,2.716939926E1,1.377379990E1,2.513199997E1
3.385152109E0,2.716939926E1,1.291979980E1,2.525399971E1
3.395164072E0,2.724259949E1,1.302960014E1,2.596159935E1
3.405152353E0,2.716939926E1,1.234639931E1,2.507099915E1
3.415163828E0,2.703520012E1,1.209019947E1,2.618120003E1
3.425151865E0,2.691320038E1,1.200479984E1,2.697419930E1
3.435163828E0,2.597379875E1,1.198040009E1,2.582740021E1
3.445157969E0,2.610799980E1,1.172420025E1,2.735239983E1
3.455152109E0,2.553459930E1,1.143139935E1,2.713279915E1
3.465156016E0,2.581519890E1,1.040660000E1,2.747439957E1
3.475152109E0,2.581519890E1,1.040660000E1,2.747439957E1
3.485163828E0,2.508320045E1,1.089459991E1,2.873099899E1
3.495152109E0,2.431459999E1,1.096780014E1,2.829179955E1
3.505164072E0,2.418039894E1,1.052859974E1,2.960939980E1
3.515158457E0,2.388759995E1,1.071159935E1,2.929220009E1
3.525163828E0,2.448539925E1,1.061399937E1,2.921899986E1
3.535152353E0,2.457079887E1,9.869799614E0,2.934099960E1
3.545164072E0,2.507099915E1,9.198800087E0,2.907259941E1
3.555152353E0,2.488799858E1,8.906000137E0,2.857239914E1
3.565163828E0,2.544919968E1,7.795799732E0,2.932880020E1
3.575152353E0,2.524180031E1,7.234600067E0,2.964599991E1
3.585164072E0,2.553459930E1,6.758800030E0,2.967039871E1
3.595151865E0,2.485140038E1,6.099999905E0,2.964599991E1
3.605163828E0,2.524180031E1,6.002399921E0,2.967039871E1
3.615155527E0,2.514419937E1,5.428999901E0,2.958499908E1
3.625152109E0,2.563220024E1,5.160599709E0,2.960939980E1
3.635154795E0,2.493680000E1,5.160599709E0,2.987779999E1
3.645163828E0,2.502219963E1,5.453399658E0,3.028039932E1
3.655164316E0,2.492459869E1,5.453399658E0,3.037800026E1
3.665152353E0,2.449759865E1,6.039000034E0,3.145159912E1
3.675153330E0,2.431459999E1,6.124399662E0,3.123199844E1
3.685152109E0,2.402179909E1,6.014599800E0,3.102459908E1
3.695163584E0,2.382659912E1,6.587999821E0,3.119540024E1
3.705152109E0,2.296039963E1,6.661200047E0,3.075619888E1
3.715145517E0,2.332639885E1,6.404999733E0,3.137839890E1
3.725152353E0,2.342399979E1,6.307399750E0,3.118319893E1
3.735163828E0,2.332639885E1,6.490399837E0,3.128079987E1
3.745152598E0,2.342399979E1,5.929199696E0,3.119540024E1
3.755164072E0,2.322879982E1,6.295199871E0,3.118319893E1
3.765152109E0,2.400959969E1,5.551000118E0,3.123199844E1
3.775164072E0,2.393639946E1,5.819399834E0,3.071959877E1
3.785152598E0,2.421699905E1,5.172800064E0,3.115880013E1
3.795147471E0,2.472939873E1,5.258199692E0,3.047559929E1
3.805151865E0,2.511979866E1,4.977600098E0,3.050000000E1
3.815152353E0,2.541259956E1,4.880000114E0,3.031699944E1
3.825151621E0,2.622999954E1,4.587199688E0,2.945079994E1
3.835152109E0,2.622999954E1,4.684800148E0,2.924339867E1
3.845164072E0,2.662039948E1,5.538799763E0,2.924339867E1
3.855151865E0,2.674239922E1,5.904799938E0,2.863339996E1
3.865164072E0,2.652279854E1,6.014599800E0,2.932880020E1
3.875152109E0,2.615679932E1,6.368400097E0,2.849919891E1
3.885163828E0,2.626659966E1,6.844199657E0,2.848699951E1
3.895152109E0,2.555900002E1,7.502999783E0,2.904819870E1
3.905164072E0,2.527840042E1,7.405399799E0,2.882859993E1
3.915152353E0,2.537599945E1,8.344799995E0,2.881639862E1
3.925149424E0,2.459519958E1,8.808400154E0,2.876759911E1
3.935152109E0,2.389979935E1,9.857600212E0,2.920679855E1
3.945164072E0,2.370459938E1,1.004059982E1,2.919459915E1
3.955151865E0,2.448539925E1,1.023579979E1,2.912139893E1
3.965164072E0,2.416819954E1,9.589200020E0,2.992659950E1
3.975159922E0,2.457079887E1,9.491600037E0,2.945079994E1
3.985164316E0,2.437559891E1,8.820599556E0,2.946299934E1
3.995157236E0,2.466839981E1,8.637599945E0,2.957279968E1
4.005151865E0,2.464399910E1,8.649800301E0,3.007299995E1
4.015164072E0,2.514419937E1,8.466799736E0,2.980459976E1
4.025152353E0,2.508320045E1,8.344799995E0,2.859679985E1
4.035163828E0,2.577859879E1,8.539999962E0,2.842599869E1
4.045151865E0,2.466839981E1,9.113399506E0,2.946299934E1
4.055152353E0,2.466839981E1,9.113399506E0,2.926779938E1
4.065152353E0,2.481480026E1,8.771800041E0,3.089039993E1
4.075152598E0,2.404619980E1,8.845000267E0,3.034140015E1
4.085152109E0,2.337520027E1,8.918199539E0,3.001199913E1
