"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.539800875E0,9.898466034E0,8.485853577E-1,1.360071716E0
2.549755875E0,9.806706848E0,7.521858215E-1,1.270108795E0
2.559709875E0,9.722432098E0,6.926097107E-1,1.135838013E0
2.569664875E0,9.641899567E0,7.415579224E-1,1.100511475E0
2.579619875E0,9.603429565E0,8.806187439E-1,1.225052490E0
2.589573875E0,9.629475403E0,9.924362183E-1,1.354084167E0
2.599528875E0,9.683662720E0,1.031654663E0,1.527573395E0
2.609482875E0,9.685608673E0,1.055604858E0,1.750010834E0
2.619437875E0,9.650282135E0,1.120420074E0,1.860780487E0
2.629392875E0,9.548493805E0,1.172362061E0,1.864373016E0
2.639346875E0,9.366172943E0,1.158291321E0,1.673669586E0
2.649301875E0,9.164093170E0,1.069226532E0,1.311422882E0
2.659255875E0,9.052575073E0,1.030906219E0,1.143322449E0
2.669210875E0,9.107510834E0,9.930349731E-1,1.367406464E0
2.679165875E0,9.061257019E0,8.824150085E-1,1.888173523E0
2.689119875E0,9.066645813E0,8.030799866E-1,2.395917664E0
2.699074875E0,9.227112122E0,7.729925537E-1,2.619552612E0
2.709028875E0,9.187594299E0,6.450086975E-1,2.670895844E0
2.718983875E0,9.215885468E0,5.819897461E-1,2.549647980E0
2.728938875E0,9.366771698E0,6.372248840E-1,2.375709686E0
2.738892875E0,9.581425323E0,6.604266357E-1,2.224075012E0
2.748847875E0,9.697284393E0,6.971003723E-1,2.234403534E0
2.758801875E0,9.842183075E0,7.876620483E-1,2.432741089E0
2.768756875E0,9.826615448E0,8.864566040E-1,2.628234558E0
2.778711875E0,9.613458710E0,8.086184692E-1,2.622845764E0
2.788665875E0,9.494755554E0,5.941145325E-1,2.510878601E0
2.798620875E0,9.471703491E0,4.567002869E-1,2.391876068E0
2.808575875E0,9.364077301E0,3.899391174E-1,2.312690735E0
2.818529875E0,9.395362244E0,4.417314148E-1,2.292632446E0
2.828484875E0,9.432784424E0,4.698728943E-1,2.424508209E0
2.838438875E0,9.440568237E0,6.029461670E-1,2.563269653E0
2.848393875E0,9.356592865E0,7.578739929E-1,2.412982178E0
2.858348875E0,9.252858582E0,8.828640747E-1,2.219883728E0
2.868302875E0,9.241033173E0,9.692344666E-1,2.095642090E0
2.878257875E0,9.322164459E0,1.002465363E0,2.068847809E0
2.888211875E0,9.320667572E0,1.065933380E0,2.091600494E0
2.898166875E0,9.370064850E0,1.089284821E0,2.260449371E0
